Page ID,Page name,Disclaimer,Amount spent (PYG)
100588788587363,Fernando Ramírez,Fernando Ramírez,66383
140961809282989,Ministerio de la Niñez y la Adolescencia,These ads ran without a disclaimer,1197
176941749043831,YAMIL ESGAIB,YAMIL ESGAIB,1113
278226125974096,El Paraguayo Independiente,Paraguayo Independiente,1057
2271652869544024,"Ygnacio  ""Nacho"" Sánchez.","Ygnacio  ""Nacho"" Sánchez.",188
294017310722101,Senador Dupont,These ads ran without a disclaimer,≤100
2054486121439156,Next PTF,These ads ran without a disclaimer,≤100
110401885364008,NJ & Asociados - Asesoría y Consultoría,These ads ran without a disclaimer,≤100
110852621936004,Ad Astra Academy / Clases de Ingles Online,These ads ran without a disclaimer,≤100
272098156231873,Diario HOY Paraguay,Diario HOY Paraguay,≤100
100157179072061,Financiera ueno SAECA,These ads ran without a disclaimer,≤100
