Page ID,Page name,Disclaimer,Amount spent (BAM)
111544041335161,Antikorupcija info,Antikorupcija.info,≤100
747053091978616,Fokus.ba,FOKUS d.o.o. Sarajevo,≤100
482158128556799,Žurnal magazin,Centar za razvoj medija i analize,≤100
789735661383506,Fondacija Tadž - Stipendiranje budućih hafiza,Fondacija Tadž - Stipendiranje budućih hafiza,≤100
1922268018023038,Raskrinkavanje,UG Zašto ne,≤100
109652028193268,Revizije info,Revizije info,≤100
1676047195961611,Impuls,"Udruženje građana ""Impuls""",≤100
124306738411862,InfoRadar,Udruženje za medijski aktivizam (UMA),≤100
147315858633088,Istinomjer,Istinomjer,≤100
197596636939679,tacno.net,Tacno.net,≤100
1494057107558990,Javna rasprava,Javna rasprava,≤100
103088084884704,Fondacija Atelje za društvene promjene - ACT,Fondacija Atelje za društvene promjene - ACT,≤100
1175187435840080,SDP Bihać,SDP Bihać,≤100
106759774541544,PratimoTendere.ba,Centar za razvoj medija i analize,≤100
111544041335161,Antikorupcija info,Antikorupcija info,≤100
1473660889517303,Irfan Čengić,Irfan Cengic,≤100
1570886583203959,Poslovni portal Capital.ba,Capital Media,≤100
120481645203741,Dragan Bursać,Dragan Bursać,≤100
709560912457316,Analiziraj.ba,Udruženje Centar za analizu medija i politike,≤100
2401351939921390,Raport.ba,Raport Media Group,≤100
1894157260888813,Dr Vlado Đajić - Др Владо Ђајић,Vlado Đajić,≤100
1607622842896752,interview.ba,Fondacija Infohuse,≤100
102978625924006,Небојша Дринић - Nebojša Drinić,Небојша Дринић,≤100
64670453529,Pipelife International,These ads ran without a disclaimer,≤100
85069283164,Admir Čavalić,Admir Čavalić,≤100
185561295623272,Move To Help Foundation,These ads ran without a disclaimer,≤100
151296002169571,Jelena Trivic,Jelena Trivic,≤100
100187109256916,Ustajte Diskriminisani,Ustajte Diskriminisani,≤100
103565348278769,USAID Developing Sustainable Tourism in Bosnia & Herzegovina - Turizam,These ads ran without a disclaimer,≤100
109774791831087,Славенко Ристић - лидер Републичке странке Српске,Filip Lučić,≤100
139666286225597,Euranet Plus - Official,These ads ran without a disclaimer,≤100
114256413714270,Da se ne ponovi maj 2014.,Da se ne ponovi maj 2014.,≤100
556266534498748,DS Smith,These ads ran without a disclaimer,≤100
