Page ID,Page name,Disclaimer,Amount spent (DKK)
38507331439,Danmarks Naturfredningsforening,Danmarks Naturfredningsforening,514
26458152911,SOS Børnebyerne,SOS Børnebyerne,356
116227401722605,Dansk Flygtningehjælp,Dansk Flygtningehjælp,249
748887235210811,Obton Forvaltning A/S,Obton A/S,247
12860228293,Politiken,Politiken,247
304554445813,Videncentret Bolius,Videncentret Bolius,238
276770505228,Folkekirkens Nødhjælp,Folkekirkens Nødhjælp,235
65929129383,Røde Kors,Røde Kors,212
399210657232918,PlanBørnefonden,PlanBørnefonden,202
104544224264943,3F Transport,3F Transport,198
155596147784577,WWF Verdensnaturfonden,WWF Verdensnaturfonden,153
123653695693986,Motatos Danmark,Motatos,151
144965885963,Oxfam IBIS - Sammen mod ulighed,Oxfam IBIS,149
153151900930,Ungdommens Røde Kors,Ungdommens Røde Kors,139
12787473132,Berlingske,Berlingske,137
125934997444897,SuperBrugsen,Coop,135
126543540781090,Ældre Sagen,Ældre Sagen,133
167887506877,AIDS-Fondet,AIDS-Fondet,126
55365680705,Greenpeace Danmark,Greenpeace Danmark,110
102031171445921,Grønne Nabofællesskaber,Grønne Nabofællesskaber,103
102154048301476,Lederstof.dk,Lederne,≤100
169918310823,Foreningen Spiseforstyrrelser og Selvskade,Foreningen Spiseforstyrrelser og Selvskade,≤100
59143726810,Psykiatrifonden,Psykiatrifonden,≤100
304554445813,Videncentret Bolius,Bolius,≤100
276145368333,Bedre Psykiatri - Landsforeningen for pårørende,Bedre Psykiatri - Landsforeningen for pårørende,≤100
167891603415958,Lederne,Lederne,≤100
5624899398,Mellemfolkeligt Samvirke,Mellemfolkeligt Samvirke,≤100
121570596369,CARE Danmark,CARE i Danmark,≤100
337166195327,BRYD TAVSHEDEN,BRYD TAVSHEDEN,≤100
110321008383861,Red Barnets landsindsamling,Red Barnet,≤100
161708011540,Mads Duedahl,Venstre i Nordjylland,≤100
133716736641210,LandbrugsAvisen,LandbrugsAvisen,≤100
142641498926,Fairtrade-mærket Danmark,Fairtrade Danmark,≤100
100423681446198,Virksomhedsguiden,Erhvervsstyrelsen,≤100
166984636671085,Dansk Metal,Dansk Metal,≤100
200709746630443,Dyrenes Beskyttelse,Dyrenes Beskyttelse,≤100
250994288337708,Sex og Samfund,Sex og Samfund,≤100
671022293105597,Alex Vanopslagh,Alex Vanopslagh,≤100
314676938743,DM din akademiske fagforening,DM,≤100
867877683280051,Weekendavisen,Weekendavisen,≤100
141343589252160,Dansk Industri - DI,Dansk Industri,≤100
54779960819,United Nations,United Nations with Facebook Ad Credits,≤100
113555862534,SF Ungdom,SF Ungdom,≤100
2319925761607995,Radio4,RADIO FM4 A/S,≤100
95141502089,Økonomisk Ugebrev,Økonomisk Ugebrev,≤100
246977185497434,Plastic Change,Plastic Change,≤100
1507997959501973,Landbrug & Fødevarer,Landbrug & Fødevarer,≤100
130388840342741,Danske Bank,Danske Bank,≤100
20303574131,Nationalmuseet,Nationalmuseet,≤100
657491824390744,Spring Copenhagen,Spring Copenhagen,≤100
287306323369,Børnecancerfonden,Børnecancerfonden,≤100
115737371820702,DEO - Demokrati i Europa,DEO - Demokrati i Europa Oplysningsforbundet,≤100
342716189117135,Sparekassen Danmark,Sparekassen Danmark,≤100
188067981214220,Forskningens Døgn,Uddannelses- og Forskningsministeriet,≤100
1450750935146684,Asger Christensen i EU,Christensen Asger Bank Møller,≤100
1704424023182897,Politiken Historie,Politiken Historie,≤100
221857051173376,Svanemærket,Miljømærkning Danmark,≤100
64344083041,Enhedslisten Aalborg,Enhedslisten Aalborg,≤100
337594876360078,Daniel Nyboe Andersen,Andersen Daniel Nyboe,≤100
267019152979,"DPU, Aarhus Universitet",Carsten Henriksen,≤100
246097715413231,Alkohol & Samfund,Alkohol & Samfund,≤100
350495955072656,Klimabevægelsen i Danmark,Klimabevægelsen i Danmark,≤100
412665418794113,Claus Jensen,Dansk Metal,≤100
376442055780548,"Søren Søndergaard, formand for Landbrug & Fødevarer",Landbrug & Fødevarer,≤100
1586697221547052,Røde Kors Genbrug,Røde Kors Genbrug,≤100
105511328705392,HØRT,Børns Vilkår,≤100
12212835049,Syddansk Universitet – University of Southern Denmark,Syddansk Universitet,≤100
19176473894,IMS (International Media Support),IMS (International Media Support),≤100
144098125661833,Nordea Invest,Nordea Invest,≤100
612493208870006,Kemp & Lauritzen A/S,Kemp & Lauritzen A/S,≤100
186645960378,Danwatch,Danwatch,≤100
239624940212,HK Kommunal,HK Kommunal,≤100
74796954245,SF,SF,≤100
367522986719919,Gastech-Energi,Gastech-Energi A/S,≤100
645454495955240,Madmødet,Jan Michelsen,≤100
1471913586453233,Organdonation - ja tak,Organdonation - ja tak,≤100
494902077334290,Tuborgfondet,Tuborgfondet,≤100
305932686202047,Caritas Danmark,Caritas Danmark,≤100
341299649231023,Zetland,Zetland,≤100
217135424459,Karen Blixen Museum,Karen Blixen Museum,≤100
112265080144547,Overlægeforeningen,Lisbeth Dahl,≤100
110482913766384,Martin Sikær,Martin Sikær,≤100
110953988146557,Mads Samsing,HK Danmark,≤100
127374293943963,HK HANDEL,HK Handel,≤100
107321098977584,Elisa Rimpler,BUPL,≤100
1522666927799763,BCG in Denmark,Boston Consulting Group,≤100
109261517088528,Fremstillingsindustrien,Marie Thorsø Kousgaard,≤100
194089010674568,Finansforbundet (DK),Finansforbundet (DK),≤100
334571029981175,DM og MA studerende,DM,≤100
136177706424458,Blik- og Rørarbejderforbundet,Kiki Jano Nielsen,≤100
154415494575789,IDA,IDA,≤100
748887235210811,Obton Forvaltning A/S,Obton Forvaltning A/S,≤100
708245239243699,Dansk Beton,Dansk Beton,≤100
230515182048,Aalborg Teater,These ads ran without a disclaimer,≤100
7288041650,Højskolerne,Højskolerne.dk,≤100
482695791907139,Danske Vandværker,Danske Vandværker,≤100
107575374711850,SAGA DK,Saga,≤100
356590264357569,Palæstinaorientering,Ole Olsen,≤100
240137669384361,Holstebro Pressen,These ads ran without a disclaimer,≤100
180519405977219,Frederiksværk Krisecenter,Frederiksværk Krisecenter,≤100
192783424152018,Socialistisk Information,Leif Mikkelsen,≤100
573106029493991,Marie-Louise Jørgensen SF,Jørgensen Marie-Louise Peschardt,≤100
109440254274204,Sara Darling Jørgensen,SF,≤100
1417938685172201,Anders Wolf Andresen - politiker,Andresen Anders Wolf,≤100
591683257511399,Sprøjtefri - Nej til sprøjtegifte i haven,VPU - Vandværkerne i Aarhus,≤100
117999441204391,Новости дня,These ads ran without a disclaimer,≤100
102196911847047,Lars Green Bach,Lars Green Bach,≤100
112567671704449,Centrum-Demokraterne,Centrum-Demokraterne,≤100
100416662311928,Vid&Sans,Tore Bonnerup,≤100
107592225626983,,These ads ran without a disclaimer,≤100
207735025880,Stetson Europe,These ads ran without a disclaimer,≤100
247264182037974,Woolcool,These ads ran without a disclaimer,≤100
105083571214623,shayazandi,These ads ran without a disclaimer,≤100
191065584599287,Troldeungernes private pasningsordning,These ads ran without a disclaimer,≤100
839425599478454,,These ads ran without a disclaimer,≤100
