Page ID,Page name,Disclaimer,Amount spent (NZD)
103881760966661,Gen Less,Energy Efficiency & Conservation Authority,280
116362033529,Amnesty International Aotearoa New Zealand,Amnesty International Aotearoa New Zealand,139
173912362663564,Electoral Commission NZ,Electoral Commission NZ,128
183355881680015,New Zealand National Party,New Zealand National Party,≤100
92043134118,ACT,the Parliamentary Service on behalf of ACT New Zealand,≤100
1846207688941551,Ministry for the Environment,Ministry for the Environment,≤100
104174354363267,Christopher Luxon,New Zealand National Party,≤100
106194579030381,Doctors Without Borders / Médecins Sans Frontières NZ,Doctors Without Borders / Médecins Sans Frontières NZ,≤100
1281262645251755,Hobson's Pledge,Hobson's Pledge,≤100
74410368422,Mental Health Foundation of New Zealand,Mental Health Foundation,≤100
110613705109260,Independent Electoral Review - He Arotake Pōtitanga Motuhake,Independent Electoral Review,≤100
203463489667720,Western Bay of Plenty District Council,Western Bay of Plenty District Council,≤100
120703687692577,Mining Means Progress,Straterra Limited,≤100
371913763842,Te Kāhui Tika Tangata Human Rights Commission,Te Kāhui Tika Tangata Human Rights Commission,≤100
114961458268104,The Integrity Institute,The Integrity Institute,≤100
282174425155343,Rotorua Lakes Council,Rotorua Lakes Council,≤100
37547788323,UNICEF Aotearoa,UNICEF Aotearoa,≤100
123093944890778,Re: News,Re:,≤100
408747529491004,Department of Conservation,Department of Conservation,≤100
19648092895,Tearfund New Zealand,Tearfund New Zealand,≤100
112431991697294,Animal Justice Party Aotearoa NZ,Animal Justice Party Aotearoa NZ,≤100
103745874668930,Damien Smith - ACT List Member of Parliament.,the Parliamentary Service on behalf of ACT New Zealand,≤100
104411054853609,Mark Cameron - ACT List MP,the Parliamentary Service on behalf of ACT New Zealand,≤100
114731636915763,Simon Court MP,the Parliamentary Service on behalf of ACT New Zealand,≤100
197006887611387,Citizens Advice Bureau NZ,CABNZ,≤100
102500959802535,World Vision New Zealand,World Vision New Zealand,≤100
110974094005509,Nicole McKee MP,the Parliamentary Service on behalf of ACT New Zealand,≤100
102624329113893,Sam Uffindell MP,New Zealand Parliament,≤100
100135495080458,Toni Severin MP,the Parliamentary Service on behalf of ACT New Zealand,≤100
100432998389927,Karen Chhour MP,the Parliamentary Service on behalf of ACT New Zealand,≤100
175954932952,WWF New Zealand,WWF New Zealand,≤100
102690508206877,Chris Baillie MP,the Parliamentary Service on behalf of ACT New Zealand,≤100
203953359629611,Voice For Life,Voice for Life,≤100
111063721979664,Dana Kirkpatrick for East Coast,These ads ran without a disclaimer,≤100
123674487757196,New Zealand Nurses Organisation - NZNO,New Zealand Nurses Organisation - NZNO,≤100
105534772373969,NZ News Essentials,NZ News Essentials,≤100
110909661534199,The Common Room NZ,The Common Room NZ,≤100
23625700722,Oxfam,Oxfam Aotearoa,≤100
11870725774,Greenpeace Aotearoa,Greenpeace NZ,≤100
608650595820049,The Conqueror Challenges,These ads ran without a disclaimer,≤100
185590638873,NZHL Home Loans / Insurance,NZHL Home Loans / Insurance,≤100
857654644369234,Ros Connelly for Upper Hutt,Ros Connelly for Upper Hutt,≤100
117930708298273,Hamilton City Council,Hamilton City Council,≤100
101075384957757,Penny Simmonds MP,Penny Simmonds MP,≤100
113698141697927,Karuna Muthu for Rongotai,These ads ran without a disclaimer,≤100
291373147558098,LIC,LIC,≤100
109145321007464,Groundswell NZ,Groundswell NZ,≤100
1820592608152727,Tim van de Molen MP,Parliamentary Service on behalf of Tim van de Molen - MP for Waikato,≤100
105681068874945,Ag Matters,New Zealand Agricultural Greenhouse Gas Research Centre,≤100
104523225895525,Huihui Mai Greater Christchurch,Greater Christchurch Partnership,≤100
101834344920077,It's in the Ballot,"Sam Somers, Producer of It's in the Ballot",≤100
199751150156177,Gallie Miles Lawyers,These ads ran without a disclaimer,≤100
100618666013922,CATA Child and Adolescent Therapists Association,CATA.org.nz,≤100
1966234280281774,Brooke van Velden MP,ACT,≤100
113846130364869,Rima Nakhle for Takanini,Rima Nakhle for Takanini,≤100
100278988277160,Simon Watts MP for North Shore,North Shore National Party,≤100
446847072770642,SUPER SAVE Hamilton,These ads ran without a disclaimer,≤100
205332123261241,Знакомства RusDate,These ads ran without a disclaimer,≤100
108625789179165,Soi Dog Foundation,These ads ran without a disclaimer,≤100
157136240296,Marie Claire UK,These ads ran without a disclaimer,≤100
111188005041104,The world of read,These ads ran without a disclaimer,≤100
171195311682401,ParentzTalk - Activities,These ads ran without a disclaimer,≤100
100238156454039,bardakiadam,These ads ran without a disclaimer,≤100
260436028038936,Wonder & Wander,These ads ran without a disclaimer,≤100
