Page ID,Page name,Disclaimer,Amount spent (ILS)
103851839280828,חופשי בארצנו - מטה המאבק,מטה המאבק - נלחמים על הדמוקרטיה,943
111523625527552,התנועה לאיכות השלטון,התנועה לאיכות השלטון,459
110666185245278,יעלה - דרך חדשה לראשות מ.א. מגידו,יעלה - דרך חדשה לראשות מ.א. מגידו,317
141721971504,Histadrut - ההסתדרות החדשה,Histadrut - ההסתדרות החדשה,316
1900748410047113,סיגל שאלתיאל הלוי לראשות מועצת מעלה יוסף,סיגל שאלתיאל הלוי לראשות מועצת מעלה יוסף,299
107107231197546,אלון אזולאי -Alon Azulay,אלון אזולאי -Alon Azulay,269
189543984502825,משה קונינסקי,משה קונינסקי,247
112779795076593,שי יזרעאלי - לראשות המועצה האזורית עמק יזרעאל,שי יזרעאלי - לראשות המועצה האזורית עמק יזרעאל,240
105907482438233,שלומית שיחור רייכמן לראשות מ.א. עמק יזרעאל,שלומית שיחור רייכמן לראשות מ.א. עמק יזרעאל,217
975710572458134,عايدة توما-سليمان עאידה תומא-סלימאן,عايدة توما-سليمان עאידה תומא-סלימאן,203
112933168448095,בת שבע אבוחצרה - לראשות העיר כרמיאל,בת שבע אבוחצרה - לראשות העיר כרמיאל,188
105744449044010,Алон Азулай,Алон Азулай,187
101499376186375,עפרי רביב,עפרי רביב,187
266097474067652,בני גנץ - Benny Gantz,מפלגת כחול לבן,178
117658294683078,ישראלTop5,top5israel,165
313816005938472,תנופה לעפולה - שומרים על הבית,תנופה לעפולה - שומרים על הבית,162
433529446712013,Ayman Odeh - أيمن عودة,Ayman Odeh - أيمن عودة,162
313229072156432,ארקדי פומרנץ - Arkady Pomeranz,ארקדי פומרנץ - Arkady Pomeranz,162
107217383988190,מגזין אפוק,Epoch Magazine,160
102703162781358,הדס שקד - נכונה לגלבוע,הדס שקד - נכונה לגלבוע,159
102684482764860,داني عطار لرئاسة المجلس الإقليمي جلبوع,داني عطار لرئاسة المجلس الإقليمي جلبوع,142
103085619445870,ניר ברכיה משרד עורכי דין,ניר ברכיה משרד עורכי דין,137
662721113760589,TheMarker Labels,TheMarker Labels,129
108760035823125,The Van Leer Jerusalem Institute - מכון ון ליר בירושלים,The Van Leer Jerusalem Institute - מכון ון ליר בירושלים,127
162089177185799,התאחדות התעשיינים בישראל,התאחדות התעשיינים בישראל,124
122727460825521,שמוליק דודאי לראשות מ.א. עמק יזרעאל,שמוליק דודאי,117
159416337497662,Nir Barkat - ניר ברקת,Nir Barkat - ניר ברקת,110
110818865344816,זאב נוימן  Зеэв Нойман,Team Media Group,110
104540012690001,אלדר סיון לראשות מ.א. עמק יזרעאל,אלדר סיון לראשות מ.א. עמק יזרעאל,110
320332825403620,מסורת שומרים על האמונה - יקנעם,מסורת שומרים על האמונה - יקנעם,109
219256864871723,Lea Fadida לאה פדידה,Lea Fadida לאה פדידה,107
205544429526773,תג מאיר: אור במקום טרור,תג מאיר: אור במקום טרור,≤100
108815978739436,רמי יוסף יחד ננצח,רמי יוסף יחד ננצח,≤100
204780362875106,מקור ראשון,מקור ראשון,≤100
124395890927240,הקרן החדשה לישראל,הקרן החדשה לישראל,≤100
1029616787159895,יהודה דואה - הבחירה הנכונה לראשות המועצה,יהודה דואה - הבחירה הנכונה לראשות המועצה,≤100
305986442906304,סלע מאיר הוצאה לאור,סלע מאיר דיגיטל,≤100
108787681841168,רישיון נשק בקליק,רישיון נשק בקליק,≤100
115456451553737,יונה יהב,יונה יהב,≤100
128834187134576,Ahmad Tibi احمد طيبي,Ahmad Tibi احمد طيبي,≤100
1073548259341247,לובי 99,לובי 99,≤100
213683622308164,עמיחי בן שלוש - Amihai Ben Shlush,עמיחי בן שלוש - Amihai Ben Shlush,≤100
376768189118561,אסף אוברלנדר לראשות המועצה המקומית רמת ישי מטעם סיעת תו״ת,אסף אוברלנדר לראשות המועצה המקומית רמת ישי מטעם סיעת תו״ת,≤100
113257552029689,Israel Police - משטרת ישראל,Israel Police,≤100
106057988971053,אלי כהן - Eli Cohen,אלי כהן - Eli Cohen,≤100
1915868198652314,האם ראית את האופק לאחרונה?,האם ראית את האופק לאחרונה?,≤100
132107110817900,"מרכז הנדל""ן","מרכז הנדל""ן",≤100
2097145430558097,חיים רוקח - ראש המועצה האזורית גולן,חיים רוקח - ראש המועצה האזורית גולן,≤100
101487519469883,מקומי - בראשות נועם ג'ומעה,נועם ג׳ומעה,≤100
119823604371240,גיל לין. הר ועמק מתעוררים,גיל לין - הר ועמק מתעוררים,≤100
103907495935157,צו חירום,צו חירום,≤100
104507095974550,"עו""ד שלמה ששון מנסורה לראשות מועצת מעלה יוסף",שלמה ששון מנסורה,≤100
279345532129864,ההסתדרות הציונית העולמית,ההסתדרות הציונית העולמית,≤100
171948013605622,יצחק מירון תנופה לעפולה,יצחק מירון תנופה לעפולה,≤100
102739726161226,תמיר שלום - לראשות המועצה המקומית יסוד המעלה,תמיר שלום - לראשות המועצה המקומית יסוד המעלה,≤100
111919847028684,שומרים - המרכז לתקשורת ודמוקרטיה,שומרים - המרכז לתקשורת ודמוקרטיה,≤100
219091481560790,מרים פיירברג - איכר,נתניה אחת,≤100
178433145502975,Avigdor Liberman - אביגדור ליברמן,ישראל ביתנו,≤100
94258847306,האגודה לזכויות האזרח בישראל,האגודה לזכויות האזרח בישראל,≤100
44385426513,Greenpeace Israel   - גרינפיס ישראל,Greenpeace Israel   - גרינפיס ישראל,≤100
790149967713981,דרכנו,דרכנו,≤100
2397304340492953,מטה הבטיחות בענף הבנייה,הקרן לעידוד ולפיתוח ענף הבנייה,≤100
645460249284616,דינמיקלאס - DynamiClass,DynamiClass,≤100
444832565529651,המכון הישראלי לדמוקרטיה,המכון הישראלי לדמוקרטיה,≤100
428948830813584,"מגדילים - האתר הישראלי להתחדשות עירונית ונדל""ן","מגדילים - האתר הישראלי להתחדשות עירונית ונדל""ן",≤100
103069056049581,שלום ישראל אלבז- shalom israel elbaz,יחסי ציבור,≤100
123943380629755,איתמר מטיאש לראשות מועצת עמק המעיינות,איתמר מטיאש לראשות מועצת עמק המעיינות,≤100
115977008140294,דודיק שטרית - לראשות העיר טבריה,דודיק שטרית - לראשות העיר טבריה,≤100
939376299576182,דודו דר - Dudu Dar,דודו דר - Dudu Dar,≤100
224562257709477,דניאל (דני) עטר,דניאל (דני) עטר,≤100
1662907067255622,איגוד הגז הטבעי,Unik,≤100
108979322204008,יוסי דגן - yosi dagan,יוסי דגן - yosi dagan,≤100
1534418936869034,אתר החדשות דבר,אתר החדשות דבר,≤100
138399090105076,הבנק החברתי למזון תינוקות,הבנק החברתי למזון תינוקות,≤100
155237077282,מגמה ירוקה - Green Course,מגמה ירוקה - Green Course,≤100
