Page ID,Page name,Disclaimer,Amount spent (EUR)
111132404102621,Polltix,Polltix,≤100
151962321499506,DELFI.lt,DELFI.lt,≤100
460195401047293,Enefit Lietuva,Enefit Lietuva,≤100
93535661889,TV3 televizija,TV3 televizija,≤100
198404080183024,Swedbank Lietuvoje,„Swedbank“ Lietuvoje,≤100
457797160968597,Lietuvos draudimas,Lietuvos draudimas,≤100
1083343381737877,auga,UAB Not Perfect,≤100
76783564232,Europos Komisijos atstovybė Lietuvoje,Europos Komisijos atstovybė Lietuvoje,≤100
101363029539404,CropLife Lietuva,CropLife Lietuva,≤100
178362315106,European Parliament,European Parliament,≤100
200936741930,Kultūros ministerija,Kultūros ministerija,≤100
112756495412356,DELFI Gyvenimas,DELFI.lt,≤100
738507292917894,Peticijos.lt,"Peticijos, VšĮ",≤100
175147320246,Lietuvos Respublikos Krašto apsaugos ministerija,Krašto apsaugos ministerija,≤100
81004804444,Liberalai,Liberalai,≤100
132180236828102,DELFI Pilietis,DELFI Pilietis,≤100
469796136384195,IKEA,IKEA,≤100
187111975181,Knygynų tinklas „Pegasas“,Pegasas,≤100
176464169358846,Lygių galimybių kontrolieriaus tarnyba,Lygių galimybių kontrolieriaus tarnyba,≤100
585702754804749,Kretingos moterų informacijos ir mokymo centras,Kretingos moterų informacijos ir mokymo centras,≤100
446301252118032,DELFI Kelionės,DELFI Kelionės,≤100
161849889003,Tolerantiško jaunimo asociacija,Tolerantiško jaunimo asociacija,≤100
190209177745566,Lietuvos valstiečių ir žaliųjų sąjunga,Lietuvos valstiečių ir žaliųjų sąjunga,≤100
107427975997589,Civis Activus,Civis Activus,≤100
1052857804792527,Asta Kubilienė LR Seimo narė,Asta Kubilienė,≤100
169414316438308,Waldemar Tomaszewski / Valdemar Tomaševski,AWPL-ZCHR,≤100
527351247377965,European Committee of the Regions,European Committee of the Regions,≤100
143509835750854,Sena.lt,These ads ran without a disclaimer,≤100
108557158000564,GaliBūti.lt,These ads ran without a disclaimer,≤100
630229464086126,Lindström,Lindström,≤100
267353906619818,Mr. Gugu & Miss Go,These ads ran without a disclaimer,≤100
