Page ID,Page name,Disclaimer,Amount spent (LBP)
1438703606372190,Elham Said Freiha,Elham Freiha,44776
1428873024044736,المدن - almodon,المدن - almodon‎,23906
1744356319118477,هنا لبنان,هنا لبنان,14936
230720990840290,Safaa Darwich - صفاء درويش,Safaa Darwich,14925
212513695502997,Annahar Newspaper | جريدة النهار,Annahar Newspaper | جريدة النهار,14925
104918301844248,Project Watan LB,Project Watan,12687
106197498149118,لبنان الكبير,Grand Lebanon,11194
1918990294985442,Megaphone - ميغافون,Megaphone - ميغافون,3433
109501812017258,البديل الماركسي,These ads ran without a disclaimer,≤100
107698404702208,Alkalima,Alkalima Onlime,≤100
107090382200300,turfqatar,These ads ran without a disclaimer,≤100
105319651353770,Jusur,Jusur,≤100
107800617419717,MYKA Foundation,Elie M. ElHelou,≤100
128417954019381,Al-Moltaka,Melhem Boustany,≤100
110061328654858,Judge Mohamad Saab,Judge Mohamad Saab,≤100
110470091436602,Ici Beyrouth,Ici beyrouth,≤100
100706719315707,The Policy Initiative مبادرة سياسات الغد,The Policy Initiative مبادرة سياسات الغد,≤100
2509759842418472,LebTalks,Lebtalks,≤100
110188551807757,Lebanon Post,Lebanon Post,≤100
106821968055687,Leila Dagher,Leila Dagher,≤100
