Page ID,Page name,Disclaimer,Amount spent (MXN)
285058928236909,Mauricio Vila,Mauricio Vila,2699
105768877736080,Mérida Actual,Noticias Sureste,1995
349362031895959,Julián Zacarías Curi,Julián Zacarías Curi,1965
1583631301915573,Liborio Vidal,Liborio Vidal Aguilar,1866
303184083041100,Gobierno del Estado de Yucatán,Gobierno del Estado de Yucatán,1633
112275727929478,Don Politicón,Don Politicon Editorial,1445
350508488860,Renán Barrera,Renán Barrera,742
105922448818613,Mario Peraza,Mario Xavier Peraza Ramírez,470
106493250995751,Oriente Al Instante,Noticias Sureste,376
104191707896834,Mayab Informativo,Noticias Sureste,372
109929920648150,El Sur Al Momento,Noticias Sureste,370
937181549628425,Rafa Montalvo,Rafael Gerardo Montalvo Mata,349
107982061699172,Tolok Negro,Tolok Negro,345
56713285274,Greenpeace México,Greenpeace México,344
100732580703775,El tiempo Yucatán,El Tiempo de Yucatán,303
472006669668182,La 4T en Yucatán,La 4t en Yucatan,269
1528235827246797,Yucatán al Momento,Yucatán Al Momento,246
102341495894882,Gestoría Social Para El Bienestar Región SurEste B2,Luis Felipe Benitez Gomez,221
125131901465195,Yucatán Acontece,Yucatán Acontece,206
108488778457755,Gestoría Social Para El Bienestar 2,Luis Felipe Benitez Gomez,181
325192067516383,Diego Avila,Diego Avila,181
698680770292245,YucaFlash,Yucaflash,170
109634395756375,Save the Children México,Save the Children México,160
114728268088874,El más Grande va con la Mejor,El más Grande va con la Mejor,139
100557755099985,Convocatorias 2023,Convocatorias 2023,135
111062598459946,Equidad y liderazgo,equidadyliderazgo.com,125
345995382241686,PODER 360,PODER 360,118
105426922369721,Valentía Morena,Valentía Morena S.a de C.v,108
102551913153712,Ricardo Monreal A.,Ricardo Monreal Ávila,≤100
100327629549678,Transformando con Claudia,Transformando con Claudia,≤100
107634672145424,Defiendo la Transformación,Defendiendo la Transformación S.A de C.V,≤100
254852601222832,CEMEX México,CEMEX México,≤100
104711288260927,El sendero de la destransformación,Sendero de Transformación,≤100
333934290548728,Los Círculos Rojos,Circulos Rojos,≤100
104252495822239,La Magia de Transformar,LA MAGIA DE TRANSFORMAR S.A DE C.V,≤100
687577854666386,Con Acento,Con Acento,≤100
1511547795807122,Federica Quijano,Federica Quijano,≤100
100295832888456,Con Claudia Si,conclaudiasi.net,≤100
101301916123086,Transformarte,transformarteconlat.com,≤100
104680124489636,Demoscopia Digital,Demoscopia Digital,≤100
105409565326997,El Transformador MX,Julián Reynoso Mazoy,≤100
122404620204,Oxfam México,OXFAM MEXICO AC,≤100
109697971929647,Paraíso Morenista,paraisomorenista.com,≤100
1840456319605671,Instituto Educativo Felipe Carrillo Puerto,Instituto Educativo Felipe Carrillo Puerto,≤100
100439384978918,MRG Seguros Por La Vida,These ads ran without a disclaimer,≤100
182252948625872,Los Rescatadores,"Refleacciona con Responsabilidad, A.C.",≤100
109019495184907,CEP Centro De Estudios Profesionales,Heber Williams Pino Aguilar,≤100
1553350868260589,Victor Hugo Lozano Poveda,Víctor Hugo Lozano Poveda,≤100
48966795116,Amnistía Internacional México,Amnistía Internacional México,≤100
109904378569313,La banda se mueve,labandasemueve.com,≤100
248970878493624,Pulso Ciudadano,Pulso Ciudadano,≤100
104726975674582,Fitmacouple,Cardenas Lopez Jose Luis,≤100
105187135351432,El Informativo,El Informativo,≤100
177319665650476,ClikiSalud - Fundación Carlos Slim,Fundación Carlos Slim,≤100
230563927570508,Yucatán en la realidad,Yucatán en la Realidad,≤100
101128435630238,Química y Formulación,Química y Formulación,≤100
1452189031676518,Hyundai México,HYUNDAI MEXICO,≤100
458859544909547,DICES,DICES,≤100
111016235050841,Revuelta,Revuelta Mx,≤100
1095948597209125,Grupo Financiero Banorte,Banco Mercantil del Norte,≤100
239726076054918,Partido del Trabajo México,Partido del Trabajo México,≤100
147751821930575,Salud Digital Fundación Carlos Slim,Fundación Carlos Slim,≤100
326647354840146,Sergio Gutiérrez Luna,Sergio Gutiérrez Luna,≤100
104344758323489,Grillo de Yucatán,El Grillo de Yucatán,≤100
105505599062277,Atte.tuamiga,Atte.tuamiga,≤100
105497631494740,Martha Mena,Martha Eugenia Mena Alcocer,≤100
102255904996475,Geovanna Campos Vazquez,Julián Reynoso Mazoy,≤100
103348291200115,Víctor Hernández Ponce,Víctor Javier Hernández Ponce,≤100
101701991930418,UNIDEV,UNIDEV,≤100
387796290649,GNP Seguros,GNP Seguros,≤100
105735178930957,Centro de Especialización y Desarrollo Profesional CEDEP,Heber Williams Pino Aguilar,≤100
107727682047392,XunMexicodeverdad,X UN MÉXICO DE VERDAD,≤100
281188282215551,José Medina Mora Icaza,José Medina Mora Icaza,≤100
100242005506001,Medestetic México,Medestetic México,≤100
165165647490416,Capital Noticias,Tresa Publicidad,≤100
512970635509057,Memo Flores,Guillermo Flores,≤100
1362899813848288,Cobertura 360 MX,Cobertura 360 MX,≤100
107509487815279,Dedogmasyrenuncias,DE DOGMAS Y RENUNCIAS,≤100
2055959724624459,NTT,Tresa Publicidad,≤100
114024430364416,YoXmx,Yoxmex,≤100
959213044118455,Cecilia Patrón Laviada,Cecilia Patrón Laviada,≤100
447402172384695,México Digital,Tresa Publicidad,≤100
109228437096500,Gabriel García Hernández,Gabriel García Hernandez,≤100
953657811446042,Conciencia Nacional por la Libertad Religiosa,Fundación en Promoción de la Familia y la Libertad AC,≤100
102542454680516,Lupita Oyervides,Maria Oyervides Valdez,≤100
2056831117896320,El Titular Noticias,Tresa Publicidad,≤100
107652783975551,CS Medicina Estética,CS Medicina Estética,≤100
110187414493874,Plataforma Informativa Mexicana #PIM,euthenics,≤100
196493763808241,CEEY,CENTRO DE ESTUDIOS ESPINOSA YGLESIAS,≤100
124631600949535,Yo Influyo,Yoxmex,≤100
803041666459797,Enrique de la Madrid,Enrique de la Madrid,≤100
151338372109617,Ready MID,These ads ran without a disclaimer,≤100
1415691342026378,Fundación Carlos Slim,Fundación Carlos Slim,≤100
245495562137150,Mitofsky,Roy Campos,≤100
463358453871269,JuanMa Munguía,JuanMa Munguía,≤100
105533795460071,Norte Monrealista,Norte Monrealista,≤100
320349101760473,Inboplast A.C.,Inboplast A.C.,≤100
105848177845789,All Out en español,All Out,≤100
354326078079338,Campaigns and Elections Mexico,Campaigns & Elections México,≤100
164183347562623,Denuncia México,euthenics,≤100
101740711752535,RUBRUM,Multipoll S.A. de C.V.,≤100
189131335143204,"Soy Mexicano, Soy Derecho",Soy Mexicano Soy Derecho,≤100
106763384981876,La Prensa Mx,Maria Elena Reyes Garcia,≤100
103323368781397,Aesthetics Online Academy,Aesthetics Online Academy,≤100
277380886249639,ExxonMobil México,"ExxonMobil México, S. A. de C. V.",≤100
915220875259528,Telokwento,TELOKWENTO,≤100
465777803515977,Poncho Gutiérrez,Poncho Gutiérrez,≤100
160752503961,EMEEQUIS,EMEEQUIS,≤100
1774372099446219,Kushki,These ads ran without a disclaimer,≤100
2340595106035117,Ismael Brito Mazariegos,Ismael Brito Mazariegos,≤100
