Page ID,Page name,Disclaimer,Amount spent (CAD)
113246738704586,Northern Territories Federation of Labour,Northern Territories Federation of Labour,113
1031683916926804,GNWT Health and Social Services,Government of the Northwest Territories,≤100
1753253651454441,Government of the Northwest Territories,Government of the Northwest Territories,≤100
101866535989905,Feux TNO,Gouvernement des Territoires du Nord-Ouest,≤100
102519276560938,NWT Fire,Government of the Northwest Territories,≤100
101819006077752,NWT2023,Bruce Valpy,≤100
163336718421,PSAC - AFPC,PSAC - AFPC,≤100
186266941387011,BMO Financial Group,BMO Financial Group,≤100
367773226675582,The Home Depot,The Home Depot,≤100
6319213302,Heart & Stroke,Heart & Stroke,≤100
303473312998028,FedEx,FedEx,≤100
249042335139282,BDC,BDC,≤100
263417217038472,Forest Products Association of Canada,Forest Products Association of Canada,≤100
107385241806,Plan International Canada,Plan International Canada,≤100
202220023130891,Bell Canada,Bell Canada,≤100
27234020592,UNICEF Canada,UNICEF Canada,≤100
24235835555,Kids Help Phone,Kids Help Phone,≤100
2118716751703898,Yellowknifer,Black Press Media,≤100
367461053332566,Community-Based Research Centre - CBRC,Community-Based Research Centre,≤100
121222984568561,Amnesty International Canada,Amnesty International Canada,≤100
281999881613,World Vision Canada,World Vision Canada,≤100
19750184960,Greenpeace Canada,Greenpeace Canada,≤100
1456690611311640,Canadian Health Coalition,Canadian Health Coalition,≤100
115835521825983,UNHCR Canada,UNHCR Canada,≤100
5794733873,David Suzuki Foundation,David Suzuki Foundation,≤100
254245404682417,C.D. Howe Institute,C.D. Howe Institute,≤100
171838976178751,Canadian Women's Foundation,Canadian Women's Foundation,≤100
1671097993122619,Children Believe,Children Believe,≤100
1522162571382952,Oceana Canada,Oceana Canada,≤100
6095483909,Canadian Taxpayers Federation,Canadian Taxpayers Federation,≤100
100999094747422,Land Needs Guardians,Land Needs Guardians,≤100
1915843451971914,Consultus Digital,These ads ran without a disclaimer,≤100
123235041462,The Fraser Institute,Fraser Institute,≤100
1589839557920915,National Disability Credit Alliance,National Disability Credit Alliance,≤100
114849617772737,Care2 Canada,Press Pause Collective,≤100
