Page ID,Page name,Disclaimer,Amount spent (SEK)
608975645850217,Vattenfall,Vattenfall Sverige,≤100
643137272398136,Sverige för UNHCR,Sverige för UNHCR,≤100
114526821939129,Arla,Arla,≤100
151159271594797,Systembolaget,Systembolaget,≤100
382243262003,Plan International Sverige,Plan International Sverige,≤100
162985227114132,Skellefteå Kraft,Skellefteå Kraft,≤100
161213770567846,Operation Smile Sverige,Operation Smile Sverige,≤100
101341883359561,Matsmart Sverige,Matsmart,≤100
109886133732943,RESCUE - Sverige,RESCUE - Sverige,≤100
19746853632,Djurens Rätt,Djurens Rätt,≤100
153028052500,Kvinna till Kvinna,Stiftelsen Kvinna till Kvinna,≤100
371791194529,Världsnaturfonden WWF,Världsnaturfonden WWF,≤100
237146235237,Timbro,Tankesmedjan Timbro,≤100
45101268520,SSU,SSU,≤100
279974638809211,Oxfam Sverige,Oxfam Sverige,≤100
72659261793,Rädda Barnen,Rädda Barnen,≤100
68115370786,Läkare Utan Gränser (MSF),Läkare Utan Gränser/ Médecins sans Frontières (MSF Sweden),≤100
59324455950,UNICEF Sverige,UNICEF Sverige,≤100
273053169937029,ClimateHero,ClimateHero,≤100
95735961890,Greenpeace Sverige,Greenpeace Sverige,≤100
369582590803,Dagens ETC,ETC-tidningarna,≤100
1633181116933852,SvD Junior,SvD Junior (SvD),≤100
268608766607208,Svensk Tidskrift,Svensk Tidskrift,≤100
236221570038,BRIS: Barnens Rätt I Samhället,BRIS: Barnens Rätt I Samhället,≤100
42676805259,Diakonia,Diakonia,≤100
188616781161573,World Animal Protection Sverige,World Animal Protection Sverige,≤100
111630258867610,Röda Korset,Röda Korset,≤100
130927360876045,Tidningen Näringslivet,Tidningen Näringslivet,≤100
186513678039755,Fortum,Fortum Sverige,≤100
899603916845362,JAG Personlig assistans,JAG Personlig assistans,≤100
379686162129542,Svea Bank,Svea Ekonomi,≤100
328754490337,Vårdförbundet,Vårdförbundet,≤100
276108117859,Svenska Afghanistankommittén,Svenska Afghanistankommittén,≤100
106579105171694,ETC nyhetsmagasin,ETC Media AB,≤100
103296115466644,Skattenytta,Kommissionen för Skattenytta,≤100
128452220525979,CIVIL RIGHTS DEFENDERS,CIVIL RIGHTS DEFENDERS,≤100
166406746310,Resumé,Resumé,≤100
314872662206,Ekonomifakta,Ekonomifakta,≤100
179931025357058,Kommunal,Kommunal,≤100
120633071295935,Fairtrade Sverige,Fairtrade Sverige,≤100
137604056369425,Vänsterpartiet Gävleborg,Vänsterpartiet Gävleborg,≤100
122512491125750,Ängelholms kommun,Ängelholms kommun,≤100
185230521507744,Kommunalarbetaren,Kommunalarbetaren,≤100
1540294046226139,Feministsmeden,Feministsmeden,≤100
127063960674693,Svenska Freds- och Skiljedomsföreningen,Svenska Freds- och Skiljedomsföreningen,≤100
417057608473946,Svenska Djurskyddsföreningen,Svenska djurskyddsföreningen,≤100
8040892957,Socialdemokraterna,Socialdemokraterna,≤100
221023000792,Akademikerförbundet SSR,Akademikerförbundet SSR,≤100
114207471980575,Brightnestgroup,Brightnest,≤100
120216874723147,Svenskt Sigill,Svenskt Sigill,≤100
774792785975042,Studieförbundet Vuxenskolan,Studieförbundet Vuxenskolan,≤100
90882504375,Svenskt Näringsliv,Svenskt Näringsliv,≤100
368972829945550,AP7 Statens premiepensionsfonder,AP7,≤100
699733880123060,Tjejjouren i Lund - en transinkluderande jour,Tjejjouren i Lund,≤100
178362315106,European Parliament,European Parliament,≤100
