Page ID,Page name,Disclaimer,Amount spent (GTQ)
331961940541181,Partido Victoria,Partido Político Victoria,148
167924689961661,Unidad Nacional de la Esperanza,Unidad Nacional de la Esperanza,145
196258110831945,Partido Valor,Partido Valor,107
100169482992019,Sebastián Arzú,Sebastián Arzú,≤100
102762215788405,VOS.gt,VOS.gt,≤100
142373979127061,Partido Unionista,Partido Unionista,≤100
414127029025760,CABAL,CABAL,≤100
109189810962889,Comunidad Elefante,Shorik Yann Mejia Blanco,≤100
104917155362067,Roberto Arzu García-Granados,Roberto Arzú García-Granados,≤100
436246383083297,TODOS,TODOS,≤100
1911003529195315,Roberto Arzú,Roberto Arzú García-Granados,≤100
110582257361172,Partido Azul,Partido Azul,≤100
468114850661437,Noticias guate,Noticias guate,≤100
103639884893606,PIN,PARTIDO DE INTEGRACIÓN NACIONAL PIN,≤100
122916017388418,Salamandra Torres,Salamandra Torres,≤100
122577984102328,Cotilleo,Cotilleo,≤100
1552532851481889,Buckner Guatemala,Buckner Guatemala,≤100
101555919274873,Mi Familia,Mi Familia,≤100
101834689161496,Partido VALOR Chichicastenango,Partido VALOR Chichicastenango,≤100
164054510913858,Mazatenango Informátivo,Mazatenango Informátivo,≤100
142556265766634,Guatemala Visible,Guatemala Visible,≤100
102484609311364,Producciones Aj Tzólojyá,These ads ran without a disclaimer,≤100
110226594945647,Partido BIEN,Partido BIEN,≤100
100567842339226,Noticias URNG Maíz,Doriam Elizabeth Morales Guerra,≤100
1710300235853890,Noticiero El Vigilante,Noticiero El Vigilante,≤100
856012741442139,Ipas LAC,NEUMA,≤100
103979662614836,Lewis Logan-Podemos Escuintla,Jose Acner  Cano Canales,≤100
101372268406640,Unión Republicana,Unión Republicana,≤100
728099677341714,Romeo Méndez,Romeo Méndez,≤100
754661271544464,El Sol de Mixco,El Sol de Mixco,≤100
105607335827634,Comite Civico Electoral el Guacal,These ads ran without a disclaimer,≤100
610308529317461,Con Vos,Con Vos,≤100
335473820213224,Zonideas,These ads ran without a disclaimer,≤100
106908785419555,Goberna Guatemala,Goberna,≤100
104201789317613,Partido Valor-Unionista Sibilia,These ads ran without a disclaimer,≤100
633035810226628,SomosPueblo,These ads ran without a disclaimer,≤100
281554395331686,República,"Republica GT, S.A.",≤100
