Page ID,Page name,Disclaimer,Amount spent (ZAR)
665383196884804,DA Lichtenburg & Coligny,Democratic Alliance,1062
566876103690003,VF Plus - Lichtenburg / Coligny,Vryheidsfront Plus / Freedom Front Plus,1061
6011868110,Democratic Alliance,Democratic Alliance,517
102765088210163,Action SA,ActionSA,≤100
136956534616,Times LIVE,TimesLIVE,≤100
114506216924214,Centre For Risk Analysis,Centre For Risk Analysis,≤100
187645864452,Vryheidsfront Plus / Freedom Front Plus,Vryheidsfront Plus / Freedom Front Plus,≤100
133307190069756,Amnesty International South Africa,Amnesty International South Africa,≤100
106172744063430,The Daily Friend,The Daily Friend,≤100
107169379305548,TLU SA,TLU SA,≤100
54779960819,United Nations,United Nations with Facebook Ad Credits,≤100
119736861394881,Financial Mail,BusinessLIVE,≤100
2145594122138312,Action Society,Action Society,≤100
105758608971668,Free Speech Union South Africa,Free Speech Union South Africa,≤100
740116816003959,Western Cape Government,Western Cape Government,≤100
102265308016316,Al Jama-ah,Al Jama-ah,≤100
103278761413963,Empowering SA,Empowering SA,≤100
181204251979581,NEASA,National Employers' Association of South Africa,≤100
165246196904704,Sakeliga,Sakeliga,≤100
1018230624896572,Siyakwazi Youth Network,Hamlet Enrico Johannes,≤100
614441158766955,Vote Dr Sipho P. Malapane 2024,Sipho Pienaar Malapane,≤100
111455384155,Partners in Sexual Health,Hamlet Enrico Johannes,≤100
144985128871748,City of Cape Town,Sanelisiwe Owethu Ntabeni,≤100
109136451414156,Educate Don't Indoctrinate,Educate Don't Indocrinate,≤100
141100792595323,Community Chest Durban,Gordon Mc Donald,≤100
138294163498584,Arena Events,Arena Holdings,≤100
311936835992045,Dear South Africa,DearSA,≤100
1744911689126391,12up,These ads ran without a disclaimer,≤100
106240044880482,Mind Facts,These ads ran without a disclaimer,≤100
102446789142201,Project Salama,These ads ran without a disclaimer,≤100
188842724507690,مفوضية اللاجئين,These ads ran without a disclaimer,≤100
101248672245687,Jason's Angels,These ads ran without a disclaimer,≤100
104847847912336,Shot by Shana,These ads ran without a disclaimer,≤100
