Page ID,Page name,Disclaimer,Amount spent (BRL)
301774903545521,Brasil Paralelo,Brasil Paralelo,1526
425350744240843,Comitê Internacional da Cruz Vermelha,Comitê Internacional da Cruz Vermelha,1208
176740279057602,CDL De Belo Horizonte,CAMARA DE DIRIGENTES LOJISTAS DE BELO HORIZONTE,996
54779960819,United Nations,United Nations with Facebook Ad Credits,387
109770755848061,Suzano,Suzano SA,312
193185607843864,Weliton Prado,Weliton Prado,266
2209636419286152,Elismar Prado,Elismar Prado,258
101189854802059,Revista Oeste,Revista Oeste,233
159103797542,Greenpeace Brasil,Greenpeace Brasil,224
465235726843103,Ambev,Ambev,220
843985505628610,Órigo Energia,Órigo Energia,214
604486089747468,Prefeitura de Monte Carmelo,Prefeitura de Monte Carmelo,209
1611963792244876,Ana Paula Siqueira,Ana Siqueira,169
270534889645562,Prefeitura de Extrema,Prefeitura Municipal de Extrema,134
108742321417244,Gerson Aragão,SCIREJUS APLICATIVOS JURIDICOS LTDA,≤100
197587446941661,Valor Econômico,Editora Globo,≤100
330379553673497,Oxfam Brasil,Oxfam Brasil,≤100
109354687306376,Instituto Conhecimento Liberta,Instituto Conhecimento Liberta,≤100
360125334431298,Renova BR,ASSOCIAÇÃO RENOVA BR,≤100
621467294695984,Juca Bahia,Jose Valadares Bahia,≤100
366691953705757,Prefeitura Buritizeiro,Prefeitura de Buritizeiro,≤100
1082805205172897,Zé Vitor,Zé Vitor,≤100
101230328792183,Portal Concursos & OAB,PORTAL CURSOS PREPARATORIOS E OAB LTDA,≤100
7970426802,WWF-Brasil,WWF-Brasil,≤100
104738421003389,InvestNews BR,Easynvest,≤100
1767220630177139,Animal Equality Brasil,Animal Equality Brasil,≤100
546638152036818,Ulysses Gomes,ULYSSES GOMES DE OLIVEIRA NETO,≤100
1943461812591225,Francês Ativo Avec Elisa,These ads ran without a disclaimer,≤100
258088921369,TOTVS,TOTVS,≤100
239977579362882,Blue3,Blue3 Investimentos,≤100
306378149952222,Matheus Utsch Vereador PL,Matheus Utsch De Oliveira,≤100
1443539549309168,Marcela Trópia,Marcela Trópia,≤100
113165042099382,Brasil 61,Brasil 61,≤100
115558703488480,IDP Online,Instituto Brasiliense de Direito Publico,≤100
165175370206522,Citi Brasil,Citi Brasil,≤100
107589328880817,Brasil no Foco,Francine De Almeida Viana Pereira,≤100
260205817453415,Cássio Soares,Cássio Soares,≤100
224777780881144,Visão Mundial,Visão Mundial,≤100
249136025787594,Wander Carvalho Jr.,Wander Carvalho Junior,≤100
101309725864275,Bárbara,These ads ran without a disclaimer,≤100
2323904661180742,All Out Brasil,All Out,≤100
583606835056845,Maria do Carmo Lara,Maria Do Carmo Lara Perpetuo,≤100
102201402492893,Artri Move,These ads ran without a disclaimer,≤100
228909183838663,Fundação Demócrito Rocha,Ismael Pereira Da Costa,≤100
105520569004820,Absolar Comunica,Associação Brasileira de Energia Solar Fotovoltaica,≤100
207625445917337,Odelmo Leão,Odelmo Leão Carneiro Sobrinho,≤100
102809325164881,Um Só Planeta,Editora Globo,≤100
101179625001334,Fernanda Pereira Altoé,Fernanda Elisa Pereira Altoe,≤100
187970114581051,Anistia Internacional Brasil,Anistia Internacional Brasil,≤100
107535062774316,Banco Master,These ads ran without a disclaimer,≤100
107318201742773,Gerador de Votos,Carlos Bomfim,≤100
103039778175459,Hospitais PROADI-SUS,Hospital Alemão Oswaldo Cruz,≤100
110225312350543,Nova Escola,Associação Nova Escola,≤100
367980806622995,Bruna Furlan Deputada Estadual,Bruna Furlan,≤100
600114750155454,Braulio Lara,Braulio Lara,≤100
109944254174008,Alex Freitas,Alex Freitas,≤100
1479952895577565,Gil Pereira,Gilberto Wagner Martins Pereira Antunes,≤100
665498620499336,"O Novo Legislativo, por Renata Cunha",Instituto Renata Cunha,≤100
295301523904650,Irlan Melo,Irlan Chaves de Oliveira Melo,≤100
639370953126346,Léo da Academia,Leandro Viana Da Silva,≤100
415041521941449,Brasil Notícias,Fabiana Meireles,≤100
103788724732139,Marquinho Dornelas,Marcos Vinicius Martins Dornelas,≤100
196791070788913,Robson Zanetti Advogado,Robson Zanetti,≤100
343935282289497,Junynho Martins,Moacir Martins Da Costa Junior,≤100
111232593566717,Zeny Projetos,These ads ran without a disclaimer,≤100
108907578040742,Arnaldo Silva,Arnaldo Silva Junior,≤100
108562445388679,Frente Parlamentar de Recursos Naturais e Energia,Frente Parlamentar de Recursos Naturais e Energia,≤100
1578235319127195,Seiko Brasil,ORIENT RELOGIOS DA AMAZONIA LTDA,≤100
201991609984528,Odair Cunha,Odair José da Cunha,≤100
