Page ID,Page name,Disclaimer,Amount spent (ZAR)
317121371634190,Comedy Central Africa,These ads ran without a disclaimer,≤100
6011868110,Democratic Alliance,Democratic Alliance,≤100
57206003848,Greenpeace Africa,Greenpeace Africa,≤100
116657351312927,Pledge To Vote SA,Pledge to Vote,≤100
106172744063430,The Daily Friend,The Daily Friend,≤100
105758608971668,Free Speech Union South Africa,Free Speech Union South Africa,≤100
446648162438519,Thisisacumen,Acumen Media Management,≤100
119736861394881,Financial Mail,BusinessLIVE,≤100
530927007388252,Vrye Weekblad,Vrye Weekblad (Nuwe Vrye Weekblad Mediagroep),≤100
181204251979581,NEASA,National Employers' Association of South Africa,≤100
109136451414156,Educate Don't Indoctrinate,Educate Don't Indocrinate,≤100
134187920103120,Dr. J. Reid (Neurologist),Johan Reid,≤100
112933978402440,Zackie2024,ZA2024,≤100
112315630440653,Cape Independence Advocacy Group,Cape Independence Advocacy Group,≤100
102265308016316,Al Jama-ah,Al Jama-ah,≤100
2145594122138312,Action Society,Action Society,≤100
103131862424141,IZWE LETHU PARTY,IZWE LETHU PARTY,≤100
136956534616,Times LIVE,TimesLIVE,≤100
110884214144638,supernovaco,These ads ran without a disclaimer,≤100
259810117830434,Minister Divine N,These ads ran without a disclaimer,≤100
131189377574,MDPI,These ads ran without a disclaimer,≤100
