Page ID,Page name,Disclaimer,Amount spent (PYG)
196599783696918,Efrain Alegre,Comunicá,478
325540631525675,En La Tecla,En la Tecla,136
102266292553995,Sucia Política,Diego Ricardo Ramírez,≤100
101684376194219,Se Van Paraguay,Solucionet Global,≤100
102963512483270,PyElige,PY Elige,≤100
110447625137045,Pilar Callizo,PautaPY,≤100
241512319274531,Sixto Pereira,Sixto Pereira,≤100
1608625919447826,Blanca Ovelar Senadora Nacional,Blanca Ovelar Senadora Nacional,≤100
101726857993140,Carlos Giménez  Senador,Carlos Giménez  Senador,≤100
532716330164048,Sole Núñez,PautaPY,≤100
102917519228790,Bruno Defelippe,PautaPY,≤100
1692624097481207,Mujeres GANAR,Mujeres GANAR,≤100
107378775349679,Rolando Alvarez Spinassi,Rolando Alvarez Spinassi,≤100
114061877001545,Víctor Pecci,Esencia News SA,≤100
1403603539906921,Manu Morínigo Chaparro PY,Manu Morínigo Chaparro,≤100
125314197496488,Carlos Filizzola,Carlos Filizzola,≤100
1468570519872644,Santiago Peña,PRANA SA,≤100
