Page ID,Page name,Disclaimer,Amount spent (EUR)
933317623465246,Recupel,Recupel,≤100
612842542493048,Tous respectueux / Ik toon respect,Form TS Vorm DC,≤100
102241721335553,Rigoni di Asiago Belgium,Rigoni di Asiago,≤100
123910440019,Renew Europe,Renew Europe Group,≤100
107898832590939,European Commission,European Commission,≤100
101869119910407,ING België,ING België,≤100
341174129258800,Georges-Louis Bouchez,Georges-Louis Bouchez,≤100
607196916040605,Willem-Frederik Schiltz,Open Vld,≤100
408479362538591,Vlaams Parlement,Vlaams Parlement,≤100
103639808471391,Clean Cities,Transport & Environment,≤100
14619952769,Het Belang van Limburg,Het Belang van Limburg,≤100
15299247059,EURACTIV,EURACTIV Media Network BV,≤100
57253967150,Vooruit,Vooruit,≤100
1045151918839662,MSD Belgium,MSD Belgium BV / SRL,≤100
104496825841495,nobarimotlagh,These ads ran without a disclaimer,≤100
651448501674784,DNS Belgium,DNS Belgium,≤100
1664229433634791,Jurgen Vanlerberghe,Vanlerberghe Jurgen Maurits P,≤100
