Page ID,Page name,Disclaimer,Amount spent (PYG)
1468570519872644,Santiago Peña,PRANA SA,21692
110447625137045,Pilar Callizo,PautaPY,17471
102963512483270,PyElige,PY Elige,11304
102266292553995,Sucia Política,Diego Ricardo Ramírez,9908
111912341409356,Centinela del Norte,Centinela del Norte,9461
430961180344844,EVER VILLALBA,Ever Federico Villalba Martinez,7231
325540631525675,En La Tecla,En la Tecla,6495
102467002671611,Jorge Heisecke,Jorge Heisecke,6238
109626041763537,Natalicio Chase,Global Agencia,4609
665680343451704,Lider Amarilla,Lider Santiago Amarilla Rios,3096
1608625919447826,Blanca Ovelar Senadora Nacional,Blanca Ovelar Senadora Nacional,2945
1575743279360941,Carlos Cáceres Sarubbi Senador 2023,Carlos Agustin Caceres Sarubbi,2442
118397948223791,Oscar Tuma,Óscar Luis Tuma Bogado,2378
113351910838827,Alma Cívica,Alma Cívica,2217
111421181205339,Vidala Franco 2023,Christian Guillermo Vazquez Sanchez,1897
196599783696918,Efrain Alegre,These ads ran without a disclaimer,1713
126861771579762,Carlos Ozorio,Carlos Ozorio,1185
150741961754512,Mercedes Canese Antúnez,Mercedes Canese,1136
102649292598442,Senador Hugo Richer,Senador Hugo Richer,1040
517426394969535,Ricardo Canese,Ricardo Canese,845
1518537951510136,Sidinei Heinemann Zuse,Sidinei Heinemann Zuse,746
101240942839739,Abraham Martinez,Abraham Martinez,572
153958777947957,Paulo Reichardt,Paulo Reichardt,463
104456201144006,Alba Oviedo,Alba Nieve Oviedo De Torres,366
219727944899311,Tu Diario Cooperativo,Armando Daniel Urbieta,361
114979542421407,Kattya González,These ads ran without a disclaimer,311
109041755331821,Esther Roa,Maria Esther Roa De Espinola,276
263037407490496,Édgar López Gobernador,Christian Guillermo Vazquez Sanchez,224
107956328706667,Sary Helman Diputada,Fabiana Marlene Cañete Helman,161
278226125974096,El Paraguayo Independiente,Paraguayo Independiente,159
1679629065418649,"Partido Nacional ""UNÁMONOS""",Mauricio Montaner,125
1365651890238610,Soberanía Paraguay,Prensa_Py,≤100
107706177740738,Periodismo 29,Periodismo 29,≤100
101384675336775,OSCAR LÓPEZ Tu Concejal,OSCAR LÓPEZ Tu Concejal,≤100
441529192988697,Rubén Penayo Senador 40/44,Rubén Penayo Senador 40/44,≤100
747420075340256,El Agricultor Primero,These ads ran without a disclaimer,≤100
363306313879750,Marle Chispita Orue,Marlene Tatiana Orue Leon,≤100
108824810612735,Ing. Jorge Palazón,Jorge Palazon,≤100
446986732060546,ROSA BELLA Cáceres,Antonio Villalba Caceres,≤100
109400298573862,Dr. Víctor Ocampos Gobernador Paraguarí,Victor Luis Ocampos Gómez,≤100
483666425147964,Richard Ramirez,Richard Ramirez,≤100
107378775349679,Rolando Alvarez Spinassi,Rolando Alvarez Spinassi,≤100
1727280190891954,FRANCE 24 Español,These ads ran without a disclaimer,≤100
106682318781403,Rafaela Guanes Senadora,Rafaela Guanes,≤100
100365208581323,Revolución Eñame,These ads ran without a disclaimer,≤100
104909819029969,"Parteria,Ginecologia Natural & Reg.Akáshico",These ads ran without a disclaimer,≤100
1094373423935985,German Solinger,Grissel Zárate Sotelo,≤100
100289519666694,Somos Mutual Para Todos,These ads ran without a disclaimer,≤100
903577146395715,Toronto Centre,These ads ran without a disclaimer,≤100
100566575581065,Ramón Montanía,Ramón Montania Fernandez,≤100
1810962229216340,Fidel Zavala,Laura Lorena Meaurio Paniagua,≤100
101163591558152,PTC Therapeutics SAM,These ads ran without a disclaimer,≤100
242118359309178,Ricardo Estigarribia,Ricardo Estigarribia,≤100
150229055012487,UNICEF Paraguay,UNICEF Paraguay,≤100
