Page ID,Page name,Disclaimer,Amount spent (GTQ)
187073013532,Partido VIVA,Partido Político Visión con Valores,285
1630952833827354,Armando Castillo,Armando  Damian Castillo Alvarado,189
102762215788405,VOS.gt,VOS.gt,≤100
1911003529195315,Roberto Arzú,Roberto Arzú García-Granados,≤100
331961940541181,Partido Victoria,Partido Político Victoria,≤100
104917155362067,Roberto Arzu García-Granados,Roberto Arzú García-Granados,≤100
108066250929809,Noticias San Antonio Sacatépequez,Jennifer Lopez,≤100
109323133802939,Neurona,Neurona,≤100
100423518427634,Comisión Presidencial Contra la Corrupción,Comisión Presidencial Contra la Corrupción,≤100
115800489077874,Cambio Huehue,Cambio Huehue,≤100
1702138929926817,Mongabay Latam,These ads ran without a disclaimer,≤100
285530825204,Klitschko,These ads ran without a disclaimer,≤100
281554395331686,República,"Republica GT, S.A.",≤100
