Page ID,Page name,Disclaimer,Amount spent (EUR)
103987224566212,Malta Daily,Malta Daily,≤100
291699857688,EPP Group in the European Parliament,EPP Group in the European Parliament,≤100
178362315106,European Parliament,European Parliament,≤100
113095853899600,Medik Store Malta,Medik Malta,≤100
373041000185595,Dar Hosea,Dar Hosea,≤100
107898832590939,European Commission,European Commission,≤100
212468218793878,Cyrus Engerer,Cyrus Engerer,≤100
569537523066702,Darren Carabott,Darren Carabott,≤100
494031390801781,Institute for Education,VSQUARED,≤100
39024630029,Gadgets,Gadgets,≤100
106086950732457,MCESD - Malta Council for Economic and Social Development,MCESD - Malta Council for Economic and Social Development,≤100
180083672068356,SEM - Servizzi Ewropej f'Malta,servizziewropejfmalta,≤100
506829903185337,Doctors for Choice Malta,Doctors for Choice,≤100
480288348662981,The Malta Independent,Malta Independent,≤100
104345845212790,Spunt.mt,Spunt,≤100
137236009675929,Friends of the Earth Malta,Friends of the Earth Malta,≤100
201139016692218,Daniel Attard,Daniel Attard,≤100
263881160919130,Peter Agius,Agius Peter,≤100
867277666662087,Moviment Graffitti,Moviment Graffitti,≤100
453723928015129,Malta Chamber of SMEs,Malta Chamber of SMEs,≤100
146425212985,MGRM,MGRM - The Malta LGBTIQ Rights Movement,≤100
144709575593854,EESC - European Economic and Social Committee,EESC - European Economic and Social Committee,≤100
146822255731958,Fast Travel Games,These ads ran without a disclaimer,≤100
13204463437,"UNHCR, the UN Refugee Agency",These ads ran without a disclaimer,≤100
