Page ID,Page name,Disclaimer,Amount spent (KES)
103408652150397,Hon. Mohamed Soud Machele,Hon. Mohamed Soud Machele,1093
111999833837596,Hon Ali Menza Mbogo,Hon Ali Menza Mbogo,≤100
105920381249279,Vaulting Daily Auto,These ads ran without a disclaimer,≤100
102324481269298,Hon. Zamzam Mohammed,Hon. Zamzam Mohammed,≤100
1506723769658512,Susan Kihika,Susan Kihika,≤100
1400771023469241,Anne Waiguru,Anne Waiguru,≤100
780365355477607,Kenya Muslim Youth Alliance,Kenya Muslim Youth Alliance,≤100
112754900441156,DR. Kiarie Badilisha,DR. Kiarie Badilisha,≤100
608086336332708,FAVIR MEDIA,These ads ran without a disclaimer,≤100
484917995035641,"Dr. Emmanuel Owiti Owayo,FDR",These ads ran without a disclaimer,≤100
147710335240518,Eindhovens Dagblad,These ads ran without a disclaimer,≤100
111679394767549,المشروع القومي لمشتقات البلازما,These ads ran without a disclaimer,≤100
416731498371213,Saved To Serve,These ads ran without a disclaimer,≤100
109510567200940,Victor Lawrence Lual,These ads ran without a disclaimer,≤100
606117676714191,Yoyoasema,These ads ran without a disclaimer,≤100
102023009327901,Global Compassion Coalition,These ads ran without a disclaimer,≤100
