Page ID,Page name,Disclaimer,Amount spent (GTQ)
100919782799098,UNE Alta Verapaz,Stela Flores,163
331961940541181,Partido Victoria,Partido Político Victoria,≤100
102762215788405,VOS.gt,VOS.gt,≤100
106908785419555,Goberna Guatemala,Goberna,≤100
110582257361172,Partido Azul,Partido Azul,≤100
105901969101430,Orly Morataya,These ads ran without a disclaimer,≤100
109189810962889,Comunidad Elefante,Shorik Yann Mejia Blanco,≤100
111582958421914,Punto de Encuentro,These ads ran without a disclaimer,≤100
106806278789404,Podemos Huehuetenango,Podemos Huehuetenango,≤100
98876727842,Cummins Inc,These ads ran without a disclaimer,≤100
310082752437679,Alvaro Reyes,These ads ran without a disclaimer,≤100
