Page ID,Page name,Disclaimer,Amount spent (GBP)
102639461303190,Fair Pay For All,Fair Pay For All,835
7715002593,UNICEF UK,Unicef UK,667
106626487721376,Amazon Europe,Amazon Europe,607
310039442421596,Scottish Labour Party,Scottish Labour Party,341
348366988862054,Oxfam Campaigns,Oxfam Great Britain,331
190330747706140,UNISON,UNISON,262
47612991154,Dignity in Dying,Dignity in Dying,257
9250349228,Greenpeace UK,Greenpeace UK,246
7214031395,Oxfam Great Britain,Oxfam Great Britain,191
311627208673,WWF UK,WWF UK,183
569834799727730,National Grid UK,National Grid UK,137
144289436063611,Drax Group UK,Drax Corporate Limited,101
657070411062471,Anas Sarwar,Scottish Labour Party,≤100
107509044383300,Médecins Sans Frontières / Doctors Without Borders (MSF),Médecins Sans Frontières / Doctors Without Borders (MSF),≤100
799576543492660,The Week Junior,The Week Junior,≤100
121936349543,World Vision UK,World Vision UK,≤100
314545075249245,Glasgow City Council,Spiritmedia Ltd.,≤100
365948210785448,Criminal Injuries Helpline,Criminal Injuries Helpline,≤100
53108467689,National Lottery Good Causes,The National Lottery,≤100
7527864602,WaterAid UK,WaterAid UK,≤100
10114144851,NSPCC,NSPCC,≤100
105298484651843,SME Climate Hub,SME Climate Hub,≤100
186622728032,RSPB,RSPB,≤100
177855115588808,The Week UK,The Week UK,≤100
34044296391,Surfers Against Sewage,Surfers Against Sewage,≤100
10677003998,Shelter,Shelter,≤100
59367068326,The Ramblers,The Ramblers,≤100
345463602161853,bp,bp,≤100
18168505158,The Woodland Trust,Woodland Trust,≤100
55984857501,Open Doors UK & Ireland,Open Doors with Brother Andrew,≤100
220543443746,International Rescue Committee - UK,International Rescue Committee UK,≤100
1660600037490738,Guardian Labs,Guardian Labs,≤100
195754307110390,Right To Life UK,Right To Life UK,≤100
117476785190,Save the Children UK,Save the Children UK,≤100
167898406587045,Holiday Extras,Holiday Extras,≤100
101558386889,Shelter Scotland,Shelter Scotland,≤100
112712550420527,Ekō UK,Ekō,≤100
104255571968810,Save My Vape,Save My Vape,≤100
134077510212,Aberlour Children's Charity,"Aberlour Child Care Trust,",≤100
158077247591710,Refuge,Refuge,≤100
169042736456594,All Out,All Out,≤100
26698813123,British Red Cross,British Red Cross,≤100
104768005247443,Say No To WHO,Say no to WHO,≤100
110934940687948,"Sharon Graham - General Secretary, Unite the Union",Unite Sharon Graham,≤100
35671512696,World Animal Protection UK,World Animal Protection UK,≤100
7569385657,Co-operative Party,Co-operative Party,≤100
246872175166,Action Against Hunger UK,Action Against Hunger UK,≤100
208573062515662,Freedom from Torture,Freedom from Torture,≤100
103559634900519,Oltco Ltd,Oltco Ltd,≤100
102419351480447,Budweiser Brewing Group UK&I,AB InBev,≤100
112845639376,Refugee Action,Refugee Action,≤100
8422578815,Soil Association,Soil Association,≤100
797745283923218,Consent In Notts,Nottinghamshire Sexual Violence Support Services,≤100
114651147002520,SSE Energy Solutions,SSE,≤100
227427673437,Tree Aid,Tree Aid,≤100
111503161740182,AGBI,AGBI,≤100
290498754454402,European Movement UK,European Movement UK,≤100
158714780827513,UNFPA,UNFPA,≤100
397986050296687,Scottish Liberal Democrats,"and promoted by the Scottish Liberal Democrats, 4 Clifton Terrace, Edinburgh, EH12 5DR.",≤100
105381165774578,Andrew Verrecchia for UNISON NEC,Andrew Verrecchia for UNISON NEC,≤100
18044497940,Plan International UK,Plan International UK,≤100
39195572726,Republic,Republic,≤100
88845925295,Fairtrade Foundation,Fairtrade Foundation,≤100
7624294394,Amnesty International UK,Amnesty International UK,≤100
9695206314,Sustrans,Sustrans,≤100
490007667679401,Hugh James,Hugh James,≤100
47496679743,The Climate Coalition,The Climate Coalition,≤100
1046117708754519,Care4Calais,Care4Calais,≤100
353224381469808,ifaw,IFAW,≤100
110538548040758,Care2 UK,John Ayling & Associates,≤100
18933990398,Stonewall,Stonewall UK,≤100
601388547012748,Ecologi,Ecologi,≤100
249209468838241,Good Law Project,Good Law Project,≤100
107458721218674,ADF UK,ADF UK,≤100
46852258376,Anti-Slavery International,Anti-Slavery International,≤100
97955320269,MAG (Mines Advisory Group),MAG (Mines Advisory Group),≤100
159969930741814,The Wildlife Trusts,The Wildlife Trusts,≤100
346684596111093,KinKind,KinKind Ltd,≤100
342479172537927,The Tree Council,The Tree Council,≤100
40409120801,Refugee Council,Refugee Council,≤100
18366996074,War on Want,War on Want,≤100
1721275931466984,The Reclaim Party,The Reclaim Party,≤100
313376249090900,The Humane League UK,The Humane League UK,≤100
110100268235797,Hyphen,Link Media Corporation Ltd,≤100
2047806148766050,Animal Equality UK,Animal Equality UK,≤100
135456716565905,Guardian Jobs,Guardian Jobs,≤100
13655260370,Penguin Books,Penguin Books,≤100
349529338419493,Energy and Utilities Jobs,Joanne Hill,≤100
10986039307,VSO,VSO,≤100
134213516600832,Logistics UK,Logistics UK,≤100
904819546225376,Drew Hendry MP,Drew Hendry MP,≤100
37981137361,The Children's Society,The Children's Society,≤100
102959175630065,Net Zero Now,Net Zero Now Ltd,≤100
2596018927105284,Re-elect Unison Community NEC Reps John Gray & Denise Thomas 2023,Re-elect Unison Community NEC Reps John Gray & Denise Thomas 2023,≤100
32514078659,Liberty,Liberty,≤100
143837658998810,WWT,Wildfowl and Wetlands Trust,≤100
705825476138789,Hubbub,Hubbub,≤100
139695000173,Good Energy,Good Energy,≤100
183578656917,Wellcome Trust,Wellcome Trust,≤100
303760836322372,Bullen Healthcare,Bullen Healthcare,≤100
101886255290758,SNP Pentlands West,Dylan James Roberts,≤100
19110072263,FOUR PAWS,FOUR PAWS GB,≤100
25040545213,Contact - For families with disabled children,Contact,≤100
85800829429,Justice and Care,Justice and Care,≤100
100758923011214,Green Energy Approved,These ads ran without a disclaimer,≤100
603389616739829,Bite Back 2030,Bite Back 2030,≤100
103043471736019,Health One Team for NEC,Health One Team for NEC,≤100
352592201521,Northumberland County Council,Northumberland County Council,≤100
1463126643980071,Alex Rowley MSP,Alex Rowley,≤100
99745777276,Porchlight,Porchlight,≤100
100553032399423,The Fund for Global Human Rights UK,The Fund for Global Human Rights,≤100
122950270707273,Graeme Downie: The change Dunfermline & West Fife needs,Downie For Dunfermline,≤100
19895907944,CAFOD,CAFOD,≤100
6708565748,CBM UK,CBM UK,≤100
112403793494016,healthandcare.scot,Healthcare News Scotland,≤100
89151782746,Fauna & Flora International,Fauna & Flora International,≤100
109403712473243,Bristol Energy Cooperative,Bristol Energy Cooperative,≤100
121292038029801,The Passage Charity,The Passage,≤100
110572548681085,Manjula Kumari  Unison Nec2023,Manjula Kumari,≤100
164362913586214,Womankind Worldwide,Womankind Worldwide,≤100
101255718164248,350 UK,350.org,≤100
202798122688,Chatham House,Chatham House,≤100
124471347603278,Positive Money UK,Positive Money,≤100
157492274367801,Cruelty Free International,Cruelty Free International,≤100
101915698384428,Eldred Law,Eldred Law,≤100
103873728709469,Highlands & Islands Climate Hub,North Highlands & Islands Climate Hub CIC,≤100
388650307829032,Rachel Reeves,Office of Rachel Reeves MP,≤100
49275915266,MSI Reproductive Choices,MSI Reproductive Choices,≤100
116625838402686,FareShare,FareShare,≤100
