Page ID,Page name,Disclaimer,Amount spent (COP)
299469560099835,Alcaldía de Cali,Alcaldía de Cali,3641
108379099286148,Alcaldía Mayor de Bogotá,Alcaldía Mayor de Bogotá,1933
969143216462972,Felipe Cañizalez,Andreina Quintero Correa,669
1119413181474050,El Avispero Mov,Movilizatorio,606
105848177845789,All Out en español,All Out Action Fund,366
111200440237640,Son Datos Y Hay Que Darlos,Phyx S.AS,317
102143071616787,Goberna Colombia,Goberna,243
1147318942107929,Todos Somos Una,DEBRAIN LLC,187
96595416468,Lilia Solano,Lilia Solano,128
186850511364615,Presidencia de la República de Colombia,Presidencia de la República de Colombia,116
184284351706738,Lotería de Bogotá,Lotería de Bogotá,109
1581065862149234,Alcaldía de Tuluá John Jairo Gomez Aguirre,Alcaldía de Tuluá John Jairo Gomez Aguirre,≤100
175346789490397,Peyi Paternina,Peyi Paternina,≤100
581095835894514,Noticentro 1 CM&,Noticentro 1 CM&,≤100
1400280116941194,Fabian Diaz,Fabian Diaz,≤100
148349507804,El Tiempo,Casa Editorial El Tiempo,≤100
109023772053741,Movil Consultores Academy,Movil Consultores Academy,≤100
101741566015291,Victoria Avendaño,Victoria Avendaño,≤100
100234649131971,Yo soy,Juan Carlos Muñoz Diaz,≤100
407615769604377,Mutante,Fundación Mutante,≤100
105068200842316,Edilberto Molina,Tuto Gonzalez,≤100
112155252163421,Sebastián López V.,Sebastian Lopez Valencia,≤100
1339254189431462,Tuto Gonzalez,Tuto Gonzalez,≤100
101681055638055,Cambio educativo,Cambio educativo,≤100
267198759973201,Bairon Enrique Muñoz Lizarazo,Bairon Enrique Muñoz Lizarazo,≤100
1737937156478529,Carlos Felipe López López,Carlos Felipe Lopez Lopez,≤100
1815626541807349,Agencia de Periodismo Investigativo,Norbey Quevedo Hernandez,≤100
569978373130700,Andrés Lizarralde Henao,Andrés Lizarralde Henao,≤100
2068245743232990,Cesar Augusto Guzman,Cesar Augusto Guzman,≤100
103754197881668,Esteban Restrepo,Fredy Esteban Restrepo Taborda,≤100
108597662815379,Diego Garay Concejal,Diego Alexander Garay Ruiz,≤100
598919400606134,Jhon Ermel Rios,Jhon Darvin Rojas Montilla,≤100
777725739278207,Montes Concejal,Carlos Montes,≤100
170276379775886,Instituto de Ciencia Política Hernán Echavarría Olózaga,Instituto de Ciencia Política Hernán Echavarría Olózaga (ICP),≤100
103727635426939,Alexandra Vásquez Ochoa,Leider Alexandra Vasquez Ochoa,≤100
559578904170266,Oswaldo Avellaneda,Oswaldo Avellaneda,≤100
100658372949361,Carlos Pacho Perea,Carlos Alberto Perea Cardona,≤100
664142747350164,Tatiana López Saldarriaga,Tatiana López Saldarriaga,≤100
101871502791636,Carlos Acosta Juliao Oficial,Carlos Acosta Juliao Oficial,≤100
1649671688486614,Juan Carlos Muñoz Sepulveda,Juan Carlos Sepulveda Muñoz,≤100
308580499200723,Alcaldía de Medellín,Alcaldia de Medellìn,≤100
1659865967478999,David Farelo Daza,David Daza,≤100
833347613398414,Oscar Campo,Juan Pablo Matta Casas,≤100
1150942755027141,MMconsultor,MMconsultores,≤100
118996547827367,Subli.project,These ads ran without a disclaimer,≤100
1059459884138781,Mauricio Tobón Franco.,Mauricio Tobón Franco,≤100
141361183156268,Juan Carlos Upegui,Juan Carlos Upegui,≤100
103596816009903,Voy con Leo,Voy con Leo,≤100
116801706827652,Mauricio Calderon,Mauricio Calderon,≤100
256488875025665,Juan Bocanegra,Juan Carlos Bocanegra Chacón,≤100
1519510178128827,Carlos Andrés Hernández Zuluaga,Carlos Andrés Hernández Zuluaga,≤100
1488419784774409,Alcaldía de Soledad,Alcaldía Municipal de Soledad,≤100
111224613562433,Diego Zambrano - #Putumayosomostodos,Diego Zambrano - #Putumayosomostodos,≤100
159326370815397,Alcaldía de Itagüí,Alcaldía de Itagüí,≤100
117247184669607,Juan Diego Gomez Gobernador,Get Social,≤100
133787883971402,Oscar Ramírez VAHOS,Oscar Ramirez Vahos,≤100
381939331859708,CatastroBogotá,CatastroBogotá,≤100
2409742292497578,Miguel Gomez,Miguel Angel Gomez Parra,≤100
478903375611415,Jairo Barona,Fabian Medina,≤100
1649204585296525,Juan David Valderrama,Juan David Valderrama,≤100
155933364485285,Revista El Congreso Siglo XXI,Revista El Congreso Siglo XXI,≤100
112233823483908,Mallath Martinez,Mallath Martinez,≤100
1618805941666374,Paola Castillo Gutierrez,Paola Castillo,≤100
321789057890530,Secretaría de Movilidad,Secretaría de Movilidad,≤100
415910721915879,Hector Fabio Velasco Hernandez,Hector Fabio Velasco,≤100
100132752831088,Natalia Lopez Fuentes,Natalia Lopez Fuentes,≤100
108562965017764,vaccottifer,These ads ran without a disclaimer,≤100
807500072661945,AsoVape,AsoVape,≤100
