Page ID,Page name,Disclaimer,Amount spent (BOB)
964080723662055,Carlos Subirana Responde,Editorial CSS,≤100
106403237850347,Goberna Bolivia,Goberna,≤100
1510658505898987,Subalcaldía Sur,Subalcaldía Sur,≤100
171994409583875,La Razón Bolivia,La Razón Bolivia,≤100
816640765136234,ChildFund Bolivia,ChildFund Bolivia,≤100
102351595022048,Carlos Montaño Alcalde,Richard Chambi Gutierrez,≤100
563287193771389,Viceministerio de Recursos Hídricos y Riego,Lizeth Alvarez Mendoza,≤100
127871740620547,Agustín Zambrana en El Bunker,Walter Agustin Zambrana Arze,≤100
1159137824203296,FONDESIF,Marion Samantha Miranda Marca,≤100
103703307823878,Regys Medina,Andres Medina Sotomayor,≤100
107585134511680,Jaime Mamani Espíndola,Wilmer Rivero Nino,≤100
102545132000028,Gobierno Autónomo Municipal de Santa Ana,Fatima Danitza  Rodriguez Arriza,≤100
102196065676160,Prof. Julio Cesar Justiniano - Dogo Concejal,Prof. Julio Cesar Justiniano - Dogo Concejal,≤100
101824857848955,Enrique Urquidi - Diputado,Enrique Fernando Urquidi Daza,≤100
517750071766113,SEDES - BENI,Cedecap Bolivia,≤100
333014073461514,Babel,These ads ran without a disclaimer,≤100
374937749594424,Thaís Firmino Advogada,These ads ran without a disclaimer,≤100
1352874084790500,Fresenius Kabi,These ads ran without a disclaimer,≤100
1702138929926817,Mongabay Latam,These ads ran without a disclaimer,≤100
120460525135389,Educational Partners International,These ads ran without a disclaimer,≤100
551520988521720,BicoccAlumni,These ads ran without a disclaimer,≤100
502665456448329,Federico Barolin,These ads ran without a disclaimer,≤100
