Page ID,Page name,Disclaimer,Amount spent (CLP)
143360859486032,Alejandro Bernales Maldonado,Alejandro Bernales Maldonado,27805
106423590853145,Fundación Ciudadanos en Acción,Fundacion Ciudadanos en accion,8809
109626371709961,Salmones Austral,Salmones Austral,5499
337766483715142,Tremendas_cl,TREMENDAS with Facebook ad credits,5010
8093963076,Techo - Chile,Pago por TECHO Chile con créditos de anuncios de Facebook,5003
105560941738247,Movilizando Chilenos,Movilizando Chilenos,4805
105783868682878,Asistencia Tesorería,Asistencia Tesoreria,4804
78617029137,Greenpeace Chile,Fundación Greenpeace Pacífico Sur,3358
580663538777736,Consejo Minero,Feedback Comunicaciones,3133
110951722267366,World Vision Chile,World Vision Chile,2566
103527991214141,Cero DICOM,Cero Dicom,2502
1548643738480723,Asistencia Deudores,Asistencia Deudores,2193
643513979193133,Unidos por Beatriz,Neuma,1730
78239901502,Diario Financiero,Grupo DF,1313
246478779511291,Lex Grupo Abogados,Lex Grupo Abogados,1005
11317582410,El Repuertero,MiVoz.cl,851
101439071476201,Laboratorio Chile - Teva,Laboratorio Chile S.A.,801
391338058160314,Desafío Chile Sin Basura,Benjamín Jose Cruz Pacheco,707
103030962615298,Chile YAAC,Chile YAAC,686
100500391761859,Corporación Innovarte,Corporacion Innovarte,438
104956792637,Fundación Telefónica Movistar Chile,Juan Pablo Gonzalez Urriola,417
112863284811655,Partido Alianza Verde Popular,Partido Alianza Verde Popular,413
101326581302605,Desafío 10X,Fundación 10X,305
343265652503533,Municipalidad de Puchuncaví,Ilustre Municipalidad de Puchuncaví,235
113671338255959,lacatadiferencial,These ads ran without a disclaimer,173
293103284121826,Fundación Para el Progreso,Fundación Para el Progreso,≤100
105550071809327,Smartpack,These ads ran without a disclaimer,≤100
434277990238636,Rodrigo Barrientos - Broker Inmobiliario,These ads ran without a disclaimer,≤100
107979215469037,conversassomostodas,These ads ran without a disclaimer,≤100
108523631002340,Loreta Villegas- Consejera Regional Aysen,Maria Loreta Villegas Almonacid,≤100
126170624336,Amnistía Internacional - Chile,Amnistía Internacional Chile,≤100
105972594538731,Hoy Jugué,Hoy Jugué,≤100
812863428856875,Centro Médico Nueva Vida Buin,These ads ran without a disclaimer,≤100
101436595806404,Akipack,These ads ran without a disclaimer,≤100
1539380629490140,Pirque Educación y Salud,Corporación de Salud y Educación Pirque,≤100
107795711529997,Autoras Librería,These ads ran without a disclaimer,≤100
211625929000469,Jaime Escudero,Jaime Escudero,≤100
336120960636736,PABerater,These ads ran without a disclaimer,≤100
1702138929926817,Mongabay Latam,These ads ran without a disclaimer,≤100
502665456448329,Federico Barolin,These ads ran without a disclaimer,≤100
2535216276502759,Beeok,Beeok,≤100
