Page ID,Page name,Disclaimer,Amount spent (TWD)
286487218798,遠見雜誌,遠見雜誌,628
238507146264909,國際特赦組織 台灣分會 Amnesty International Taiwan,國際特赦組織 台灣分會 Amnesty International Taiwan,516
693907914395620,良杯製所 Oolab,良杯製所 Oolab,376
106801464127093,目目非營利 MUVE NPO,目目非營利,243
105864701769057,瑞馳智庫學院,瑞馳智庫股份有限公司,243
1466476516978500,花現彰化-彰化縣政府新聞處,佳欣 蔡,242
241284961029,udn.com 聯合新聞網,udn.com 聯合新聞網,231
555403217887724,台灣國際器官移植關懷協會（Taicot）,台灣國際器官移植關懷協會（Taicot）,221
110699089014688,三立新聞,三立新聞,216
109462390640602,企業勞動法務管理顧問-勞動契約、勞資爭議、勞務健檢、教育訓練、法律事務、法律風險控管,芸廷 林,179
148475335184300,Greenpeace 綠色和平 (台灣網站),Greenpeace 綠色和平 (台灣網站),171
2089876484631235,鹿港鎮長許志宏,These ads ran without a disclaimer,168
113021403762187,法律協會-債務協商 更生 清算 -全台服務,傢宇 吳,160
105556085524776,Twpca-台灣野良犬照護協會,Twpca-台灣野良犬照護協會,147
201785650801,亞洲大學(Asia University Taiwan),亞洲大學,145
1436850183290438,One-Forty,One-Forty,131
467933563234921,南門書局-網路圖書名店、也有實體店面，誠信可靠！,玉河 孫,108
972132016144408,施佩妤《十年有妤．感恩有您》,施佩妤《十年有妤．感恩有您》,102
390569611008641,願景工程基金會 Vision Project,願景工程基金會,≤100
335544036485779,經濟部,經濟部,≤100
101046209392101,新事貸-新鑫特優經銷商,新事貸-新鑫特優經銷商,≤100
211730475524462,大陸委員會,大陸委員會,≤100
246517878713911,劉家昌,勇勳沈,≤100
103141681121150,城市學,遠見雜誌,≤100
177161918975981,基督教芥菜種會,基督教芥菜種會,≤100
191690867518507,江啟臣,江啟臣,≤100
569626243213799,生鮮時書,生鮮時書,≤100
235679595900,民視新聞,民視新聞,≤100
125386714156073,天使心家族社會福利基金會,天使心家族社會福利基金會,≤100
127628276929,天下雜誌,天下雜誌,≤100
158025223269,今周刊,今周刊,≤100
226660410787355,民視體育新聞,民視新聞,≤100
852969588088569,公視影音網,These ads ran without a disclaimer,≤100
127702360634620,張媽媽流浪動物之家,貝殼放大,≤100
186593071836,商業周刊（商周.com）,These ads ran without a disclaimer,≤100
171759036215066,創世紀不動產教育訓練中心,Micky  Wu,≤100
215213505975,FUNDAY英語教育,FUNDAY英語教育,≤100
359293781476624,看護達人 華鎰仲介,看護達人 華鎰仲介,≤100
236329653113740,台灣玩具圖書館,台灣玩具圖書館,≤100
372319002975172,CaVa,These ads ran without a disclaimer,≤100
104624290080479,張育美,翊斌黃,≤100
149882255050114,國立雲林科技大學會計系,國立雲林科技大學會計系,≤100
1487218698275407,南門書局二店-網路特價書店-也有實體店面，價格親民，誠信可靠的老店。（師友文化）,玉河 孫,≤100
201107280815936,潔淨學-不咬手潔淨體貼,永勝 許,≤100
101629185999930,永安理財專員-花花,黃詩凭,≤100
239512030682497,第一手星聞,民視新聞,≤100
219315794887869,聯合報,聯合報股份有限公司,≤100
1649151078446134,卓冠廷,冠廷卓,≤100
796994720374176,鳴人堂,鳴人堂,≤100
170671044596,天主教善牧基金會,天主教善牧基金會,≤100
449156429152075,永安國際理財中心,永安國際理財中心,≤100
347432368933987,LINE TODAY Taiwan,LINE TODAY Taiwan,≤100
1649523455281990,遠山呼喚,遠山呼喚,≤100
436843193180529,Unipapa,Unipapa,≤100
125534862174582,法律萬狀通-書狀生成,法律萬狀通-書狀生成,≤100
146973548660868,Jolie17,These ads ran without a disclaimer,≤100
300923396738473,經濟部工業局,These ads ran without a disclaimer,≤100
306276709452272,文化部,文化部,≤100
739049559498402,元氣網,udn.com,≤100
