Page ID,Page name,Disclaimer,Amount spent (ZAR)
740116816003959,Western Cape Government,Western Cape Government,641
121747307583,Topco Media,Topco Media,590
6011868110,Democratic Alliance,Democratic Alliance,410
136956534616,Times LIVE,TimesLIVE,402
109374997915302,Mayor Geordin Hill-Lewis,Mayor Geordin Hill-Lewis,340
195909420099,Solidariteit,Solidariteit,247
1742410059361710,AwakeMzansi,Awake Mzansi,246
177443222917451,Hands Off My Choices,These ads ran without a disclaimer,170
1005394976243306,Friedrich Naumann Foundation Africa,Friedrich Naumann Foundation,163
116657351312927,Pledge To Vote SA,Pledge to Vote,149
106247942465530,Ask SA,Freedom Advocacy Network,138
86579745433,South African Institute of Race Relations,South African Institute of Race Relations,123
106172744063430,The Daily Friend,The Daily Friend,117
115864538089777,Dear SA - Have Your Say,Dear S Africa,113
119736861394881,Financial Mail,BusinessLIVE,≤100
144954928909651,FAK,FAK,≤100
181204251979581,NEASA,National Employers' Association of South Africa,≤100
105758608971668,Free Speech Union South Africa,Free Speech Union South Africa,≤100
165736836881428,GroundUp,GroundUp News NPC,≤100
794336640617861,Cyril Ramaphosa Foundation,Cyril Ramaphosa Foundation,≤100
134187920103120,Dr. J. Reid (Neurologist),Johan Reid,≤100
217696894929887,FW de Klerk Foundation,FW de Klerk Foundation,≤100
137412866820,RSL Awards,These ads ran without a disclaimer,≤100
109136451414156,Educate Don't Indoctrinate,Educate Don't Indocrinate,≤100
153911331339003,ACDP Western Cape,African Christian Democratic Party,≤100
434577883273454,Sihle Zikalala,Sihle Zikalala,≤100
504946453003245,FarmSpace,These ads ran without a disclaimer,≤100
10150139011205084,Cape Independence Party - Vote Capexit,Cape Independence Party,≤100
530927007388252,Vrye Weekblad,Vrye Weekblad (Nuwe Vrye Weekblad Mediagroep),≤100
1019691118063870,Traverse Le Goff MP,Traverse Le Goff MP,≤100
102268322635915,The Finance Daily,These ads ran without a disclaimer,≤100
214398035293119,Atlantic Union Adventist Youth Ministries,These ads ran without a disclaimer,≤100
612409275924301,The Daddest Social,These ads ran without a disclaimer,≤100
100473238262224,Energy News - أخبار البترول والطاقة,These ads ran without a disclaimer,≤100
118491327913065,AWOKE Apparel,These ads ran without a disclaimer,≤100
