Page ID,Page name,Disclaimer,Amount spent (SEK)
608975645850217,Vattenfall,Vattenfall Sverige,854
126567104406,Hyresgästföreningen,Hyresgästföreningen,569
151159271594797,Systembolaget,Systembolaget,568
122854408319,Hjärt-Lungfonden,Hjärt-Lungfonden,476
197334613725511,Act Svenska kyrkan,Act Svenska kyrkan,461
111630258867610,Röda Korset,Röda Korset,385
68115370786,Läkare Utan Gränser (MSF),Läkare Utan Gränser/ Médecins sans Frontières (MSF Sweden),221
161213770567846,Operation Smile Sverige,Operation Smile Sverige,219
766962160096580,Vi Omsorg i Sverige AB,Vi Omsorg i Sverige AB,179
114262485262083,Konsumentverket,Konsumentverket,178
162985227114132,Skellefteå Kraft,Skellefteå Kraft,172
90882504375,Svenskt Näringsliv,Svenskt Näringsliv,172
95735961890,Greenpeace Sverige,Greenpeace Sverige,170
382243262003,Plan International Sverige,Plan International Sverige,149
72659261793,Rädda Barnen,Rädda Barnen,146
130927360876045,Tidningen Näringslivet,Tidningen Näringslivet,138
42676805259,Diakonia,Diakonia,138
943616319032484,Svenskt Näringsliv Dalarna,Svenskt Näringsliv,135
18880778360,ActionAid Sweden,ActionAid Sweden,132
296423575695,Afrikagrupperna,Afrikagrupperna,123
101341883359561,Matsmart Sverige,Matsmart,102
109886133732943,RESCUE - Sverige,RESCUE - Sverige,102
109344797318593,Vi Som Bygger Landet,Vi som bygger landet,≤100
110723197258182,Sverige inför verkligheten,Sverige inför verkligheten,≤100
72832167834,Skattebetalarnas Förening,Skattebetalarnas Förening,≤100
614939535271869,Tobias Baudin,Socialdemokraterna,≤100
643137272398136,Sverige för UNHCR,Sverige för UNHCR,≤100
54779960819,United Nations,United Nations with Facebook Ad Credits,≤100
188616781161573,World Animal Protection Sverige,World Animal Protection Sverige,≤100
59324455950,UNICEF Sverige,UNICEF Sverige,≤100
103296115466644,Skattenytta,Kommissionen för Skattenytta,≤100
24574889995,Charlie Weimers MEP,Charlie Weimers,≤100
186513678039755,Fortum,Fortum Sverige,≤100
153028052500,Kvinna till Kvinna,Stiftelsen Kvinna till Kvinna,≤100
236221570038,BRIS: Barnens Rätt I Samhället,BRIS: Barnens Rätt I Samhället,≤100
185459445735,Umeå universitet,Umeå universitet,≤100
195379633820701,Svenskt Kött,Svenskt Kött,≤100
1405378783074418,Socialdemokraterna Smedjebackens kommun,Socialdemokraterna Smedjebacken,≤100
1757191391203190,Proethos fond,Proethos AB,≤100
153270724787,Amnesty International Sverige,Amnesty International Sverige,≤100
1531320107133721,Syre,Dagens O2 AB,≤100
132934600111301,Skogsstyrelsen,Skogsstyrelsen,≤100
351522355766,PMU,PMU Interlife,≤100
106579105171694,ETC nyhetsmagasin,ETC Media AB,≤100
495659120577,Karlstads universitet,karlstads universitet,≤100
181590825305317,COWI Sverige,COWI Sverige,≤100
429354810518636,Johan Nissinen SD,Nissinen Johan Harry,≤100
237146235237,Timbro,Tankesmedjan Timbro,≤100
239855722130,Nyhetsmagasinet Fokus,Fokus,≤100
369582590803,Dagens ETC,ETC-tidningarna,≤100
163305633746125,Karneval förlag,Holviks,≤100
276108117859,Svenska Afghanistankommittén,Svenska Afghanistankommittén,≤100
356032977210,Vi-skogen,Vi-skogen,≤100
277541019375317,Jämställdhetsmyndigheten,Jämställdhetsmyndigheten,≤100
312084019369,Dagens Medicin,Dagens Medicin,≤100
371791194529,Världsnaturfonden WWF,Världsnaturfonden WWF,≤100
179931025357058,Kommunal,Kommunal,≤100
212604496324,Fackförbundet ST,Fackförbundet ST,≤100
2002046333202650,Bli nämndeman,Bli nämndeman,≤100
314872662206,Ekonomifakta,Ekonomifakta,≤100
129841741852473,Folkhälsodalen,Folkhälsodalen,≤100
534553447006742,Klimatklubben,Klimatklubben,≤100
113710601984970,Barnfonden,Barnfonden,≤100
328754490337,Vårdförbundet,Vårdförbundet,≤100
1633181116933852,SvD Junior,SvD Junior (SvD),≤100
100323819247251,Désirée Pethrus,Kristdemokraterna Stockholm,≤100
273053169937029,ClimateHero,ClimateHero,≤100
314283591054,Byggnads,Byggnads,≤100
109151468296542,Partiet MoD,MoD Ideell förening,≤100
110605492300,RFSL,RFSL,≤100
175656912484553,Unionen,Unionen,≤100
230255653832332,Al-Ayn for Social Care Sweden,Al Ayn For Social Care Sweden,≤100
109969847586061,Morgon-Tidningen,AIP Media,≤100
130148200513245,Amazon Watch Sverige,Amazon Watch Sverige,≤100
150909028299502,Jernkontoret,Jernkontoret,≤100
109609604086656,Vejpkollen.se,Vejpkollen.se,≤100
100941935326134,RekonstruktionsGruppen,Rekonstruktionsgruppen Sverige AB,≤100
