Page ID,Page name,Disclaimer,Amount spent (EUR)
263503200272,Welthungerhilfe,Welthungerhilfe,≤100
236934790401,UNO-Flüchtlingshilfe,UNO-Flüchtlingshilfe,≤100
484950398505596,IRC Deutschland,IRC Deutschland,≤100
1114156508732301,Zivile Helden,Polizeiliche Kriminalprävention der Länder und des Bundes,≤100
111501317017740,Motatos Deutschland,Motatos,≤100
22541752487,Greenpeace Deutschland,Greenpeace Deutschland,≤100
105845231718268,Light for the World Deutschland,Light for the World - Licht für die Welt e.V.,≤100
1508446642792459,Vattenfall,Vattenfall Deutschland,≤100
109573920927141,Ichwillfair,Initiative für nachhaltige Agrarlieferketten,≤100
108268845888673,Bundesministerium für Arbeit und Soziales,Bundesministerium für Arbeit und Soziales,≤100
112369170621210,Deutschland spricht über 5G,"Dialoginitiative ""Deutschland spricht über 5G""",≤100
201065353264638,yello,yello,≤100
161273245888,Save the Children Deutschland,Save the Children Deutschland,≤100
331832984040,LichtBlick,LichtBlick,≤100
1509790395958123,Aktion gegen den Hunger,Aktion gegen den Hunger,≤100
78502295414,CDU,CDU,≤100
81386795687,CSU (Christlich-Soziale Union),CSU (Christlich-Soziale Union),≤100
114186703597807,VIER PFOTEN,VIER PFOTEN,≤100
82055658434,CARE Deutschland e.V.,CARE Deutschland e.V.,≤100
1200588670058774,LAND.SCHAFFT.WERTE,LAND.SCHAFFT.WERTE e.V.,≤100
82734241364,Campact e.V.,Campact e.V.,≤100
133306764192,NABU Bundesverband,NABU Bundesverband,≤100
112600052161770,Samaritan’s Purse DACH,Samaritan’s Purse DACH,≤100
1173504606112676,Bundesministerium für Bildung und Forschung,Bundesministerium für Bildung und Forschung,≤100
164513593594332,Deutsche Aidshilfe,Deutsche Aidshilfe,≤100
382186268590822,ADF International,ADF International Deutschland e.V.,≤100
103919417972272,Unabhängige Beauftragte für Fragen des sexuellen Kindesmissbrauchs,Unabhängiger Beauftragter für Fragen des sexuellen Kindesmissbrauchs,≤100
614408642007931,Zurich,Zürich Beteiligungs-Aktiengesellschaft (Deutschland),≤100
294494163510,Europäisches Parlament - Verbindungsbüro in Deutschland,Europäisches Parlament - Verbindungsbüro in Deutschland,≤100
164014383647221,BARMER,BARMER,≤100
341486659645594,FDP Fraktion Bundestag,Fraktion der Freien Demokraten im Deutschen Bundestag,≤100
218786540044,WWF Deutschland,WWF Deutschland,≤100
114554831934355,Tierschutzbund,Deutscher Tierschutzbund e.V.,≤100
102169625710148,ClimaClic,Burda Direct GmbH,≤100
136260152219,World Vision Deutschland e.V.,World Vision Deutschland e.V.,≤100
882321835275858,BDH Bundesverband Rehabilitation,BDH Bundesverband Rehabilitation,≤100
343364921106,Caritas international,Caritas international,≤100
104959658833469,Verfolgte im Nationalsozialismus,Bundesverband Information & Beratung für NS-Verfolgte e.V.,≤100
593476900673774,ifaw,ifaw,≤100
123292927706635,junge Welt,junge Welt,≤100
102558024711134,fakE - für antiklassistisches Empowerment an der Uni Köln,fakE – für antiklassistisches Empowerment an der Uni Köln,≤100
399241730563,Quarks,Westdeutscher Rundfunk Köln,≤100
56497026719,SOS-Kinderdörfer weltweit,SOS-Kinderdörfer weltweit Hermann-Gmeiner-Fonds Deutschland e.V.,≤100
307658132675032,Deutsche Akademie für Kinder- und Jugendliteratur,Dt. Akademie für Kinder- und Jugendliteratur e. V.,≤100
533449653783649,Impfopoint,Impfopoint – einer Initiative des Landesapothekerverband Baden-Württemberg e.V,≤100
23216224900,Plan International Deutschland,Plan International Deutschland e.V.,≤100
193902536304,Aufbau Verlage,Aufbau Verlag GmbH & Co.KG,≤100
105202642419481,Plant-My-Tree. Die Stiftung.,PLANT-MY-TREE. Die Stiftung.,≤100
1540045636302649,Arolsen Archives,Arolsen Archives,≤100
121678260974,Initiative Neue Soziale Marktwirtschaft (INSM),Initiative Neue Soziale Marktwirtschaft,≤100
1947378708884004,Initiative Frosch,Initiative Frosch,≤100
1574307332827923,Professora Digital sem Mistérios,These ads ran without a disclaimer,≤100
101274842793956,Greenpeace grad jetzt,Greenpeace e.V.,≤100
191851397669230,VETO – Tierschutz,VETO - Tierschutz,≤100
1004883576238809,GoodJobs,GoodJobs GmbH,≤100
112743275430520,International Campaign for Tibet Deutschland e.V.,International Campaign for Tibet Deutschland e.V.,≤100
1093989863995799,hep,hep global GmbH,≤100
111698888335211,Daskannkunststoff,ALPLA Werke Alwin Lehner GmbH & Co KG,≤100
117738101626747,GP JOULE,GP JOULE GmbH,≤100
114305191932520,Pro Wildlife e.V.,Pro Wildlife e.V.,≤100
185890618101849,Romero Initiative - CIR,Christliche Initiative Romero,≤100
44511549119,Konrad-Adenauer-Stiftung,Konrad-Adenauer-Stiftung e.V.,≤100
160355334000102,PLANT-MY-TREE,PLANT-MY-TREE,≤100
