Page ID,Page name,Disclaimer,Amount spent (ZAR)
740116816003959,Western Cape Government,Western Cape Government,1937
342643596115773,Safely Home by Western Cape Government,Safely Home by Western Cape Government,1521
144985128871748,City of Cape Town,City of Cape Town,985
102268322635915,The Finance Daily,The Finance Daily,416
102265308016316,Al Jama-ah,Al Jama-ah,337
325113820874966,OUTA - Organisation Undoing Tax Abuse,Organisation Undoing Tax Abuse (OUTA),172
116657351312927,Pledge To Vote SA,Pledge to Vote,137
6011868110,Democratic Alliance,Democratic Alliance,≤100
2145594122138312,Action Society,Action Society,≤100
119736861394881,Financial Mail,BusinessLIVE,≤100
112315630440653,Cape Independence Advocacy Group,Cape Independence Advocacy Group,≤100
112933978402440,Zackie2024,ZA2024,≤100
106172744063430,The Daily Friend,The Daily Friend,≤100
104369734635972,eusebius_mckaiser,These ads ran without a disclaimer,≤100
446648162438519,Thisisacumen,Acumen Media Management,≤100
296609266622,Regenesys Business School,These ads ran without a disclaimer,≤100
105758608971668,Free Speech Union South Africa,Free Speech Union South Africa,≤100
181204251979581,NEASA,National Employers' Association of South Africa,≤100
530927007388252,Vrye Weekblad,Vrye Weekblad (Nuwe Vrye Weekblad Mediagroep),≤100
1779143039030790,Councillor Lodewyk J Coetzee - Mossel Bay Ward 8,"Coetzee, Lodewyk Juan",≤100
153911331339003,ACDP Western Cape,African Christian Democratic Party,≤100
101051196020136,Democratic Alliance Durbanville / Blaauwberg 2 Constituency,Democratic Alliance Durbanville / Blaauwberg 2 Constituency,≤100
337719597523,Mambaonline.com,MambaOnline cc,≤100
134187920103120,Dr. J. Reid (Neurologist),Johan Reid,≤100
111455384155,Partners in Sexual Health,Hamlet Enrico Johannes,≤100
109136451414156,Educate Don't Indoctrinate,Educate Don't Indocrinate,≤100
286506558722350,Inside Politics,Inside Politics,≤100
123971017684407,HeraldLIVE - Nelson Mandela Bay,HeraldLIVE,≤100
614441158766955,Vote Dr Sipho P. Malapane And The Independent Campaign 2024,Sipho Pienaar Malapane,≤100
103098539382588,samitamba_,These ads ran without a disclaimer,≤100
102263001696586,גרין אקדמי- בית ספר מקוון ללימודי קיימות וסביבה,These ads ran without a disclaimer,≤100
44409199155,Amazon Conservation Team,These ads ran without a disclaimer,≤100
103190279412794,Geeky Cap,These ads ran without a disclaimer,≤100
