Page ID,Page name,Disclaimer,Amount spent (EUR)
43883239276,Bruxelles Environnement Leefmilieu Brussel,Bruxelles Environnement Leefmilieu Brussel,420
114529411575714,Nu voor morgen / Présents pour le futur,Nu voor morgen / Présents pour le futur,312
933317623465246,Recupel,Recupel,244
1480604288895159,N-VA Brussels Hoofdstedelijk Gewest,Nieuw-Vlaamse Alliantie,≤100
612842542493048,Tous respectueux / Ik toon respect,Form TS Vorm DC,≤100
73232790238,Greenpeace Belgium,Greenpeace Belgium,≤100
123910440019,Renew Europe,Renew Europe Group,≤100
108820070638334,Les Engagés - Mouvement participatif,Les Engagés,≤100
341174129258800,Georges-Louis Bouchez,Georges-Louis Bouchez,≤100
144986545155,Groen Brussel,Groen Brussel,≤100
53838654385,PTB,PTB,≤100
290536231471445,David Leisterh,David Leisterh,≤100
38296327361,Ecolo,Ecolo,≤100
107781141962077,Nadia Naji,Groen,≤100
109303661918715,Yvan Verougstraete,Les Engagés,≤100
556347961236170,FGTB Titres-services,FGTB Titres-services,≤100
1045151918839662,MSD Belgium,MSD Belgium BV / SRL,≤100
107898832590939,European Commission,European Commission,≤100
102241721335553,Rigoni di Asiago Belgium,Rigoni di Asiago,≤100
236330169511,MR - Mouvement Réformateur,MR - Mouvement Réformateur,≤100
84920854319,Groen,Groen,≤100
254275311677180,FGTB Nettoyage,FGTB Nettoyage,≤100
109629611650694,"Good Clothes, Fair Pay",These ads ran without a disclaimer,≤100
228307843991539,Alexander De Croo,Open Vld,≤100
100947845480,Sven Gatz,Open Vld,≤100
536040200159049,FGTB Coiffure,FGTB Coiffure,≤100
103670281004702,Elke Van den Brandt,Groen,≤100
208140805905898,GAIA - Global Action in the Interest of Animals,GAIA vzw,≤100
365952313470327,Médecins Du Monde Belgique,Médecins Du Monde Belgique,≤100
174309193235171,FGTB Construction,FGTB Construction,≤100
57253967150,Vooruit,Vooruit,≤100
1498177693625569,FGTB Gardiennage,FGTB Gardiennage,≤100
328565540829675,ABVV Dienstencheques,ABVV Dienstencheques,≤100
629118543907293,Parlement bruxellois - Brussels Parlement,Parlement bruxellois - Brussels Parlement,≤100
53668151866,Open Vld,Open Vld,≤100
244157445635331,one brussels,one brussels,≤100
78565055764,Plan International Belgium,Plan International Belgium,≤100
504580942987092,Egbert Lachaert,Open Vld,≤100
178362315106,European Parliament,European Parliament,≤100
101869119910407,ING België,ING België,≤100
104408037854162,Benoit Hellings,Ecolo-Groen Bruxelles-Brussel,≤100
14619952769,Het Belang van Limburg,Het Belang van Limburg,≤100
437494453255681,Façonner le bureau de demain,HP Office of the Future,≤100
109617560619207,Bénédicte Linard,Ecolo,≤100
100590008596220,Georges Gilkinet,Ecolo,≤100
111723720244690,Tinne Van der Straeten,Groen,≤100
291699857688,EPP Group in the European Parliament,EPP Group in the European Parliament,≤100
162499363939852,PTB Région Bruxelles-Capitale /  PVDA Brussels Hoofdstedelijk Gewest,PTB,≤100
234267906711043,Christophe De Beukelaer,Les Engagés,≤100
1747704655296978,Gladys Kazadi,Les Engagés,≤100
252906332233234,Vlaams Belang Wilrijk,Vlaams Belang,≤100
201359506543663,Centrale Générale - FGTB,Centrale Générale - FGTB,≤100
616252382042509,ABVV Bouw,ABVV Bouw,≤100
2077348495667437,Holcim Belgium,Holcim Belgium,≤100
109861908689973,Catherine Moureaux Bourgmestre,Catherine Marthe M Moureaux,≤100
1000331320002877,RedFox Belgique,RedfoxFR,≤100
1474193815933413,ABVV Schoonmaak,ABVV Schoonmaak,≤100
171238582919259,FGTB,FGTB - Fédération Générale du Travail de Belgique,≤100
234267906711043,Christophe De Beukelaer,Christophe Annick De Beukelaer,≤100
372776579930604,Petra De Sutter,Groen,≤100
234336906705516,Bruxelles Laïque,These ads ran without a disclaimer,≤100
151858145215878,RedFox België,Redfox (België),≤100
1163651007100404,EG nv/sa,EG nv/sa,≤100
408479362538591,Vlaams Parlement,Vlaams Parlement,≤100
367577357909,Denis Ducarme,Denis Gaston S Ducarme,≤100
1848893498684520,Santander Consumer Bank Belgium,Santander Consumer Bank,≤100
520828601422184,Pleinafair,Pleinafair Leuven,≤100
141790109882222,ABVV Bewaking,ABVV Bewaking,≤100
159125283874,Natagora,Natagora,≤100
332568886887302,Bubble,Bubble,≤100
232762767418563,ABVV Kappers,ABVV Kappers,≤100
103639808471391,Clean Cities,Transport & Environment,≤100
181975318662681,Raoul Hedebouw,PTB,≤100
1373626132778895,Jeremie Vaneeckhout,Groen,≤100
173518112695794,DéFI,DéFI,≤100
607196916040605,Willem-Frederik Schiltz,Open Vld,≤100
127338613992096,Humanistisch Verbond,Humanistisch Verbond,≤100
275053675867941,Cercle des Etudiants Libéraux de l'ULB,Fédération des Étudiants Libéraux ASBL,≤100
539909526473870,Lydia Peeters,Open Vld,≤100
1664229433634791,Jurgen Vanlerberghe,Vanlerberghe Jurgen Maurits P,≤100
145118538898472,Algemene Centrale - ABVV,Algemene Centrale - ABVV,≤100
651448501674784,DNS Belgium,DNS Belgium,≤100
182708684718,Sounds True,These ads ran without a disclaimer,≤100
358545264199021,PS Forest,PS Forest,≤100
33244840322,Oxfam-Magasins du monde,Oxfam-Magasins du monde,≤100
15299247059,EURACTIV,EURACTIV Media Network BV,≤100
