Page ID,Page name,Disclaimer,Amount spent (BRL)
301774903545521,Brasil Paralelo,Brasil Paralelo,374
101230328792183,Portal Concursos & OAB,PORTAL CURSOS PREPARATORIOS E OAB LTDA,237
109375972071103,Sindserm para todos - CHAPA 2,SINDSERM PARA TODOS - CHAPA 02,167
425350744240843,Comitê Internacional da Cruz Vermelha,Comitê Internacional da Cruz Vermelha,147
121116005943892,Saúde Não Se Pesa,NOVO NORDISK FARMACÊUTICA DO BRASIL LTDA,118
479451742185899,Joel Rodrigues,Joel Rodrigues da Silva,≤100
327277430718582,Gracinha Mão Santa,Gracinha Mão Santa,≤100
112830251033781,Tiger,GRUPO HEINEKEN,≤100
110140661981434,Enio Portela,Enio Portela,≤100
170238043113891,Professor Rômulo Passos,Romulo Silva Passos,≤100
108742321417244,Gerson Aragão,SCIREJUS APLICATIVOS JURIDICOS LTDA,≤100
159103797542,Greenpeace Brasil,Greenpeace Brasil,≤100
669131069828716,Gustavo Henrique,Gustavo Henrique Leite Feijo,≤100
330379553673497,Oxfam Brasil,Oxfam Brasil,≤100
647519909014935,Dr. Oscar Rodrigues,Oscar Spindola Rodrigues Junior,≤100
106558185227603,BP Select,Brasil Paralelo Entretenimento e Educação S/A,≤100
171169022896525,Guaraná Antarctica,Ambev,≤100
112611878134650,Nordeste Potência,Instituto ClimaInfo,≤100
344898319691456,Narcóticos Anônimos,Associação Brasileira de Narcóticos Anônimos,≤100
109272165397476,Gerson Aragao,SCIREJUS APLICATIVOS JURIDICOS LTDA,≤100
224777780881144,Visão Mundial,Visão Mundial,≤100
109770755848061,Suzano,Suzano SA,≤100
160612027282634,Mulher Consciente,These ads ran without a disclaimer,≤100
115558703488480,IDP Online,Instituto Brasiliense de Direito Publico,≤100
104738421003389,InvestNews BR,Easynvest,≤100
109918909035681,Cerveja Brahma Oficial,Ambev,≤100
101189854802059,Revista Oeste,Revista Oeste,≤100
111130822268479,IDP,"Instituto Brasileiro de Ensino, Desenvolvimento e Pesquisa IDP - LTDA",≤100
109354687306376,Instituto Conhecimento Liberta,Instituto Conhecimento Liberta,≤100
106525678463910,União Brasil 44,UNIÃO BRASIL,≤100
