Page ID,Page name,Disclaimer,Amount spent (NZD)
11870725774,Greenpeace Aotearoa,Greenpeace NZ,≤100
116362033529,Amnesty International New Zealand,Amnesty International Aotearoa New Zealand,≤100
175954932952,WWF New Zealand,WWF New Zealand,≤100
689146908145006,Free Speech Union,Free Speech Union,≤100
92043134118,ACT,the Parliamentary Service on behalf of ACT New Zealand,≤100
134871109877812,Save the Children New Zealand,Save the Children New Zealand,≤100
337477311451,New Zealand Labour Party,NZ Parliamentary Service on behalf of New Zealand Labour Party,≤100
10779081371,Green Party of Aotearoa New Zealand,The NZ Parliamentary Service on behalf of the Green Party,≤100
173912362663564,Electoral Commission NZ,Electoral Commission NZ,≤100
165702023478421,Family First New Zealand,Family First New Zealand,≤100
103881760966661,Gen Less,Energy Efficiency & Conservation Authority,≤100
104143996335531,Te Whatu Ora ‐ Nelson Marlborough,Te Whatu Ora ‐ Nelson Marlborough,≤100
183355881680015,New Zealand National Party,New Zealand National Party,≤100
164979016849070,Te Herenga Waka—Wellington Uni,Te Herenga Waka—Wellington Uni,≤100
174718875908390,Westpac NZ,Westpac New Zealand,≤100
1281262645251755,Hobson's Pledge,Hobson's Pledge,≤100
154331724631584,David Seymour,the Parliamentary Service on behalf of ACT New Zealand,≤100
110974094005509,Nicole McKee MP,the Parliamentary Service on behalf of ACT New Zealand,≤100
137540437632,Forest & Bird,Forest & Bird,≤100
114731636915763,Simon Court MP,the Parliamentary Service on behalf of ACT New Zealand,≤100
169566796514206,Apostle Brian Tamaki,Apostle Bishop Brian Tamaki,≤100
109439615316279,Just Say No,Just Say No,≤100
110909661534199,The Common Room NZ,The Common Room NZ,≤100
424806334290059,New Zealand Taxpayers' Union,New Zealand Taxpayers' Union,≤100
515754408526607,Andrew Bayly MP,Andrew Bayly MP,≤100
100281782873297,Aged Care Matters,Aged Care Matters,≤100
1966234280281774,Brooke van Velden MP,the Parliamentary Service on behalf of ACT New Zealand,≤100
19648092895,Tearfund New Zealand,Tearfund New Zealand,≤100
704246323260758,New Zealand Certified Builders Association,New Zealand Certified Builders Association,≤100
197006887611387,Citizens Advice Bureau NZ,CABNZ,≤100
1439860406265394,Hagar New Zealand,These ads ran without a disclaimer,≤100
196967540964595,Mindful Money,Mindful Money,≤100
205639639594736,Socialist Equality Group - New Zealand,Thomas Julian Bogle Petterson,≤100
309846686264586,Scott Watson Fact,Thomas John Watson,≤100
305655596286980,Paul Goldsmith,NZ Parliamentary Service on behalf of Paul Goldsmith MP,≤100
417859725433,SAFE,Save Animals From Exploitation Incorperated,≤100
104411054853609,Mark Cameron - ACT List MP,the Parliamentary Service on behalf of ACT New Zealand,≤100
100604429535529,Georgie Dansey for Hamilton West,"NZ Labour Party, Auth by R Salmond, 160 Willis St, WLG",≤100
110186134060806,Fairness in Focus,Medicines New Zealand,≤100
109776239052795,QuitStrong,Te Hiringa Hauora,≤100
415395302599352,Tax Justice Aotearoa New Zealand,Tax Justice Aotearoa,≤100
1736867023227681,Diverse Church NZ,Diverse Church NZ,≤100
363940644005754,Shanan Halbert- MP for Northcote,NZ Parliamentary Service on behalf of Shanan Halbert MP,≤100
104458421275553,Hawke's Bay Future Farming Trust,Hawke's Bay Future Farming Trust,≤100
203953359629611,Voice For Life,Voice for Life,≤100
448287635297180,Otago Regional Council,Otago Regional Council,≤100
102738292683571,Blog2,These ads ran without a disclaimer,≤100
1556481434584901,Paul Xavier,These ads ran without a disclaimer,≤100
103370215953320,Foto 3,These ads ran without a disclaimer,≤100
1428597883833680,Royal Canin,These ads ran without a disclaimer,≤100
177038152933675,Smart Plus Academy,These ads ran without a disclaimer,≤100
95775573753,Frontiers,These ads ran without a disclaimer,≤100
114024784870244,Blog 1,These ads ran without a disclaimer,≤100
690226307793685,Bulls N Bears with Matt Birney,These ads ran without a disclaimer,≤100
112874828322025,Global,These ads ran without a disclaimer,≤100
1289129381221829,Bookmad Bookshelf,These ads ran without a disclaimer,≤100
