Page ID,Page name,Disclaimer,Amount spent (MXN)
1570126169927933,Delfina Gómez Álvarez,Delfina Gómez Álvarez,59699
113974947457905,Ni Fifís Ni Chairos,Resonancia EdoMEx,9626
104878035898929,Requetemal,Resonancia EdoMEx,5634
451310051622713,Alejandra Del Moral Vela,Alejandra Del Moral Vela,4788
105027052550887,Coordenada,Coordenada Noticias,3365
113974947457905,Ni Fifís Ni Chairos,Resonancia Edo Mex,3108
131763133152028,Avanzando el Plan C,Apolo Mayorga Galindo,1517
115717988149542,DelfiNo,Resonancia EdoMEx,1491
114024430364416,YoXmx,Yoxmex,1345
206323119403212,Mario Delgado Carrillo,Mario Delgado Carrillo,1277
102863700463398,Pepe Couttolenc,Partido Verde EDOMEX,1272
56713285274,Greenpeace México,Greenpeace México,1197
100220696003610,Chisme a la Carta,Chisme a la Carta,1126
174058432636166,El Deforma,El Deforma,687
114158248252278,Convocatorias 2023,Convocatorias 2023,470
992816694189783,José Alam Chávez Jacobo,Jose Alam Chavez Jacobo,449
102551913153712,Ricardo Monreal A.,Ricardo Monreal Ávila,438
421877377878288,Municipio de Querétaro,Municipio de Querétaro,424
101421899436787,Venta Directa SHCP,Andrea Acosta Romero,413
105121875731197,Consumidor Informado Mx,Consumidor Informado Mx,395
454013577974506,IEEM Oficial,IEEM Oficial,373
104075555145321,México Informado,México Informado,354
458859544909547,DICES,DICES,342
48966795116,Amnistía Internacional México,Amnistía Internacional México,336
104065375986923,La Politigrería,Antonio Jair Diaz Calderon,327
842599102419449,Gobierno del Estado de Campeche,Gobierno del Estado de Campeche,325
469246976533189,Santiago Creel,SantiagoCreelM,325
109634395756375,Save the Children México,Save the Children México,323
923633637651202,Morena Sí,Morena Sí,312
381985873573,Partido de la Revolución Democrática PRD,Partido de la Revolución Democrática,307
663705357351016,Profe  Michel,Profe Luis Michel,300
102724752608138,Mexiquenses Unidos con Adán,Mexiquenses Unidos con Adán,278
756397431107703,Omar Ortega Álvarez,Omar Ortega Álvarez,271
122404620204,Oxfam México,OXFAM MEXICO AC,236
122154061801959,Colectivo Mujeres Cabeza de Familia,Yoxmex,222
130816463246126,Nortimex,Gerardo Soberanes,214
124631600949535,Yo Influyo,Yoxmex,210
536886746673043,Jóvenes MX,Yoxmex,208
400826360641681,Global Noticias,Tresa Publicidad,201
1545555582174942,TResearch,TResearch,199
101128435630238,Química y Formulación,Química y Formulación,192
105037388957622,El Sol de la Ciudad,El Sol de la Ciudad,184
592495347619799,Mi familia es primero,Yoxmex,166
107652783975551,CS Medicina Estética,CS Medicina Estética,156
493453457351145,Coparmex Nacional,Coparmex Nacional,151
445357105989777,Ingreso IPN UNAM Comipems 2023,Ingreso IPN UNAM Comipems 2023,149
112507801521278,VEMO,VEMO,143
242333369437378,Rafael Leyva Pérez,Rafael Leyva Pérez,143
244418625661695,BBVA,These ads ran without a disclaimer,142
100242005506001,Medestetic México,Medestetic México,140
101267031439463,Voz de las Empresas,Consejo de la Comunicación,137
102107279495045,Las netas,LASNETAS.ORG,135
1659302840958696,Vota por Ti,Vota por Ti,128
543830382749706,Compromiso Social Mx,Compromiso Social Mx,128
1624591081124413,Cuestión de Polémica,Cuestión de Polémica,126
254852601222832,CEMEX México,CEMEX México,125
387796290649,GNP Seguros,GNP Seguros,120
105919839100698,Morelos Tierra y Libertad,Morelos Tierra y Libertad,119
363952110741119,Jorge Martinez Santiago,Jorge Martinez Santiago,119
190085328448680,Colectivo Informativo,Tresa Publicidad,118
714752605293592,Daniel Camargo,Cuesiton de Polémica,114
102491086147029,La 4T avanza,Maria Virginia Escalona Castro,114
102393536157012,La patria con la 4T,Lidia Lopez Rodriguez,110
111832245198282,Al Día en Ixtapaluca,Al Día en Ixtapaluca,108
187575292021954,El Rincón Político,El Rincón Político,105
233652128065243,Goberna México,Goberna Consultoría Política,104
164183347562623,Denuncia México,euthenics,101
103959544551197,Dermoter - Capacitación en Medicina Estética y Antiedad,Manuel Enrique Bernal Illarza,≤100
196722571056573,Actitud Marimorena,Social Consulting,≤100
147751821930575,Salud Digital Fundación Carlos Slim,Fundación Carlos Slim,≤100
105668807489477,Que Chinga2 Cuautitlán Izcalli,REPORTEROS CIUDADANOS,≤100
803041666459797,Enrique de la Madrid,Enrique de la Madrid,≤100
116437828394342,Phiten Mexico,Phiten Mexico,≤100
351692528718078,GobernArte,GobernArte,≤100
177319665650476,ClikiSalud - Fundación Carlos Slim,Fundación Carlos Slim,≤100
104680124489636,Demoscopia Digital,Demoscopia Digital,≤100
1614164462211249,Ecatepec Suena,Ecatepec Suena,≤100
103132972155308,Enlace Sensei,ENLACE SENSEI,≤100
109896661873670,Bienestar México,Bienestar México,≤100
100818891507187,Conectando Ecatepec,Conectando el Estado de México,≤100
1834107960160586,Marco A. Mendoza Bustamante,Marco Antonio Mendoza Bustamante,≤100
109087480900215,Luz Ma. Hernández,Eliel Gonzalez,≤100
2330030160374237,Balance 24,Balance 24,≤100
171494803269262,Noticias México,euthenics,≤100
100934207930403,Conversaciones,conversacionesmx.com,≤100
105533795460071,Norte Monrealista,Norte Monrealista,≤100
1935870343195560,Morena Distrito SIETE Hidalgo,Francisco Patiño Cardona,≤100
105950984827623,Alianza Patriótica Por La 4T Baja California,Alianza Patriótica Por La 4T Baja California,≤100
355698161771796,Pulso Digital,Diario Pulso Digital,≤100
100143451354813,Vanguardia México,Vanguardia México,≤100
118921468203786,Movimiento Ciudadano,Movimiento Ciudadano,≤100
620611228034083,Rabindranath Salazar Solorio,Rabindranath Salazar Solorio,≤100
102801038911607,Soy AM,Ivan Carrillo Olvera,≤100
112252053650029,Preparatoria SEP en Línea,UNIDEV Universidad SC,≤100
101701991930418,UNIDEV,UNIDEV,≤100
102240341466854,Reporte Oriente,Grupo Metropolitano Noticias,≤100
106307612088667,Preparatoria en Línea SEP,UNIDEV Universidad SC,≤100
1052054228168651,Daniel Montiel Luna,Daniel Montiel Luna,≤100
104546498723247,Mauricio Cantú,Mauricio Cantú,≤100
695261801312971,Revista Encuentro en Acción,Revista Encuentro en Acción,≤100
411235336284306,Empresarios por la Cuarta Transformación,"Empresarios 4T, Asociación Civil",≤100
203709812204,José Ramón Gómez Leal JR,Jose Ramon Gomez Leal,≤100
106026657916240,La Jornada Estado de México,David Gonzalez,≤100
108044694658598,Horizontes unión y participación para México,Horizontes unión y participación para México,≤100
108251181690069,La Cara de la Noticia,La Cara de la Noticia,≤100
257333027729841,Julieta Ramírez,Julieta Ramirez,≤100
190635461685441,Karina Alvarado,Erika Karina Alvarado Alcántar,≤100
449826645204543,Revista etcétera,Orquídea Fong Varela,≤100
103711202697810,Escuela Preparatoria en Línea,Unidev Universidad SC,≤100
1452189031676518,Hyundai México,HYUNDAI MEXICO,≤100
766097073421954,Diario Puntual México,Victoria Arleth Pineda Vilchis,≤100
915220875259528,Telokwento,TELOKWENTO,≤100
463358453871269,JuanMa Munguía,JuanMa Munguía,≤100
155452301173152,Carlos Madrazo Limón,Carlos Madrazo Limón,≤100
2340595106035117,Ismael Brito Mazariegos,Ismael Brito Mazariegos,≤100
235994093744848,Contra Réplica,EDICIONES SAN FRANCISCO S.A. DE C.V.,≤100
1415863341806268,DMC - Music Center,CENTRO DE ENCUENTRO ARTÍSTICO DMC A.C.,≤100
110187414493874,Plataforma Informativa Mexicana #PIM,euthenics,≤100
1772086512892206,Revolución Democrática 2.0,Diana Laura Colin Lopez,≤100
108285588456412,Instituto Dasein Meraki,Silvia Jazmin Zarate Chong,≤100
107020672147342,José Miguel Martínez Campos,Gabriel Hernandez,≤100
302448513146235,Jorge Romero Herrera,JORGE ROMERO,≤100
2114365475499998,Rafael Johnvany Rivera López,Rafael Johnvany Rivera López,≤100
107494537500293,Informativo Viral,Tresa Publicidad,≤100
