Page ID,Page name,Disclaimer,Amount spent (LBP)
1428873024044736,المدن - almodon,المدن - almodon‎,48258
68793499001,UNICEF,UNICEF with Facebook Ad Credits,48229
1438703606372190,Elham Said Freiha,Elham Freiha,37879
141039382740595,National Commission For Lebanese Women NCLW,National Commission For Lebanese Women NCLW,28788
106197498149118,لبنان الكبير,Grand Lebanon,27273
166178460072395,اليونيسف بالعربية - UNICEF in Arabic,اليونيسف باستخدام اعتمادات الإعلان على الفيسبوك,23970
102023711572671,أساس ميديا -  Asas Media,asasmedia,22727
101241044906111,هنا لبنان,هنا لبنان,19697
316674545036384,SKeyes Center for Media and Cultural Freedom,SK_Eyes,16667
110470091436602,Ici Beyrouth,Ici beyrouth,10606
212513695502997,Annahar Newspaper | جريدة النهار,Annahar Newspaper | جريدة النهار,9091
466221740108607,May Chidiac Foundation - Media Institute,May Chidiac,7576
107266890756055,Nicolas Chikhani Finance,Nicolas Chikhani Finance,4545
107698404702208,Alkalima,Alkalima Onlime,4545
124252504303223,UNICEF (FR),UNICEF avec des crédits publicitaires Facebook,4045
129660230432028,Dr. Toufic Hindi,Toufic Hindi,3030
102282304519788,Awalan.com,Awalan- Al-Iktissad Wal-Aamal,3030
103064288692603,Le Courrier Du Cedre,Marwan Rashid,1515
128417954019381,Al-Moltaka,Melhem Boustany,1515
1031517763602384,Municipality of Kartaba - بلدية قرطبا,Municipality of Kartaba - بلدية قرطبا,1515
108728968627122,Beirut 24 Podcast,Beirut 24 Podcast,1515
31292782350,Deutschland.de,These ads ran without a disclaimer,≤100
17164098244,JM International,These ads ran without a disclaimer,≤100
111876598323760,صدى الارز اللبنانية,Charbel Nouh,≤100
156974001514471,Liberated T ت متحررة,These ads ran without a disclaimer,≤100
167878593236712,UNICEF en español,UNICEF con créditos publicitarios de Facebook,≤100
