Page ID,Page name,Disclaimer,Amount spent (PYG)
1468570519872644,Santiago Peña,PRANA SA,247043
532716330164048,Sole Núñez,PautaPY,168875
196599783696918,Efrain Alegre,Comunicá,52278
1222077187832207,Gustavo Leite,Gustavo Alfredo Leite Gusinky,50251
241512319274531,Sixto Pereira,Sixto Pereira,42439
132554373464255,La Nación,La Nación,40416
1810962229216340,Fidel Zavala,Laura Lorena Meaurio Paniagua,36617
102467002671611,Jorge Heisecke,Jorge Heisecke,32431
802326039966661,Paraguayo Cubas Colomés,These ads ran without a disclaimer,22223
100617802815343,Orlando Penner Senador 2023,Orlando Penner Senador 2023,21536
1310731702357133,GEN,GEN,21472
102917519228790,Bruno Defelippe,PautaPY,19769
100188219465134,Senador Derlis Osorio,Senador Derlis Osorio,18268
665680343451704,Lider Amarilla,Lider Santiago Amarilla Rios,17077
1608625919447826,Blanca Ovelar Senadora Nacional,Blanca Ovelar Senadora Nacional,13848
101726857993140,Carlos Giménez  Senador,Carlos Giménez  Senador,13512
110447625137045,Pilar Callizo,PautaPY,13153
102738046115595,Hernán Codas,Hernán Codas Jacquet,11951
532716330164048,Sole Núñez,Sole Núñez,9258
283132325082901,Esperanza Martínez,Esperanza Martinez De Portillo,9242
647864758888200,Seba Garcia,Sebastian Garcia,8332
517426394969535,Ricardo Canese,Ricardo Canese,7799
397931417070426,Tony Apuril,ASP Marketing,7399
106257452820864,Tito Saguier,PautaPY,7221
100445112671378,Fernando Camacho Senador 2023,Fernando Camacho Senador 2023,7179
272098156231873,Diario HOY Paraguay,Diario HOY Paraguay,7179
242118359309178,Ricardo Estigarribia,Ricardo Estigarribia,7179
430961180344844,EVER VILLALBA,Ever Federico Villalba Martinez,7179
103207518447025,Antonio Buzarquis Cáceres,Rodney Zorrilla Ortiz,6613
107378775349679,Rolando Alvarez Spinassi,Rolando Alvarez Spinassi,6008
161156667809582,Leo Rubin,Leo Rubín,5889
420279778178605,Adelaida Diputada 2023,Adelaida Cantero De Torres,5573
153958777947957,Paulo Reichardt,Paulo Reichardt,5426
105545157610039,Euclides Acevedo,Marco Antonio Martinez Almiron,5102
441529192988697,Rubén Penayo Senador 40/44,Rubén Penayo Senador 40/44,4938
114061877001545,Víctor Pecci,Esencia News SA,4776
125314197496488,Carlos Filizzola,Carlos Filizzola,4648
1692624097481207,Mujeres GANAR,Mujeres GANAR,4409
106413945697461,Vicenta Cano,Vicenta Cano,3978
724051717643013,Miguel Prieto,Miguel Prieto,3661
