Page ID,Page name,Disclaimer,Amount spent (BOB)
130336323685885,Gobernación de Santa Cruz,Gobernación de Santa Cruz,≤100
964080723662055,Carlos Subirana Responde,Editorial CSS,≤100
110555990500784,Ingvar Ellefsen - Diputado,Ingvar Ellefsen,≤100
116943271709470,De Tarija Lo Mejor,De Tarija..Lo mejor!!,≤100
279677395908479,Virginio Lema Trigo,Walter Agustin Zambrana Arze,≤100
856012741442139,Ipas LAC,NEUMA,≤100
100301178044225,Viralcom,ViralComtv,≤100
106403237850347,Goberna Bolivia,Goberna,≤100
104257317751894,Santiago Condori Apaza,Sandro Iquise Vincenti,≤100
331406083686277,Vladimir Peña,Vladimir Ariel Peña Virhuez,≤100
370615526396567,Pablo Arízaga Ruiz,Walter Pablo Arizaga Ruiz,≤100
112943033881931,StoryFed Bolivia,StoryFed Bolivia,≤100
110704061188201,Saddam Pinto Alvarez,These ads ran without a disclaimer,≤100
101824857848955,Enrique Urquidi - Diputado,Enrique Fernando Urquidi Daza,≤100
2328823850688165,José M. Ormachea,José M. Ormachea,≤100
100520825048827,Movant Connection,These ads ran without a disclaimer,≤100
158644819154,EarthRights International,These ads ran without a disclaimer,≤100
177854402389449,Imdosoc,These ads ran without a disclaimer,≤100
