Page ID,Page name,Disclaimer,Amount spent (ZAR)
136956534616,Times LIVE,TimesLIVE,637
57206003848,Greenpeace Africa,Greenpeace Africa,612
187645864452,Vryheidsfront Plus / Freedom Front Plus,Vryheidsfront Plus / Freedom Front Plus,600
1742410059361710,AwakeMzansi,Awake Mzansi,413
114506216924214,Centre For Risk Analysis,Centre For Risk Analysis,223
478479492268974,Sunday Times ZA,Sunday Times,209
116657351312927,Pledge To Vote SA,Pledge to Vote,190
2145594122138312,Action Society,Action Society,133
103773658658340,MyPwr,These ads ran without a disclaimer,126
6011868110,Democratic Alliance,Democratic Alliance,117
817419378298114,Herman Mashaba,ActionSA,114
107169379305548,TLU SA,TLU SA,≤100
106172744063430,The Daily Friend,The Daily Friend,≤100
111455384155,Partners in Sexual Health,Hamlet Enrico Johannes,≤100
105758608971668,Free Speech Union South Africa,Free Speech Union South Africa,≤100
446648162438519,Thisisacumen,Acumen Media Management,≤100
259922021421962,VF Plus - Vrystaat,VF Plus Vrystaat,≤100
794336640617861,Cyril Ramaphosa Foundation,Cyril Ramaphosa Foundation,≤100
845039715506074,Anything Canada,These ads ran without a disclaimer,≤100
181204251979581,NEASA,National Employers' Association of South Africa,≤100
181477995294794,SYSPRO Global,These ads ran without a disclaimer,≤100
379138726819,ACDP,African Christian Democratic Party,≤100
109136451414156,Educate Don't Indoctrinate,Educate Don't Indocrinate,≤100
104692291218239,DA Free State Future Leaders Programme,Democratic Alliance Free State,≤100
629021617133721,Judges Matter,Judges Matter,≤100
614441158766955,Vote Dr Sipho P. Malapane And The Independent Campaign 2024,Sipho Pienaar Malapane,≤100
286506558722350,Inside Politics,Inside Politics,≤100
597918073626793,Democratic Alliance Free State,Democratic Alliance Free State,≤100
325113820874966,OUTA - Organisation Undoing Tax Abuse,Organisation Undoing Tax Abuse (OUTA),≤100
618787431488714,Democratic Alliance Youth Free State,Democratic Alliance Free State,≤100
19746387261,Humane Society International,These ads ran without a disclaimer,≤100
191517330876743,Opale Digital Network,These ads ran without a disclaimer,≤100
7268844551,Rotary International,These ads ran without a disclaimer,≤100
211454462257570,International Hockey Federation (FIH),These ads ran without a disclaimer,≤100
17043549797,MIT Technology Review,These ads ran without a disclaimer,≤100
112220134851421,Under the Sisterhood,These ads ran without a disclaimer,≤100
439440096133537,Sick Noise,These ads ran without a disclaimer,≤100
