Page ID,Page name,Disclaimer,Amount spent (NZD)
337477311451,New Zealand Labour Party,NZ Parliamentary Service on behalf of New Zealand Labour Party,≤100
92043134118,ACT,the Parliamentary Service on behalf of ACT New Zealand,≤100
183355881680015,New Zealand National Party,New Zealand National Party,≤100
689146908145006,Free Speech Union,Free Speech Union,≤100
424806334290059,New Zealand Taxpayers' Union,New Zealand Taxpayers' Union,≤100
103881760966661,Gen Less,Energy Efficiency & Conservation Authority,≤100
116362033529,Amnesty International Aotearoa New Zealand,Amnesty International Aotearoa New Zealand,≤100
11870725774,Greenpeace Aotearoa,Greenpeace NZ,≤100
173912362663564,Electoral Commission NZ,Electoral Commission NZ,≤100
110613705109260,Independent Electoral Review - He Arotake Pōtitanga Motuhake,Independent Electoral Review,≤100
106194579030381,Doctors Without Borders / Médecins Sans Frontières NZ,Doctors Without Borders / Médecins Sans Frontières NZ,≤100
104174354363267,Christopher Luxon,New Zealand National Party,≤100
1281262645251755,Hobson's Pledge,Hobson's Pledge,≤100
175954932952,WWF New Zealand,WWF New Zealand,≤100
120703687692577,Mining Means Progress,Straterra Limited,≤100
684508498380306,Trees That Count,Trees That Count,≤100
341865911020,ASB Bank,ASB Bank Ltd,≤100
376006035816016,Storyworth,These ads ran without a disclaimer,≤100
10779081371,Green Party of Aotearoa New Zealand,The NZ Parliamentary Service on behalf of the Green Party,≤100
37547788323,UNICEF Aotearoa,UNICEF Aotearoa,≤100
92043134118,ACT,ACT,≤100
19648092895,Tearfund New Zealand,Tearfund New Zealand,≤100
114961458268104,The Integrity Institute,The Integrity Institute,≤100
104411054853609,Mark Cameron - ACT List MP,the Parliamentary Service on behalf of ACT New Zealand,≤100
114731636915763,Simon Court MP,the Parliamentary Service on behalf of ACT New Zealand,≤100
190710259099,New Zealand Geographic,These ads ran without a disclaimer,≤100
110974094005509,Nicole McKee MP,the Parliamentary Service on behalf of ACT New Zealand,≤100
1855579981334237,RISE: Respect Inspire Support Empower,These ads ran without a disclaimer,≤100
1046290775440089,Rachel Boyack MP,"NZ Labour Party, Auth by R Salmond, 160 Willis St WLG",≤100
110909661534199,The Common Room NZ,The Common Room NZ,≤100
120007669392461,360 Aviation Group,These ads ran without a disclaimer,≤100
408747529491004,Department of Conservation,Department of Conservation,≤100
123674487757196,New Zealand Nurses Organisation - NZNO,New Zealand Nurses Organisation - NZNO,≤100
102690508206877,Chris Baillie MP,the Parliamentary Service on behalf of ACT New Zealand,≤100
100432998389927,Karen Chhour MP,the Parliamentary Service on behalf of ACT New Zealand,≤100
100135495080458,Toni Severin MP,the Parliamentary Service on behalf of ACT New Zealand,≤100
100432998389927,Karen Chhour MP,ACT,≤100
23625700722,Oxfam,Oxfam Aotearoa,≤100
185590638873,NZHL Home Loans / Insurance,NZHL Home Loans / Insurance,≤100
117930708298273,Hamilton City Council,Hamilton City Council,≤100
109145321007464,Groundswell NZ,Groundswell NZ,≤100
196967540964595,Mindful Money,Mindful Money,≤100
110077017479600,One Sun in the Sky,One Sun in the Sky,≤100
203953359629611,Voice For Life,Voice for Life,≤100
74410368422,Mental Health Foundation of New Zealand,Mental Health Foundation,≤100
149919531786213,Right to Life New Zealand,Right to Life New Zealand,≤100
2664407520240811,VUW International Socialists,ISO Te Whanganui-a-Tara branch,≤100
104319172596371,Blair Cameron for Nelson,Blair Cameron,≤100
112431991697294,Animal Justice Party Aotearoa NZ,Animal Justice Party Aotearoa NZ,≤100
105681068874945,Ag Matters,New Zealand Agricultural Greenhouse Gas Research Centre,≤100
107777965524870,Frances Hughes for Mana,New Zealand National Party (Mana Electorate),≤100
120853907618462,Mahesh Muralidhar for Auckland Central,Mahesh Muralidhar for Auckland Central,≤100
