Page ID,Page name,Disclaimer,Amount spent (COP)
112233823483908,Mallath Martinez,Toro Digital,248075
308580499200723,Alcaldía de Medellín,Alcaldia de Medellìn,90517
1004865626202028,Jaime Peña Peñaranda,Joseph Ferney Galvis Gonzalez,72650
264104919248,Alcaldía Distrital de Barranquilla,Alcaldía de Barranquilla,19373
499121313802137,Túnel Guillermo Gaviria Echeverri,Túnel Guillermo Gaviria Echeverri,17017
1670687776515651,Fundación Al Día,Fundación Al Día,8431
101871502791636,Carlos Acosta Juliao Oficial,Toro Digital,6199
812165288875574,Jaime Pumarejo,Alcaldía Distrital de Barranquilla,4843
1147318942107929,Todos Somos Una,DEBRAIN LLC,4078
903577146395715,Toronto Centre,These ads ran without a disclaimer,3557
152939514772308,Elsa Noguera,Gobernación del Atlántico,3453
167222580002790,Clara Luz Roldan Gonzalez,Clara Luz Roldán,2902
103727635426939,Alexandra Vásquez Ochoa,Leider Alexandra Vasquez Ochoa,2705
106716825632419,Cali piensa en Grande,Cali piensa en Grande,1740
969143216462972,Felipe Cañizalez,Andreina Quintero Correa,1567
361906317540130,Michel Baldovino Lopez,Michel Javier Baldovino Lopez,1466
597006313643580,Gobernación del Valle del Cauca,Gobernación Valle del Cauca,1195
1815626541807349,Agencia de Periodismo Investigativo,Norbey Quevedo Hernandez,1101
299469560099835,Alcaldía de Cali,Alcaldía de Cali,919
1434475783438153,Magical,These ads ran without a disclaimer,908
100304338642614,Toro Digital 1972,Joseph Ferney Galvis Gonzalez,823
466445923412524,Miguel Ángel Barreto,Joshua Escobar Rengifo,676
1400280116941194,Fabian Diaz,Fabian Diaz,577
179003239458192,Jorge Humberto Rangel,Jorge Rangel,479
106203279065788,"No lo quiero, lo necesito",Alejandro Devia Rodriguez,396
2203948933156649,Oriana Zambrano Montoya,Oriana Teotiste Zambrano Montoya,297
175346789490397,Peyi Paternina,Peyi Paternina,294
112562334835554,Mochilas wayuu mayorista,These ads ran without a disclaimer,267
416095065845681,Jorge Iván Ramírez Cadavid,Jorge Iván Ramírez Cadavid,231
113813341633983,Francisco Montes Vergara - Una Causa Justa por Sucre,Pedro Alfonso Vergara Castillo,219
471698040072735,Leonardo Siagama/Alcalde P/R,Leonardo Siagama,219
1668886976475466,David Gutierrez Mantilla,Jorge Luis,197
381403022031226,Steven Cárdenas,Reynaldo Steven Cardenas Espinosaespinosa,176
200207836752561,Opinión Caribe,Opinión Caribe,167
100301461321763,Didier Fabián González,Didier Fabián González,163
777725739278207,Montes Concejal,Carlos Montes,156
706214723142462,Oscar David Benavides A,Oscar David Benavides Angulo,139
1097160080323759,Alcaldía de Guachené Cauca,Alcaldía de Guachené Cauca,122
381464961911270,Cruz Roja Antioquia,Cruz Roja Colombiana Seccional Antioquia,119
838927469815494,Diana Diago,Diana Marcela Diago,117
108729015359755,mesaporlavida,These ads ran without a disclaimer,102
581095835894514,Noticentro 1 CM&,Noticentro 1 CM&,≤100
851424944887797,Meridiano Regional,Meridiano Regional,≤100
1345319175597051,"FLICH ORG ""Educación Emocional""",These ads ran without a disclaimer,≤100
1529335724037224,Aeropuerto del Café,INTUAL,≤100
1649671688486614,Juan Carlos Muñoz Sepulveda,Juan Carlos Sepulveda Muñoz,≤100
1585157711611970,Diputado Jesús Armando Eraso,Jesús Eraso,≤100
501373887030423,Alberto Sanjuanelo,These ads ran without a disclaimer,≤100
501373887030423,Alberto Sanjuanelo,These ads ran without a disclaimer,≤100
105648494452367,Diego Ceballos López,These ads ran without a disclaimer,≤100
101034376226721,Decatolicos 2.0,These ads ran without a disclaimer,≤100
1130613886971903,Alejandro Abuchar,Byron Andres Velez Valdes,≤100
1233101650165858,Carlos A. Viloria,Carlos Viloria,≤100
747420075340256,El Agricultor Primero,These ads ran without a disclaimer,≤100
101207769235713,Zucami Poultry Equipment - International,These ads ran without a disclaimer,≤100
152914224736727,Banco Mundial,These ads ran without a disclaimer,≤100
106126404356496,Incarceration Nations Network,These ads ran without a disclaimer,≤100
101163591558152,PTC Therapeutics SAM,These ads ran without a disclaimer,≤100
264104919248,Alcaldía Distrital de Barranquilla,Alcaldía Distrital de Barranquilla,≤100
251292808253299,Canadian College,Canadian College,≤100
203204102812,Fundación Friedrich Naumann para la Libertad México,These ads ran without a disclaimer,≤100
