Page ID,Page name,Disclaimer,Amount spent (BAM)
332950850203871,Драшко Станивуковић - Draško Stanivuković,Драшко Станивуковић,142
111544041335161,Antikorupcija info,Antikorupcija.info,≤100
109652028193268,Revizije info,Revizije info,≤100
1570886583203959,Poslovni portal Capital.ba,Capital Media,≤100
1676047195961611,Impuls,"Udruženje građana ""Impuls""",≤100
106759774541544,PratimoTendere.ba,Centar za razvoj medija i analize,≤100
482158128556799,Žurnal magazin,Centar za razvoj medija i analize,≤100
109774791831087,Славенко Ристић - лидер Републичке странке Српске,Славенко Ристић - лидер Републичке странке Српске,≤100
103027944875536,Маја Драгојевић Стојић - Maja Dragojević Stojić,Маја Драгојевић Стојић - Maja Dragojević Stojić,≤100
111544041335161,Antikorupcija info,Antikorupcija info,≤100
104992122558073,Valter.Portal,Valter.Portal,≤100
104089781069241,infoVeza,"Udruženje građana ""ReStart Srpska""",≤100
105412905161989,Огњен Бодирога,Огњен Бодирога,≤100
1922268018023038,Raskrinkavanje,UG Zašto ne,≤100
2401351939921390,Raport.ba,Raport Media Group,≤100
103088084884704,Fondacija Atelje za društvene promjene - ACT,Fondacija Atelje za društvene promjene - ACT,≤100
1494057107558990,Javna rasprava,Javna rasprava,≤100
709560912457316,Analiziraj.ba,Udruženje Centar za analizu medija i politike,≤100
102667249419191,GenChange,GenChange,≤100
163080080447411,Републичка странка Српске,Републичка странка Српске,≤100
147315858633088,Istinomjer,Istinomjer,≤100
108553325069489,Zgrada,Zgrada,≤100
143699145672946,Centri civilnih inicijativa (CCI),Centri civilnih inicijativa,≤100
124306738411862,InfoRadar,Udruženje za medijski aktivizam (UMA),≤100
1454304308161318,"Koalicija ""Pod lupom""","Koalicija ""Pod lupom""",≤100
105085525653191,Предраг Кукољ - Predrag Kukolj,Предраг Кукољ - Predrag Kukolj,≤100
106937677998846,Pravo na lijek,Pravo na lijek,≤100
100733242113653,Porodice 3 plus,Porodice 3 plus,≤100
133098676736404,Ramo Isak,DEVDOT S.D.,≤100
326185650853734,Zukan Helez,OO SDP BiH Bugojno,≤100
102500518635499,ENTR en,These ads ran without a disclaimer,≤100
719648724875491,princip.news,princip.news,≤100
107180018752825,Dženan Kapić,Ogalsi Svijettehnike,≤100
585772551567679,Perspektiva,Perspektiva,≤100
162926690478548,Oslobodjenje,Oslobodjenje,≤100
120481645203741,Dragan Bursać,Dragan Bursać,≤100
101607198167304,Medthority,These ads ran without a disclaimer,≤100
101668682611759,Благодійний фонд A36,These ads ran without a disclaimer,≤100
197596636939679,tacno.net,Tacno.net,≤100
170947736281201,Process Excellence Network,These ads ran without a disclaimer,≤100
176483769835204,Narod i Pravda Stari Grad,Narod i Pravda Stari Grad,≤100
102437165128755,Anel Ibeljić,Anel Ibeljić,≤100
753740401664958,Omer Berbić - vijećnik u GV Tuzla,Omer Berbić - vijećnik u GV Tuzla,≤100
100187109256916,Ustajte Diskriminisani,Ustajte Diskriminisani,≤100
