Page ID,Page name,Disclaimer,Amount spent (ZAR)
581475018952196,Good,GOOD Political Party,236
740116816003959,Western Cape Government,Western Cape Government,199
136956534616,Times LIVE,TimesLIVE,150
109374997915302,Mayor Geordin Hill-Lewis,Mayor Geordin Hill-Lewis,147
147301545821830,Vryheidsfront Plus Wes-Kaap / Freedom Front Plus Western Cape,Vryheidsfront Plus / Freedom Front Plus,134
106172744063430,The Daily Friend,The Daily Friend,109
114506216924214,Centre For Risk Analysis,Centre For Risk Analysis,107
6011868110,Democratic Alliance,Democratic Alliance,107
133307190069756,Amnesty International South Africa,Amnesty International South Africa,≤100
107169379305548,TLU SA,TLU SA,≤100
119736861394881,Financial Mail,BusinessLIVE,≤100
325113820874966,OUTA - Organisation Undoing Tax Abuse,Organisation Undoing Tax Abuse (OUTA),≤100
187645864452,Vryheidsfront Plus / Freedom Front Plus,Vryheidsfront Plus / Freedom Front Plus,≤100
2145594122138312,Action Society,Action Society,≤100
101051196020136,Democratic Alliance Durbanville / Blaauwberg 2 Constituency,Democratic Alliance,≤100
103278761413963,Empowering SA,Empowering SA,≤100
181204251979581,NEASA,National Employers' Association of South Africa,≤100
105758608971668,Free Speech Union South Africa,Free Speech Union South Africa,≤100
102765088210163,Action SA,ActionSA,≤100
165246196904704,Sakeliga,Sakeliga,≤100
794336640617861,Cyril Ramaphosa Foundation,Cyril Ramaphosa Foundation,≤100
134187920103120,Dr. J. Reid (Neurologist),Johan Reid,≤100
106365011109894,WoMin African Alliance,WoMin African Alliance,≤100
109136451414156,Educate Don't Indoctrinate,Educate Don't Indocrinate,≤100
141100792595323,Community Chest Durban,Gordon Mc Donald,≤100
123971017684407,HeraldLIVE - Nelson Mandela Bay,HeraldLIVE,≤100
103131862424141,IZWE LETHU PARTY,IZWE LETHU PARTY,≤100
163593447726948,Jerry Pettit Music,These ads ran without a disclaimer,≤100
382377315238468,"Educational Research Center, Inc.",These ads ran without a disclaimer,≤100
104763178714577,Gels MDPI,These ads ran without a disclaimer,≤100
216311481960,Bill Gates,These ads ran without a disclaimer,≤100
103627991981299,francodiea,These ads ran without a disclaimer,≤100
