Page ID,Page name,Disclaimer,Amount spent (CZK)
60516116431,Člověk v tísni,Člověk v tísni o.p.s.,1737
314038193269,211 - Zdravotní pojišťovna ministerstva vnitra ČR,Zdravotní pojišťovna ministerstva vnitra ČR,1137
179497582061065,Tomio Okamura - SPD,Svoboda a přímá demokracie - SPD,372
246919825409416,Piráti Přerov,Česká pirátská strana,341
176688316811,Vodafone CZ,Vodafone Czech Republic a.s.,288
50309511751,Český rozhlas - Radiožurnál,Český rozhlas,249
206407509818,Blesk.cz,CZECH NEWS CENTER a. s.,108
178362315106,European Parliament,European Parliament,≤100
394570898000897,Kniha Revoluce - Jakub Trpiš,Jakub Trpis,≤100
58887737763,Hnutí DUHA - Přátelé Země Česká republika,Hnutí DUHA - Přátelé Země Česká republika,≤100
251656685576,KDU-ČSL,KDU-ČSL,≤100
34825122262,Časopis Reflex,CZECH NEWS CENTER a. s.,≤100
1416733788557863,Pravda o vodě a voda lidem,Pravda o vodě a voda lidem,≤100
106834174877753,Svět hospodářství,"SH media, spol. s r.o.",≤100
104768355190287,Sázíme Česko,PlanetWe Rewild s.r.o.,≤100
111041662264882,ČSSD,ČSSD,≤100
424114981002397,Český rozhlas Plus,Český rozhlas,≤100
30575632699,ODS - Občanská demokratická strana,ODS - Občanská demokratická strana,≤100
108342850697974,Hejtman Josef Suchánek,Starostové a nezávislí • STAN,≤100
211685455639198,Ministerstvo práce a sociálních věcí,Ministerstvo práce a sociálních věcí,≤100
1469427909957890,Reportér magazín,Reportér magazín,≤100
721331648034162,Prostor Prostějov,Vojtech Jeřábek,≤100
693725074166331,Naše zdravotnictví,Naše zdravotnictví,≤100
822146574595819,Agrární komora České republiky,Agrární komora České republiky,≤100
356451014434612,Marian Jurečka,KDU-ČSL,≤100
55408246161,Amnesty International ČR,Amnesty International ČR,≤100
111108757492137,Libor Vondráček • Svobodní,Libor Vondráček • Svobodní,≤100
264983260329918,Rádio Universum,Kupředu do minulosti s.r.o.,≤100
460558621177512,Zálohujme.cz,Zálohujme,≤100
52479821102,Týdeník Respekt,Týdeník Respekt,≤100
711658465662315,XTV,XTV,≤100
137778619615350,Voyo.cz,TV Nova s. r. o.,≤100
487445514669670,Petr Fiala,ODS - Občanská demokratická strana,≤100
511497365600515,Markéta Pekarová Adamová,TOP 09,≤100
117823623864,Transparency International ČR,Transparency International ČR,≤100
1757913860945739,ORLEN Unipetrol,ORLEN Unipetrol a.s.,≤100
113743658978459,Meltingpot,Meltingpot,≤100
100524626327186,Новсти Европы,These ads ran without a disclaimer,≤100
199064530104466,Hodina Země ČR,ZO ČSOP Veronica,≤100
416190415243,Fakulta životního prostředí - ČZU v Praze,Fakulta životního prostředí,≤100
2355870998014543,Sázíme budoucnost,Nadace Partnerství,≤100
220814337523,Kurzy.cz,"Kurzy.cz, spol. s r.o.",≤100
153384318085064,EUROPEUM Institute for European Policy,EUROPEUM Institute for European Policy,≤100
2027027804054275,Europe Direct Kroměříž,Europe Direct Kroměříž,≤100
597980334012769,Svoboda a přímá demokracie Moravskoslezský kraj - SPD,Svoboda a přímá demokracie (SPD),≤100
109664387308142,Poradna pro obce,KVB advokátní kancelář s.r.o.,≤100
1900532106849242,Institut H21,Institute H21,≤100
124152241443,Čmelák - Společnost Přátel Přírody,Čmelák - Společnost přátel přírody,≤100
316392921738268,Recyklohraní aneb Ukliďme si svět,Recyklohraní aneb Ukliďme si svět,≤100
799083753454179,Voxpot,Voxpot z. ú.,≤100
1701718886552103,Moje Evropa,Moje Evropa,≤100
275383259179951,Tepelná čerpadla IVT,Tepelná čerpadla IVT,≤100
149945438407451,Svoboda zvířat,"Svoboda zvířat Plzeň, z.s.",≤100
