Page ID,Page name,Disclaimer,Amount spent (MXN)
104502545545325,El Sol de América,El Sol de America,1890
113138624929264,Alza La Voz,Alza La Voz,1226
102219139246608,MarceLovers,Mundo Millenial,1072
105236155895899,Factor 4T,Factor 4T,764
215155355246903,Francisco Cabeza De Vaca,Francisco Cabeza De Vaca,751
116039188209698,Presidenta 2024 Mx,Presidenta 2024 Mx,633
115942954883881,México Rumbo 2024,México Rumbo 2024,483
1520610478183053,Badabun,Badabun,431
314305366155617,Abstracto Noticias Frases.,Abstracto Noticias Frases.,329
645731535452116,FactoMétrica,FactoMétrica,322
120475107640369,La Realidad de hoy,La Realidad de hoy,288
923633637651202,Morena Sí,Morena Sí,280
102281232785079,Noticias del Mundo,Noticias del Mundo,261
115473561466606,Transformando con valor,Transformando con Valor,259
116013104730058,México en el Mundo.,México en el Mundo.,253
103813715878847,Mujeres Mexicanas,Mujeres Mexicanas,248
209756585798494,La Jornada Zacatecas,La Jornada Zacatecas,247
123856230700096,Toyota Motor México,TOYOTA MOTOR DE MEXICO,185
123382667413696,Estudios de Opinión Pública by Demoscopia Digital,Estudios de Opinión Pública by Demoscopia Digital,179
116546948099512,Times Mujer Mx,Times Mujer Mx,173
362430908370,Aeromexico,Aeromexico,172
115605928257394,En CDMX estamos con ya sabes cual,Estamos con ya sabes cual,153
103868416083966,Cómo Vamos,Como Vamos,151
567633750007609,Geovanna Bañuelos,Geovanna Bañuelos,132
469246976533189,Santiago Creel,Santiago Creel,130
103747299357893,Mario Delgado Fans,Grupo Delgado Fans,120
101259548948419,BenditaRed,BenditaRed,108
56713285274,Greenpeace México,Greenpeace México,108
1844325065852203,Fondo Plata Zacatecas,Fondo Plata Zacatecas,103
117396598040488,Morena al día,Morena al día,≤100
117676694619099,Sala Capitalina,Sala Capitalina Media,≤100
116175691755266,Silvano Aureoles Conejo,Silvano Aureoles Conejo,≤100
1415863341806268,DMC - Music Center,CENTRO DE ENCUENTRO ARTÍSTICO DMC A.C.,≤100
101532376291887,Zacatecas al Minuto,Zacatecas al Minuto,≤100
254852601222832,Cemex México,CEMEX México,≤100
154652694604556,Ricardo Gallardo Cardona,Ricardo Gallardo Cardona,≤100
1219309291517478,Servicio Nacional de Empleo Zacatecas,Servicio Nacional de Empleo Zacatecas,≤100
354326078079338,Campaigns and Elections Mexico,Campaigns & Elections México,≤100
102551913153712,Ricardo Monreal A.,Ricardo Monreal A.,≤100
890307837753177,Priscila Benitez Sánchez,Viral Mkt,≤100
101639172897577,Por Ella por Todas,Por Ella por Todas,≤100
117455491307964,Al Día,Al Dia Media,≤100
102107279495045,Las netas,LASNETAS.ORG,≤100
264773293005,Marko Cortés,Marko Cortés,≤100
108819392526809,Partido Acción Nacional,Partido Acción Nacional,≤100
1044005875633479,Manuel Guerra Cavazos,Manuel Guerra Cavazos,≤100
116300734758352,Escáner Político,Escaner Politico Media,≤100
133478060111915,Cemex Impacto Social,CEMEX México,≤100
289568107808375,UVEG Universidad Virtual del Estado de Guanajuato,Ads Project Media,≤100
335611129797038,El Heraldo de Aguascalientes,El Heraldo de Aguascalientes,≤100
1452189031676518,Hyundai México,HYUNDAI MEXICO,≤100
139767742461,Manuel Velasco Coello,Manuel Velasco Coello,≤100
196705420663884,Código Magenta,Código Magenta,≤100
100867376619769,Xóchitl Gálvez Ruiz,Xóchitl Gálvez Ruiz,≤100
101267031439463,Voz de las Empresas,Consejo de la Comunicación,≤100
493453457351145,Coparmex Nacional,Coparmex Nacional,≤100
113169235163633,Región 4T,REGION 4T,≤100
387796290649,GNP Seguros,GNP Seguros,≤100
106902489068662,Acción Morenista,AM 2023,≤100
48966795116,Amnistía Internacional México,Amnistía Internacional México,≤100
108691922194941,Convocatorias 2023B,Convocatorias 2023,≤100
571776520183188,Morenos Michoacán,Morenos Michoacán,≤100
722949317785857,Chimex,These ads ran without a disclaimer,≤100
213693228664478,Cámara de Diputados - H. Congreso de la Unión,Camara de Diputados - H. congreso de la unión,≤100
112627505161171,Paty Tere,Tu Vecino Informa,≤100
104546498723247,Mauricio Cantú,Mauricio Cantú,≤100
138858946125756,MexVax.com,These ads ran without a disclaimer,≤100
103146715098739,Jaime Acevedo,INGENIO,≤100
458859544909547,DICES,DICES,≤100
124631600949535,Yo Influyo,Yo Influyo,≤100
114024430364416,YoXmx,YoXmx,≤100
110171835367463,Portada Informativa,Portada Informativa,≤100
707874865918912,ADN Alternativa Democrática Nacional,ADN Alternativa Democrática Nacional,≤100
119588441128670,Ferdando Lanota,Efecto Regio,≤100
104680124489636,Demoscopia Digital,Demoscopia Digital,≤100
122404620204,Oxfam México,OXFAM MEXICO AC,≤100
245495562137150,Mitofsky,Roy Campos,≤100
239726076054918,Partido del Trabajo México,Partido del Trabajo México,≤100
953657811446042,Conciencia Nacional por la Libertad Religiosa,Fundación en Promoción de la Familia y la Libertad AC,≤100
803041666459797,Enrique de la Madrid,Enrique de la Madrid,≤100
109030278835032,Venta Directa,Venta Directa,≤100
101701991930418,UNIDEV,UNIDEV,≤100
107738917712607,ALA,@alertalibertadaccion,≤100
503029186533760,Osoigo México,Osoigo México,≤100
171435049569865,Victor Hugo Romo de Vivar,Victor Hugo Romo de Vivar,≤100
186073704903313,México elige,México Elige,≤100
2307195646200863,Sin discriminación,Sin discriminación,≤100
107509487815279,Dedogmasyrenuncias,DE DOGMAS Y RENUNCIAS,≤100
