Page ID,Page name,Disclaimer,Amount spent (CZK)
214827221987263,Andrej Babiš,ANO,24246
295889117124834,Tipsport,Tipsport,5986
102389958091735,Generál Pavel,Petr Pavel,2184
210778132327279,Prima,Prima,1994
2214398435317853,CNN Prima NEWS,FTV Prima,768
384187235387895,Alena Schillerová,ANO,525
60516116431,Člověk v tísni,Člověk v tísni o.p.s.,407
109056560836,iFortuna.cz,iFortuna.cz,384
278897495559360,Kraj Vysočina,Kraj Vysočina,239
251656685576,KDU-ČSL,KDU-ČSL,186
116778538400716,Brit,These ads ran without a disclaimer,134
149945438407451,Svoboda zvířat,"Svoboda zvířat Plzeň, z.s.",121
211685455639198,Ministerstvo práce a sociálních věcí,Ministerstvo práce a sociálních věcí,109
52479821102,Týdeník Respekt,Týdeník Respekt,101
567229570370422,Eva Decroix,Decroix Eva,≤100
197010357446014,Ondřej Prokop,Ondrej Prokop,≤100
34825122262,Časopis Reflex,CZECH NEWS CENTER a. s.,≤100
178362315106,European Parliament,European Parliament,≤100
228361180513562,Deník E15,CZECH NEWS CENTER a. s.,≤100
55876739776,Greenpeace Česká republika,Greenpeace Česká republika,≤100
101288484695293,Evropská soda,DFMG,≤100
179497582061065,Tomio Okamura - SPD,Svoboda a přímá demokracie - SPD,≤100
137301989386,Aktuálně.cz,Aktuálně.cz,≤100
123858471641,iROZHLAS.cz,Český rozhlas,≤100
1469427909957890,Reportér magazín,Reportér magazín,≤100
356451014434612,Marian Jurečka,KDU-ČSL,≤100
424114981002397,Český rozhlas Plus,Český rozhlas,≤100
103430204491217,Robert Šlachta,PŘÍSAHA - občanské hnutí Roberta Šlachty,≤100
171936526824,EKONOM.cz,"Economia, a.s.",≤100
30575632699,ODS - Občanská demokratická strana,ODS - Občanská demokratická strana,≤100
206407509818,Blesk.cz,CZECH NEWS CENTER a. s.,≤100
58887737763,Hnutí DUHA - Přátelé Země Česká republika,Hnutí DUHA - Přátelé Země Česká republika,≤100
106834174877753,Svět hospodářství,"SH media, spol. s r.o.",≤100
487445514669670,Petr Fiala,ODS - Občanská demokratická strana,≤100
203656526961481,Klub Pátečníků - patecnici.cz,Klub Pátečníků s.r.o.,≤100
106173578747236,EVONAQO.cz,These ads ran without a disclaimer,≤100
1776002445975063,V síti Ivana Langera,RiverSong s.r.o.,≤100
109323929038,Česká pirátská strana,Česká pirátská strana,≤100
394570898000897,Kniha Revoluce - Jakub Trpiš,Jakub Trpis,≤100
1416733788557863,Pravda o vodě a voda lidem,Pravda o vodě a voda lidem,≤100
693725074166331,Naše zdravotnictví,Naše zdravotnictví,≤100
1824133914469306,Ženy.cz,CZECH NEWS CENTER a. s.,≤100
113743658978459,Meltingpot,Meltingpot,≤100
102907672280977,Co bude dál?_________,NFSix.org,≤100
264983260329918,Rádio Universum,Kupředu do minulosti s.r.o.,≤100
101722985492419,Klára Kocmanová,Česká pirátská strana,≤100
103779080972210,Youradio Talk,Youradio Talk,≤100
1757913860945739,ORLEN Unipetrol,ORLEN Unipetrol a.s.,≤100
103059308644099,Replastuj.cz,Replastuj.cz,≤100
728495140691300,Milion chvilek pro demokracii,"Milion Chvilek, z. s.",≤100
102844685102730,Olga Richterová - místopředsedkyně Sněmovny,Česká pirátská strana - Praha,≤100
113437470509035,Za normální svět,Karel Halačka,≤100
416190415243,Fakulta životního prostředí - ČZU v Praze,Fakulta životního prostředí,≤100
100955509189359,Redakce NF Svědomí národa,Nadační fond Svědomí národa,≤100
183947234987295,Ministerstvo vnitra,Ministerstvo vnitra ČR,≤100
1870450529906750,TERA.cz,TERA Systems s.r.o.,≤100
58864692622,Český rozhlas Vltava,Český rozhlas,≤100
155406703122,Arnika,Arnika,≤100
109787574497667,Aliance pro budoucnost,Aliance pro budoucnost,≤100
137778619615350,Voyo.cz,TV Nova s. r. o.,≤100
400479656748554,Ivan Bartoš,Česká pirátská strana\t,≤100
109664387308142,Poradna pro obce,KVB advokátní kancelář s.r.o.,≤100
153384318085064,EUROPEUM Institute for European Policy,EUROPEUM Institute for European Policy,≤100
302134090396266,Zdeněk Hřib - primátor Prahy,Česká pirátská strana - Praha,≤100
213168098737150,LORIKA CZ,LORIKA CZ,≤100
112063685472868,KDU-ČSL Karlovarský kraj,Krajská organizace Karlovarského kraje KDU-ČSL,≤100
117823623864,Transparency International ČR,Transparency International ČR,≤100
105959931114296,Jan Schiller - politik,ANO,≤100
90002267161,TOP 09,TOP 09,≤100
378827025796132,Peak.cz,Peak.cz,≤100
278212515809,Kancelář Evropského parlamentu,Kancelář Evropského parlamentu v České republice,≤100
124152241443,Čmelák - Společnost Přátel Přírody,Čmelák - Společnost přátel přírody,≤100
201535993705342,Radim Sršeň,Radim Sršeň,≤100
1900532106849242,Institut H21,Institute H21,≤100
548487565163265,"Buď Čech, buď laska",Tomáš Rufer,≤100
104399095460243,Knihy ve hvězdách\n,These ads ran without a disclaimer,≤100
579215965436046,JSNS,"Člověk v tísni, o.p.s.",≤100
585331545467630,Radim Bača - starosta obce Palkovice,David Kula,≤100
106901094332851,Recykluj - nespaluj,Recykluj - nespaluj hys,≤100
1962450550674040,TVarchitect.com,Lukáš Trunec,≤100
111041662264882,ČSSD,ČSSD,≤100
194467420912201,Já volím děti,Já volím děti,≤100
284944781875,EURACTIV.cz,EURACTIV.cz,≤100
104635828989286,Teplator,"TEPLÁTOR, a.s.",≤100
226207821151572,Marek Novák - poslanec zlínského kraje,Marek Novák,≤100
553405241527947,Kancelář architekta města Brna - KAM Brno,Kancelář architekta města Brna,≤100
343987063337791,CyberBlog,Cyber Security Solutions s.r.o.,≤100
317530692148022,Evropa v datech,Evropa v datech,≤100
104940818596176,Akordy Václava Hnátka,Michaela Kaufmanová,≤100
586817644761028,Vladimír Balaš,STAN,≤100
203833483473,Deník Referendum,Denik Referendum,≤100
257529307701966,Jiří Pospíšil,TOP 09,≤100
125830487980906,Solární asociace,Solární asociace,≤100
240084269372558,Můžeš,Spolek přátel Konta Bariéry,≤100
545254525495201,Pravý břeh - Institut Petra Fialy,"Pravý břeh, z.s.",≤100
915185168618361,N&N Czech-German magazine,"BLACK SWAN MEDIA, s.r.o",≤100
115057090399425,Jakub Michálek - poslanec,Česká pirátská strana,≤100
125957534920,Deník Sport,CZECH NEWS CENTER a. s.,≤100
1060889564019324,Tomáš Prouza,Commpanions,≤100
100843142503124,ZjistiVíc.cz,Zjisti víc,≤100
609246842426009,Rekonstrukce státu,Rekonstrukce státu,≤100
267806570729225,Národní Noviny,Hrubon Rudolf,≤100
105842788672229,Filip Vítek - Pirát,Filip Vítek,≤100
102620981865843,Jana Skopalíková - radní pro životní prostředí a zemědělství,Jana Skopalíková,≤100
107572505087543,AŘOV - Asociace řidičů osobních vozidel,These ads ran without a disclaimer,≤100
101272355932525,Igor Hendrych - poslanec Moravskoslezského kraje,Igor Hendrych,≤100
265056436921261,NOVÁ SÍŤ,Nová síť z.s.,≤100
949905788411495,Škoda nezajít,These ads ran without a disclaimer,≤100
110276585116953,ODS & TOP09 Mělník,Tomas Vojta,≤100
362029244271239,Protext ČTK,ČTK,≤100
711658465662315,XTV,XTV,≤100
229399305668679,Neschopnost zabíjí,"PRodukujeme, s. r. o.",≤100
124212050978293,Kverulant org,Kverulant org,≤100
106569184915270,Lucie Kantorová,Lucie Kantorova,≤100
104343035856974,"Pavel Studeník, radní Brno-střed",Pavel Studenik,≤100
100609955039699,Corrency,Corrency,≤100
114216794363739,Žijeme Pardubice,ProPce21,≤100
2508000755881727,Štěpán Juránek,Štěpán Juránek,≤100
1453439331617040,Volím generála Pavla,Frantisek Honsa,≤100
1956144064659620,BlueTV,Aliance pro budoucnost,≤100
1783607115196268,"AZ LEGAL, advokátní kancelář","AZ LEGAL, advokátní kancelář",≤100
713358802110206,JL wordpress,These ads ran without a disclaimer,≤100
109294536415092,PETROF Gallery,PETROF Gallery,≤100
1815379688541829,Jiří Nedvěd - politik,Nedvěd Jiří,≤100
109664578204030,scubavarians,These ads ran without a disclaimer,≤100
108339698821916,Новости Дня,These ads ran without a disclaimer,≤100
103093016017760,Info News,These ads ran without a disclaimer,≤100
109121171929016,iranopendata,These ads ran without a disclaimer,≤100
2119732698342937,Vodafone Group,These ads ran without a disclaimer,≤100
109725215092123,RFI Українською,These ads ran without a disclaimer,≤100
