Page ID,Page name,Disclaimer,Amount spent (LBP)
101538412538521,شطرنج / مع محمد صابونجي,إياد خالد,10606
106197498149118,لبنان الكبير,Grand Lebanon,6061
1428873024044736,المدن - almodon,المدن - almodon‎,6061
1680404738865135,Lebanon Elections إنتخابات لبنان,Lebanon Elections,3030
102023711572671,أساس ميديا -  Asas Media,asasmedia,3030
1438703606372190,Elham Said Freiha,Elham Freiha,3030
1918990294985442,Megaphone - ميغافون,Megaphone - ميغافون,2758
107698404702208,Alkalima,Alkalima Onlime,1515
110470091436602,Ici Beyrouth,Ici beyrouth,1515
101985661610385,Annahar Al Arabi,Annahar Al Arabi,1515
1744356319118477,هنا لبنان,هنا لبنان,1424
104067812304113,Genetic Systems,These ads ran without a disclaimer,≤100
323356544336,KAFA (enough) Violence & Exploitation,KAFA (enough) Violence & Exploitation,≤100
322181790311,Lebanese Forces News,Lebanese Information Technology Services s.a.r.l,≤100
106821968055687,Leila Dagher,Leila Dagher,≤100
299227550122220,Radio Cina Internazionale,These ads ran without a disclaimer,≤100
107800617419717,MYKA Foundation,Elie M. ElHelou,≤100
104252028606448,صوت بنت جبيل,صوت بنت جبيل,≤100
164472683608068,Act for the Disappeared,ACT for the Disappeared,≤100
101916699499203,وقف الأمة لدعم متضرري الزلزال,These ads ran without a disclaimer,≤100
101143101978399,SAT-7 خبز الحياة,These ads ran without a disclaimer,≤100
212513695502997,Annahar Newspaper | جريدة النهار,Annahar Newspaper | جريدة النهار,≤100
128417954019381,Al-Moltaka,Melhem Boustany,≤100
466221740108607,May Chidiac Foundation - Media Institute,May Chidiac,≤100
105319651353770,Jusur,Jusur Arabia,≤100
