Page ID,Page name,Disclaimer,Amount spent (BRL)
101230328792183,Portal Concursos & OAB,PORTAL CURSOS PREPARATORIOS E OAB LTDA,752
106869981440689,Brasil Certo,BRASIL CERTO,133
425350744240843,Comitê Internacional da Cruz Vermelha,Comitê Internacional da Cruz Vermelha,106
900902489956300,Zezinho Sobral,José macedo sobral,≤100
171169022896525,Guaraná Antarctica,Ambev,≤100
159103797542,Greenpeace Brasil,Greenpeace Brasil,≤100
301774903545521,Brasil Paralelo,Brasil Paralelo,≤100
270409269785422,Juca de Bala,Juca de Bala,≤100
333720355130,Petrobras,Petrobras,≤100
165175370206522,Citi Brasil,Citi Brasil,≤100
224777780881144,Visão Mundial,Visão Mundial,≤100
360125334431298,Renova BR,ASSOCIAÇÃO RENOVA BR,≤100
330379553673497,Oxfam Brasil,Oxfam Brasil,≤100
465235726843103,Ambev,Ambev,≤100
109305521866135,Onça Davi,These ads ran without a disclaimer,≤100
109770755848061,Suzano,Suzano SA,≤100
1124473760957316,FS Fueling Sustainability,FS Fueling Sustainability,≤100
102809325164881,Um Só Planeta,Editora Globo,≤100
103119831394440,Sgt. Byron Estrelas do Mar,Byron Virgilio dos Santos Silva,≤100
113165042099382,Brasil 61,Brasil 61,≤100
108742321417244,Gerson Aragão,SCIREJUS APLICATIVOS JURIDICOS LTDA,≤100
101189854802059,Revista Oeste,Revista Oeste,≤100
109272165397476,Gerson Aragao,SCIREJUS APLICATIVOS JURIDICOS LTDA,≤100
109969661591759,Delegada Laryssa,These ads ran without a disclaimer,≤100
109354687306376,Instituto Conhecimento Liberta,Instituto Conhecimento Liberta,≤100
106833412259357,Gstic.rio,Gstic.rio,≤100
665498620499336,"O Novo Legislativo, por Renata Cunha",Instituto Renata Cunha,≤100
104738421003389,InvestNews BR,Easynvest,≤100
115558703488480,IDP Online,Instituto Brasiliense de Direito Publico,≤100
159442177433598,Mostra de Cinema de Tiradentes,Mostra de Cinema de Tiradentes,≤100
112611878134650,Nordeste Potência,Instituto ClimaInfo,≤100
115230991849922,O Globo,These ads ran without a disclaimer,≤100
104695982501298,Brasil Notícias,Diogo Fortuna Reboucas,≤100
105520569004820,Absolar Comunica,Associação Brasileira de Energia Solar Fotovoltaica,≤100
242062609325601,Agenda 227,ANDI AGENCIA DE NOTICIAS DOS DIREITOS DA INFANCIA,≤100
7970426802,WWF-Brasil,WWF-Brasil,≤100
108224678752986,marciomcnews,These ads ran without a disclaimer,≤100
1498647100170828,Prefeitos do Futuro,Prefeitos do Futuro Cursos e Treinamentos LTDA,≤100
425215080864180,Pfizer Brasil,Pfizer,≤100
367468876929300,Instituto Avon,AVON COSMETICOS LTDA,≤100
176740279057602,CDL De Belo Horizonte,CAMARA DE DIRIGENTES LOJISTAS DE BELO HORIZONTE,≤100
258088921369,TOTVS,TOTVS,≤100
110225312350543,Nova Escola,Associação Nova Escola,≤100
267089136770605,Bradesco Prime,Banco Bradesco SA,≤100
170238043113891,Professor Rômulo Passos,Romulo Silva Passos,≤100
446733592386057,Mais Inclusão no Mundo,Mais Inclusão no Mundo,≤100
413779298643133,Sindifort Sindicato,Sindifort _Sindicato dos Servidores Municipais de Fortaleza,≤100
157237054433018,ABIPEM - Associação Brasileira de Instituições de Previdência,ABIPEM - Associação Brasileira de Instituições de Previdência,≤100
163893463708223,Marcelo Vitorino,IDP,≤100
171342419582453,"CNC - Confederação Nacional do Comércio de Bens, Serviços e Turismo","CONFEDERACAO NACIONAL DO COMERCIO DE BENS, SERVICOS E TURISMO - CNC",≤100
415041521941449,Brasil Notícias,Fabiana Meireles,≤100
105527941436900,Ampliva,These ads ran without a disclaimer,≤100
103654108205888,Fonasefe,CAJUINA PRODUÇÕES E MÍDIA DIGITAL,≤100
107318201742773,Gerador de Votos,Carlos Bomfim,≤100
101377912820413,Seminário Reboot,Agência Nuvem,≤100
239977579362882,Blue3,Blue3 Investimentos,≤100
1016014891780524,Estratégia Carreira Jurídica,ESTRATEGIA CONCURSOS SA,≤100
2323904661180742,All Out Brasil,All Out,≤100
103920308461143,Observatório Social do Petróleo,Cajuína Produções e Mídia Digital,≤100
359871157981726,Decorando a Lei Seca,Decorando a Lei Seca,≤100
187970114581051,Anistia Internacional Brasil,Anistia Internacional Brasil,≤100
185875761943,MDB Nacional,MOVIMENTO DEMOCRÁTICO BRASILEIRO,≤100
127789930632668,Conectas Direitos Humanos,Conectas Direitos Humanos,≤100
111186368956008,Academia Brasileira de Direito Constitucional,ABDConst,≤100
654665651255145,Thymos Energia,Thymos Energia,≤100
132804480113814,PwC Brasil,PwC Brasil,≤100
263199020531986,JOTA,JOTA,≤100
201878973201295,Republicanos10,Republicanos10,≤100
191979837512542,Banco Alfa,These ads ran without a disclaimer,≤100
139007399495933,Fundação SOS Mata Atlântica,FUNDACAO S.O.S. PRO-MATA ATLANTICA,≤100
108562445388679,Frente Parlamentar de Recursos Naturais e Energia,Frente Parlamentar de Recursos Naturais e Energia,≤100
100475402294243,Consciência Brasil,Felipe Gabriel Coelho Gomes,≤100
239624862864871,Relatório Reservado,Hush Comunicação,≤100
179837479250006,Marcelo Lino,Marcelo Lino Da Silva,≤100
124244397597053,Ingram Micro Brasil,These ads ran without a disclaimer,≤100
101223071616706,Insight Inteligência,Insight Comunicação,≤100
1024840290996769,Lucas Pimenta,Lucas Pimenta,≤100
107809564197704,Cetur - Conselho Empresarial de Turismo da CNC,"CONFEDERACAO NACIONAL DO COMERCIO DE BENS, SERVICOS E TURISMO - CNC",≤100
102275945221840,Portal Tucumã,Portal Tucumã,≤100
216302945094085,Condsef,Confederação dos Trabalhadores no Serviço Público Federal (Condsef),≤100
475113842596525,Museu do Amanhã,Museu do Amanhã,≤100
1313633058744565,Impulsiona,Instituto Península,≤100
107063348442736,Cultura Jurídica,FMR - CURSOS ONLINE LTDA,≤100
742859855830690,IRELGOV,IRELGOV,≤100
193719533998484,Fundação Fernando Henrique Cardoso,Fundação FHC,≤100
103483818151512,Janaina Castro,Sobrenome Janaina Silva De Castro,≤100
145608108896911,Frente Parlamentar da Agropecuária - FPA,Instituto Pensar Agropecuária,≤100
106396941021,O Eco,O Eco,≤100
106308415121143,Politique - Detalhamento de Votos,PRATIC SERVIÇOS EM TECNOLOGIA DA INFORMAÇÃO LTDA,≤100
100868962285299,Personal Marcelo Schroeder,Personal Marcelo Schroeder,≤100
500679196780578,Instituto Ekos Brasil,Instituto Ekos Brasil,≤100
135611223190336,ClimaInfo,Instituto ClimaInfo,≤100
545831875517153,UNEP PROMOTORA,UNEP PROMOTORA,≤100
