Page ID,Page name,Disclaimer,Amount spent (PLN)
654912251187357,Grupa PGE,Grupa PGE,110
63563473556,Gazeta Wyborcza,Gazeta Wyborcza,≤100
57544755889,Amnesty International Polska,Amnesty International Polska,≤100
851597268265842,Telewizja Kopernik,TELEWIZJA KOPERNIK,≤100
469702339755768,Paweł Tanajno Polska Liberalna Strajk Przedsiębiorców,Iam4u.pl,≤100
111465470197991,Mateusz Morawiecki,Mateusz Morawiecki,≤100
178362315106,European Parliament,European Parliament,≤100
100396149568299,Klimatyczna Baza Wiedzy,Klimatyczna Baza Wiedzy,≤100
105636040979969,Polska 2050,Fundacja Polska Od Nowa,≤100
107478768563531,Andrzej ŚLIWKA - Wiceminister Aktywów Państwowych,Andrzej Śliwka,≤100
393084100793680,Wiedza i Praktyka,Wiedza i Praktyka,≤100
196334343778888,Polskie Centrum Pomocy Międzynarodowej (PCPM),PCPM with Facebook ad credits,≤100
513969188677442,Compassion Polska,Compassion Polska,≤100
110004834237780,Obrona Kościoła,Stowarzyszenie Kultury Chrześcijańskiej im. Ks. Piotra Skargi,≤100
178415208919146,Solidarna Polska,Solidarna Polska,≤100
104884392877324,Alivia,Alivia - Fundacja Onkologiczna,≤100
273827962690526,Otwarte Klatki,Otwarte Klatki,≤100
182038191908977,Cyfryzacja KPRM,Kancelaria Prezesa Rady Ministrów,≤100
520444618035778,Grupa EPL w Parlamencie Europejskim,EPP Group in the European Parliament,≤100
114265080356649,EuroKlima - Energy,EuroKlima Energy,≤100
108301418501661,Odszkodowania Za Represje 1944-1989,Łukasz Świątek,≤100
1190568991079766,Polska za życiem,Fundacja Instytut Na Rzecz Kultury Prawnej Ordo Iuris,≤100
203627442993022,Portal Oświatowy,Wiedza i Praktyka,≤100
426784938154184,PrzyjacieleZwierzat.pl,PrzyjacieleZwierzat.pl,≤100
427646927347438,A4 Katowice - Kraków,Stalexport Autostrada Małopolska S.A.,≤100
104061062331637,Pałac Saski,Pałac Saski Sp. z o.o.,≤100
1465965073732774,Łukasz Kohut,Łukasz Kohut,≤100
102792325966064,Kopalnia kitu,Kopalnia Kitu (DoubleD Marketing),≤100
106476565436217,Rafał Rybnik,Rafał Rybnik,≤100
228168274881,wysokieobcasy,wysokieobcasy,≤100
137877409609952,Lewica,Nowa Lewica,≤100
312204349288060,Mariusz Gosek,Mariusz Gosek,≤100
177473808919,Polskie Stronnictwo Ludowe,Polskie Stronnictwo Ludowe,≤100
339855706171439,Dobra Fabryka,Dobra Fabryka,≤100
100322108148291,Ostróda 2023,Krystyna Siemieńska,≤100
1581518611867021,Zbigniew Ziobro,Zbigniew Ziobro,≤100
103189994608689,20stopni.pl,Konceptlab,≤100
