Page ID,Page name,Disclaimer,Amount spent (LBP)
1438703606372190,Elham Said Freiha,Elham Said Freiha,103582
154029261310643,LADE,LADE,72537
101985661610385,Annahar Al Arabi,Annahar Al Arabi,44776
1012540132187376,Alafdal News الأفضل نيوز,AlAfdal News الأفضل نيور,44776
107800617419717,MYKA Foundation,MYKA Foundation,29851
103929791073860,Inside Telecom,These ads ran without a disclaimer,18499
117345834653901,This is Beirut,This is Beirut,14925
394633411339696,fiftyfiftylb,FiftyFiftylb,14925
137195823051820,Maharat Foundation,Maharat Foundation,14925
1744356319118477,هنا لبنان,هنا لبنان,14925
834890283550973,Tarek Daoud طارق الداوود,Tarek Daoud طارق الداوود,14925
110470091436602,Ici Beyrouth,Ici beyrouth,14925
212513695502997,Annahar Newspaper | جريدة النهار,Annahar Newspaper | جريدة النهار,14925
101195012850076,مبادرة الدولة الديمقراطية الواحدة,مبادرة الدولة الديمقراطية الواحدة,14925
107698404702208,Alkalima,Alkalima Onlime,14925
327943840921884,ONDES,ONDES,14925
109112633772887,180post,180Post,4478
112056958469490,SPI Lebanon,SPI Lebanon,1045
141657695852214,لبنان الكبير,لبنان الكبير,896
278035695547539,Legal Agenda  المفكرة القانونية,legal Agenda,≤100
129660230432028,Dr. Toufic Hindi,Dr. Toufic Hindi,≤100
322181790311,Lebanese Forces News,Lebanese Information Technology Services s.a.r.l,≤100
111876598323760,صدى الأرز اللبنانية,صدى الأرز اللبنانية,≤100
105319651353770,Jusur,Jusur,≤100
123458990728979,maharat_training_center1,These ads ran without a disclaimer,≤100
100857675472522,ScreeN+,These ads ran without a disclaimer,≤100
112416568138364,Al Mashhad المشهد,These ads ran without a disclaimer,≤100
1918990294985442,Megaphone - ميغافون,Megaphone - ميغافون,≤100
102672531482527,Ihab Matar - إيهاب مطر,AW,≤100
236763870334042,Lebanese Daily,Lebanese Daily,≤100
210927869316790,Mohamad Shaker Kawas - محمد شاكر القواس,Mohamad Shaker Kawas - محمد شاكر القواس,≤100
2509759842418472,LebTalks,Lebtalks,≤100
123465590650551,Allied Health Group USA,These ads ran without a disclaimer,≤100
