Page ID,Page name,Disclaimer,Amount spent (SEK)
116787001729336,Linköpings kommun,Linköpings kommun,2099
608975645850217,Vattenfall,Vattenfall Sverige,1266
126567104406,Hyresgästföreningen,Hyresgästföreningen,1058
151159271594797,Systembolaget,Systembolaget,825
369582590803,Dagens ETC,ETC-tidningarna,689
197334613725511,Act Svenska kyrkan,Act Svenska kyrkan,647
149155351773944,SEB,SEB,567
122854408319,Hjärt-Lungfonden,Hjärt-Lungfonden,461
19746853632,Djurens Rätt,Djurens Rätt,415
111630258867610,Röda Korset,Röda Korset,365
371791194529,Världsnaturfonden WWF,Världsnaturfonden WWF,358
149155351773944,SEB,Skandinaviska Enskilda Banken,303
114262485262083,Konsumentverket,Konsumentverket,267
160255627378216,Mjölby kommun,Mjölby kommun,243
68115370786,Läkare Utan Gränser (MSF),Läkare Utan Gränser/ Médecins sans Frontières (MSF Sweden),243
382243262003,Plan International Sverige,Plan International Sverige,229
309283471958,Hyresgästföreningen Region Sydost,Hyresgästföreningen Region Sydost,228
161213770567846,Operation Smile Sverige,Operation Smile Sverige,217
162985227114132,Skellefteå Kraft,Skellefteå Kraft,209
175656912484553,Unionen,Unionen,208
95735961890,Greenpeace Sverige,Greenpeace Sverige,197
195379633820701,Svenskt Kött,Svenskt Kött,195
186513678039755,Fortum,Fortum Sverige,184
8040892957,Socialdemokraterna,Socialdemokraterna,166
72659261793,Rädda Barnen,Rädda Barnen,165
109886133732943,RESCUE - Sverige,RESCUE - Sverige,161
59324455950,UNICEF Sverige,UNICEF Sverige,144
101341883359561,Matsmart Sverige,Matsmart,139
130927360876045,Tidningen Näringslivet,Tidningen Näringslivet,112
110723197258182,Sverige inför verkligheten,Sverige inför verkligheten,≤100
90882504375,Svenskt Näringsliv,Svenskt Näringsliv,≤100
188616781161573,World Animal Protection Sverige,World Animal Protection Sverige,≤100
111912817167925,Samtidigt i Sverige,Aktuellt i Politiken,≤100
153270724787,Amnesty International Sverige,Amnesty International Sverige,≤100
109969847586061,Morgon-Tidningen,AIP Media,≤100
72832167834,Skattebetalarnas Förening,Skattebetalarnas Förening,≤100
153028052500,Kvinna till Kvinna,Stiftelsen Kvinna till Kvinna,≤100
18880778360,ActionAid Sweden,ActionAid Sweden,≤100
42676805259,Diakonia,Diakonia,≤100
643137272398136,Sverige för UNHCR,Sverige för UNHCR,≤100
54779960819,United Nations,United Nations with Facebook Ad Credits,≤100
314872662206,Ekonomifakta,Ekonomifakta,≤100
183512318424647,Magdalena Andersson,Socialdemokraterna,≤100
236221570038,BRIS: Barnens Rätt I Samhället,BRIS: Barnens Rätt I Samhället,≤100
276108117859,Svenska Afghanistankommittén,Svenska Afghanistankommittén,≤100
109098320518639,Dogoodel.,DoGood EL,≤100
91818886532,We Effect,We Effect,≤100
576845979156129,Techarenan,Techarenan,≤100
534553447006742,Klimatklubben,Klimatklubben,≤100
106579105171694,ETC nyhetsmagasin,ETC Media AB,≤100
