Page ID,Page name,Disclaimer,Amount spent (ZAR)
187645864452,Vryheidsfront Plus / Freedom Front Plus,Vryheidsfront Plus / Freedom Front Plus,≤100
57206003848,Greenpeace Africa,Greenpeace Africa,≤100
136956534616,Times LIVE,TimesLIVE,≤100
6011868110,Democratic Alliance,Democratic Alliance,≤100
107169379305548,TLU SA,TLU SA,≤100
111455384155,Partners in Sexual Health,Hamlet Enrico Johannes,≤100
108373474911757,Cederberg Eerste Gemeenskapsorganisasie,Cederberg Eerste Gemeenskapsorganisasie,≤100
2145594122138312,Action Society,Action Society,≤100
478479492268974,Sunday Times ZA,Sunday Times,≤100
106172744063430,The Daily Friend,The Daily Friend,≤100
165736836881428,GroundUp,GroundUp News NPC,≤100
794336640617861,Cyril Ramaphosa Foundation,Cyril Ramaphosa Foundation,≤100
105758608971668,Free Speech Union South Africa,Free Speech Union South Africa,≤100
181204251979581,NEASA,National Employers' Association of South Africa,≤100
614441158766955,Vote Dr Sipho P. Malapane 2024,Sipho Pienaar Malapane,≤100
629021617133721,Judges Matter,Judges Matter,≤100
379138726819,ACDP,African Christian Democratic Party,≤100
103278761413963,Empowering SA,Empowering SA,≤100
109136451414156,Educate Don't Indoctrinate,Educate Don't Indocrinate,≤100
1770207119865540,Civics Academy ZA,Civics Academy ZA,≤100
141100792595323,Community Chest Durban,Gordon Mc Donald,≤100
622555041245859,Dr Louis De Kock,These ads ran without a disclaimer,≤100
225941290782035,Parliament of the Republic of South Africa,Parliament of the Republic of South Africa,≤100
217696894929887,FW de Klerk Foundation,FW de Klerk Foundation,≤100
597918073626793,Democratic Alliance Free State,Democratic Alliance Free State,≤100
105558698809934,SRNE Solar,These ads ran without a disclaimer,≤100
101176096172389,oloris_imaginarium,These ads ran without a disclaimer,≤100
346074852140498,Kumi Naidoo,These ads ran without a disclaimer,≤100
102546979162526,Clean4Change,These ads ran without a disclaimer,≤100
105607995706984,rv_thedevil,These ads ran without a disclaimer,≤100
140010018214626,Moneymade Lifestyle,These ads ran without a disclaimer,≤100
