Page ID,Page name,Disclaimer,Amount spent (ZAR)
2145594122138312,Action Society,Action Society,≤100
6011868110,Democratic Alliance,Democratic Alliance,≤100
217696894929887,FW de Klerk Foundation,FW de Klerk Foundation,≤100
116657351312927,Pledge To Vote SA,Pledge to Vote,≤100
379138726819,ACDP,ACDP,≤100
111455384155,Partners in Sexual Health,Hamlet Enrico Johannes,≤100
136956534616,Times LIVE,TimesLIVE,≤100
109136451414156,Educate Don't Indoctrinate,Educate Don't Indocrinate,≤100
187645864452,Vryheidsfront Plus / Freedom Front Plus,Vryheidsfront Plus / Freedom Front Plus,≤100
105758608971668,Free Speech Union South Africa,Free Speech Union South Africa,≤100
1271402709601865,HEALA,HEALA,≤100
