Page ID,Page name,Disclaimer,Amount spent (CAD)
163336718421,PSAC - AFPC,PSAC - AFPC,363
136772905237,Historica Canada,Historica Canada,131
632493333805962,Environment and Climate Change,Environment and Climate Change Canada,≤100
103805636333615,Quality Canadian Milk - Lait canadien de qualité,Dairy Farmers of Canada,≤100
167800183238142,YourAlberta (Government of Alberta),Government of Alberta,≤100
168617319831578,Nature Canada,Nature Canada,≤100
370233926766473,Environnement et Changement climatique,Environnement et Changement climatique Canada,≤100
113297740077607,Canadian Energy Centre,Canadian Energy Centre,≤100
844239722367708,Innovative Medicines Canada / Médicaments novateurs Canada,Innovative Medicines Canada / Médicaments novateurs Canada,≤100
105168452865235,Bell Aliant,Bell,≤100
139019864276,Oxfam Canada,Oxfam Canada,≤100
1422057448099551,Spirits Canada,Spirits Canada,≤100
106432095003415,Our Nova Scotia RCMP,National Police Federation,≤100
901776976544599,RBC Wealth Management,RBC Wealth Management,≤100
5661704203,Conservative Party of Canada - Parti conservateur du Canada,Conservative Party of Canada - Parti conservateur du Canada,≤100
108635379686,CNIB,CNIB,≤100
115835521825983,UNHCR Canada,UNHCR Canada,≤100
106231507615280,Delivering Community Power - Vers des collectivités durables,Canadian Union of Postal Workers,≤100
6095483909,Canadian Taxpayers Federation,Canadian Taxpayers Federation,≤100
109519535816769,Green Party of Prince Edward Island,Green Party of Prince Edward Island,≤100
123235041462,The Fraser Institute,Fraser Institute,≤100
130286616989573,CECI - Centre d'étude et de coopération internationale,CECI - Centre d'étude et de coopération internationale,≤100
394745970602999,The Council of Canadians,The Council of Canadians,≤100
1456690611311640,Canadian Health Coalition,Canadian Health Coalition,≤100
183810795000696,Nature Nova Scotia,Nature Nova Scotia,≤100
1459524474331964,Jean Coutu Briggs Drugs,PJC Briggs,≤100
152467601467262,BMO Groupe financier,BMO Financial Group,≤100
1027230464105978,"Jean-Claude JC D'Amours, député / MLA Edmundston Madawaska Centre",JEAN CLAUDE D'AMOURS,≤100
107385241806,Plan International Canada,Plan International Canada,≤100
1097840090260804,National Police Federation,National Police Federation,≤100
115023341897487,BellAliantFR,Bell,≤100
37523552825,One Drop,One Drop,≤100
218916525819,Canadian Association of Physicians for the Environment (CAPE),Canadian Association of Physicians for the Environment,≤100
158469129085,TVO,TVO Today,≤100
586362242026180,Radio-Canada OHdio,Radio-Canada,≤100
171838976178751,Canadian Women's Foundation,Canadian Women's Foundation,≤100
21751825648,Justin Trudeau,Liberal Party of Canada | Parti libéral du Canada,≤100
184906186150,The Toronto Star,The Toronto Star,≤100
177681485609462,Radio-Canada,Radio-Canada,≤100
114849617772737,Care2 Canada,Press Pause Collective,≤100
281999881613,World Vision Canada,World Vision Canada,≤100
367461053332566,Community-Based Research Centre - CBRC,Community-Based Research Centre,≤100
106365669977985,Unpointcinq,Unpointcinq,≤100
7142486898,Dalhousie University,Dalhousie University,≤100
518574831553012,People's Alliance Party of NB - L'Alliance des Gens du NB,People's Alliance Party of NB - L'Alliance des Gens du NB,≤100
106360778489053,Fuelling Canada,Canadian Gas Association,≤100
19750184960,Greenpeace Canada,Greenpeace Canada,≤100
100999094747422,Land Needs Guardians,Land Needs Guardians,≤100
184983851544640,London Abused Women's Centre,London Abused Women's Centre,≤100
321351607970406,The Narwhal,The Narwhal,≤100
103712604817590,Paramount+,These ads ran without a disclaimer,≤100
109142917517936,Coalition for Responsible Energy Development in New Brunswick,Coalition for Responsible Energy Development in New Brunswick,≤100
658318450979357,Globe Content Studio,Globe Content Studio,≤100
568938803293644,True North,True North,≤100
263417217038472,Forest Products Association of Canada,Forest Products Association of Canada,≤100
35715544220,Stand.earth,Stand.earth,≤100
105288666168351,SOS Children's Villages Canada,SOS Children's Villages Canada,≤100
184856436064,Canadian Centre for Child Protection,Canadian Centre for Child Protection,≤100
85291563763,ICNA Relief Canada,ICNA Relief Canada,≤100
143249880633,World Animal Protection Canada,World Animal Protection Canada,≤100
60266912006,Liberal Party of Canada | Parti libéral du Canada,Liberal Party of Canada | Parti libéral du Canada,≤100
154462904588700,Enbridge Gas,Enbridge Gas,≤100
190035081047277,International Fellowship of Christians and Jews of Canada,International Fellowship of Christians and Jews of Canada,≤100
1750529691887719,Portail linguistique du Canada,Bureau de la traduction,≤100
105754167560390,Ekō Canada,Ekō,≤100
198789580154483,Project Democracy,Project Democracy,≤100
1589839557920915,National Disability Credit Alliance,National Disability Credit Alliance,≤100
1671097993122619,Children Believe,Children Believe,≤100
202220023130891,Bell Canada,Bell Canada,≤100
106764462731658,Honest Reporting Canada,Honest Reporting Canada,≤100
121222984568561,Amnesty International Canada,Amnesty International Canada,≤100
52543970197,Environmental Defence Canada,Environmental Defence,≤100
177075442332123,Experiences Canada,Experiences Canada,≤100
405377872902754,Canada Action,Canada Action,≤100
1917715138510680,Follow Your Legend,These ads ran without a disclaimer,≤100
129435510926942,Canadian Propane Association,These ads ran without a disclaimer,≤100
8260742627,CPAC - Cable Public Affairs Channel,CPAC,≤100
5794733873,David Suzuki Foundation,David Suzuki Foundation,≤100
111231197686977,The Breach,The Breach,≤100
114286393699596,The Peak,The Peak Media Collective Inc.,≤100
212732770186,Tom MacDonald,These ads ran without a disclaimer,≤100
261752512263,Canadian Red Cross,Canadian Red Cross,≤100
510183342342621,Bell MTS,Lavanya Rajaian,≤100
110189480848486,Unique Flags,These ads ran without a disclaimer,≤100
868589909847623,Action Canada for Sexual Health and Rights,Action Canada for Sexual Health and Rights,≤100
214839395204315,Centre canadien de protection de l'enfance,Canadian Centre for Child Protection,≤100
1846441248912094,Dyslexia Canada,Dyslexia Canada,≤100
152059575576,World University Service of Canada (WUSC-EUMC),WUSC - EUMC,≤100
101898551911387,The Hub Canada,Hub Canada Media,≤100
110171632407726,Conseil national des chômeurs et chômeuses,Pierre Cere,≤100
168889579973,Fondation David Suzuki,Fondation David Suzuki,≤100
674109146110155,Debunk Inc,Debunk Inc,≤100
605582973434788,Doctors Without Borders/Medecins Sans Frontieres (MSF),Doctors Without Borders/Médecins Sans Frontières (MSF) Canada,≤100
102586125587511,Canadian Trucking Alliance,Canadian Trucking Alliance,≤100
268400032839,Croix-Rouge canadienne,Croix-Rouge canadienne,≤100
254553621598771,Shelter Movers,Shelter Movers,≤100
1196196390526965,Facebook Surveys,These ads ran without a disclaimer,≤100
156774011943056,Efficiency Canada,Efficiency Canada,≤100
248281845216826,Bell Canada (Français),Bell Canada,≤100
1602582443382188,Clear Seas,Clear Seas,≤100
108812052149743,Greg J Arsenault,Gregory John Arsenault,≤100
101521614692017,Ditch Plastic Packaging,Hartmann North America,≤100
107385241806,Plan International Canada,These ads ran without a disclaimer,≤100
125335024157691,Promine,These ads ran without a disclaimer,≤100
101340695368899,Our Line in the Sand Campaign Manitoba,Our Line in the Sand Inc.,≤100
137214468461,L'Oréal Paris,These ads ran without a disclaimer,≤100
214041735277533,CIBLES - Carrefour international bas-laurentien pour l'engagement social,SARAH CHARLAND-FAUCHER,≤100
113305766875943,SIDE-Sommet international de l'écocitoyenneté,SIDE-Sommet international de l'écocitoyenneté,≤100
728747700517089,Michael Barrett,Michael Barrett,≤100
169042736456594,All Out,ConnectAd,≤100
1771820039731500,Al-Ayn Social Care Foundation - Canada,Al-Ayn Social Care Foundation Canada,≤100
201940626493639,Jour de la Terre Canada,Jour de la Terre Canada,≤100
103655764654302,Indigenous Leadership Initiative,The Indigenous Leadership Initiative,≤100
985797494956599,The News Forum,The News Forum,≤100
134455149912301,Seva Canada,Seva Canada,≤100
109507830610903,Woken Promises,Mavros Whessell,≤100
179642688739082,Amnistie internationale Canada Francophone,Amnistie Internationale Canada Francophone,≤100
259282224084288,The Munk Debates,Munk Debates,≤100
1716180271929272,FORED BC,FORED BC Society,≤100
250225271678009,Canadian Generic Pharmaceutical Association,Lina Botyrius,≤100
159713615718,WWF-Canada,WWF-Canada,≤100
238222619555992,Climate Reality Canada / Réalité climatique Canada,The Climate Reality Project,≤100
237483246328012,ÉquiLibre,EquiLibre,≤100
12101479244,B'nai Brith Canada,B'nai Brith Canada,≤100
316302965122489,Clean Energy Canada,Clean Energy Canada,≤100
101263555813789,NorthernBeat News,Northbeat News,≤100
565688503775086,Agence du revenu du Canada,These ads ran without a disclaimer,≤100
254985577276,Humanitarian Coalition/ Coalition Humanitaire,Humanitarian Coalition/ Coalition Humanitaire,≤100
190717337657599,Alpha-Nicolet,Veronique Mainguy,≤100
1395790247377471,Canadian Shooting Sports Association,Canadian Shooting Sports Association,≤100
113451888040685,KW Energy Home Services,KW Energy Home Services,≤100
714595698939267,TPC - Therapeutic Psilocybin for Canadians,Therapsil,≤100
925033857594085,SureHealth Canada,SureHealth,≤100
183212951743526,PEI Liberals,PEI Liberals,≤100
101254104704365,ProEcolo,ProÉcolo,≤100
39168823065,Sierra Club Canada Foundation,Sierra Club Canada Foundation,≤100
183372245032529,Sierra Club Atlantic Canada Chapter,Sierra Club Canada Atlantic Chapter,≤100
49530722523,Ecojustice,Ecojustice,≤100
97884715512,Canadian Museum for Human Rights,Canadian Museum for Human Rights,≤100
1698373080245187,Safe Salmon: Defend our Wild Salmon,Watershed Watch Salmon Society,≤100
189141609842,Ville de Gatineau,These ads ran without a disclaimer,≤100
102533697778225,Earth Day Canada,Jour de la Terre Canada,≤100
103350612362345,Strong Coast,Strong Coast,≤100
258634870856093,Packetlabs,These ads ran without a disclaimer,≤100
