Page ID,Page name,Disclaimer,Amount spent (NOK)
135843375926,UNICEF Norge,UNICEF Norge,466
371106536283235,DAG OG TID,Dag og Tid AS,289
234659001772,Arbeiderpartiet,Arbeiderpartiet,232
10953652930,Høyre,Høyre,153
20468812735,LO,LO,112
54779960819,United Nations,United Nations with Facebook Ad Credits,≤100
132368899297,Framtiden i våre hender,Framtiden i Våre Hender,≤100
108203984145752,Kruse Larsen,Kruse Larsen,≤100
21603349508,NOAH - for dyrs rettigheter,NOAH - for dyrs rettigheter,≤100
623596214494727,Anima - Stopp dyremishandling,Anima - stopp dyremishandling,≤100
1868527676696422,Pasientskadeforeningen,Pasientskadeforeningen,≤100
198148715581,Vestfold og Telemark FrP,Vestfold og Telemark FrP,≤100
111322125898812,Filter Nyheter,Filter Nyheter,≤100
156202914404133,Minerva,Mediehuset Minerva,≤100
126448980866214,Klassekampen,Klassekampen,≤100
132368899297,Framtiden i våre hender,Framtiden i våre hender,≤100
300127442096,Norske Kvinners Sanitetsforening,Norske Kvinners Sanitetsforening,≤100
10254410675,Venstre,Venstre,≤100
119878348024795,ULOBA,Uloba - Independent Living Norge,≤100
46818767155,Miljøpartiet De Grønne - MDG,Miljøpartiet De Grønne,≤100
201881833288298,Pårørendesenteret,Pårørendesenteret,≤100
63069821771,Naturviterne,Naturviterne - Fagforening med hjerte for bærekraft,≤100
380405316155402,Stopp alzheimer og demens,Nasjonalforeningen for folkehelsen,≤100
120374971332864,Kagge Forlag,Kagge Forlag,≤100
173739506066242,LO Internasjonalt,LO,≤100
192391030831244,UAS Norway,Elin Hansen,≤100
329095637110085,FRANTZ AS,Frantz as,≤100
105939782037295,Altinget.no,Altinget AS,≤100
718942011483190,Aftenposten Historie,Aftenposten,≤100
126448980866214,Klassekampen,Klassekampen AS,≤100
264422453584069,Naturviterne student,Naturviterne student,≤100
111036919049229,Offshore Norge,Offshore Norge,≤100
119878348024795,ULOBA,Uloba - Independent Living Norge SA,≤100
53828343371,Epilepsiforbundet,Epilepsiforbundet,≤100
21967399403,Cappelen Damm,Cappelen Damm,≤100
102040431616976,Beaufort Solutions,Beaufort Solutions,≤100
128566103830426,Civita,Civita AS,≤100
106716332332281,Njål Vigleik Grene-Johnsen,Njål Vigleik Grene-Johnsen,≤100
102203325950193,Ingvild Lemme Kristiansen,Stendi,≤100
316553905027100,Stefanusalliansen,Sindre Røyland,≤100
103077389814473,Kristiansand SV,Andreas Landmark,≤100
227688410297,Radio Latin-Amerika,Radio Latin-Amerika,≤100
257426737618887,Novi Stiftelsen,Stiftelsen Partners Norge,≤100
1496050797358890,Rødt Lørenskog,Rødt Lørenskog,≤100
186626994701210,Forbundet for Ledelse og Teknikk (FLT),Forbundet for Ledelse og Teknikk (FLT),≤100
185015154921379,Cappelen Damm Akademisk,Cappelen Damm AS,≤100
112631767587663,Meninger24,Meninger24,≤100
44960467949,Greenpeace Norge,Föreningen Greenpeace Norden,≤100
87445018334,Nobel Peace Center,Nobel Peace Center,≤100
1514635018793437,Nordmørslista,Nordmørslista,≤100
153710294662597,Human-Etisk Forbund,Human-Etisk Forbund,≤100
291789484748906,Senter for hav og Arktis,Senter for hav og Arktis,≤100
102437441304665,Vestland INP,Torvald Håvardstun,≤100
106427309695411,Kleppelista,Kleppelista,≤100
100906259626264,Partiet Sentrum Ringebu,These ads ran without a disclaimer,≤100
110210588494125,GCG International Law firm,These ads ran without a disclaimer,≤100
154923374536050,LKAB,These ads ran without a disclaimer,≤100
105961368836093,GEO EXPLORATION LTD,These ads ran without a disclaimer,≤100
1165428293488172,Energy Source & Distribution,These ads ran without a disclaimer,≤100
108240971635234,Bettermanly - Magazine,These ads ran without a disclaimer,≤100
