Page ID,Page name,Disclaimer,Amount spent (ILS)
103563939372367,ברק סרי - Barak Seri,ברק סרי - Barak Seri,1600
249479152534875,Kfir Swisa - כפיר סויסה,Kfir Swisa - כפיר סויסה,1063
103851839280828,חופשי בארצנו - מטה המאבק,מטה המאבק - נלחמים על הדמוקרטיה,629
115411601520704,מיכל עוזיהו לראשות המועצה האזורית  אשכול,מיכל פלג עוזיהו,332
105934298594064,יוסי כהן - Yossi Cohen,יוסי כהן - Yossi Cohen,314
1510157982620509,הלן גלבר - Helen Gelber,הלן גלבר - Helen Gelber,309
111523625527552,התנועה לאיכות השלטון,התנועה לאיכות השלטון,264
141721971504,Histadrut - ההסתדרות החדשה,Histadrut - ההסתדרות החדשה,231
390174201363786,Eli Nacht • אלי נכט,Eli Nacht • אלי נכט,214
104823549316428,Барак Сери,Barak Seri,178
109901032124238,גל זנדני,גל זנדני,169
390531014386170,Шимон Кацнельсон - Единый Ашдод,Шимон Кацнельсон - Единый Ашдод,158
536794249813012,תומר גלאם - Tomer Glam,תומר גלאם - Tomer Glam,152
305986442906304,סלע מאיר הוצאה לאור,סלע מאיר דיגיטל,151
525508244192924,אלי לנקרי - Eli Lankri,אלי לנקרי - Eli Lankri,150
1824323844461002,יקיר שינדלר,יקיר שינדלר,145
103085619445870,ניר ברכיה משרד עורכי דין,ניר ברכיה משרד עורכי דין,139
954031624746112,סימה כחלון - לראשות מועצת עומר,סימה כחלון - לראשות מועצת עומר,134
132107110817900,"מרכז הנדל""ן","מרכז הנדל""ן",130
107217383988190,מגזין אפוק,Epoch Magazine,126
108787681841168,רישיון נשק בקליק,רישיון נשק בקליק,125
103766122741406,ליאור איובי - לראשות המועצה האזורית שפיר,lior ayubi,124
493870400705407,"ד""ר אלי לחמני","ד""ר אלי לחמני",114
266097474067652,בני גנץ - Benny Gantz,מפלגת כחול לבן,106
114962801548216,אבי דיאמנט לראשות המועצה האזורית לכיש,אבי דיאמנט לראשות המועצה האזורית לכיש,106
662721113760589,TheMarker Labels,TheMarker Labels,105
107058789108097,יאיר מעיין - Yair Maayan,יאיר מעיין,≤100
222479034969365,אדיר נעמן ראש מועצה אזורית שפיר,אדיר נעמן ראש מועצה אזורית שפיר,≤100
204780362875106,מקור ראשון,מקור ראשון,≤100
102311222889648,תמר קדם סימן טוב,תמר קדם סימן טוב,≤100
117658294683078,ישראלTop5,top5israel,≤100
113257552029689,Israel Police - משטרת ישראל,Israel Police,≤100
118771164474162,נתיבות של כולנו,נתיבות של כולנו,≤100
219091481560790,מרים פיירברג - איכר,נתניה אחת,≤100
1376946122530211,ניסן בן חמו - Nisan Ben Hamo,ניסן בן חמו - Nisan Ben Hamo,≤100
108760035823125,The Van Leer Jerusalem Institute - מכון ון ליר בירושלים,The Van Leer Jerusalem Institute - מכון ון ליר בירושלים,≤100
279345532129864,ההסתדרות הציונית העולמית,ההסתדרות הציונית העולמית,≤100
428948830813584,"מגדילים - האתר הישראלי להתחדשות עירונית ונדל""ן","מגדילים - האתר הישראלי להתחדשות עירונית ונדל""ן",≤100
245499002787929,Ашдод.ру - ashdod.ru,ASHDOD.RU,≤100
1073548259341247,לובי 99,לובי 99,≤100
138399090105076,הבנק החברתי למזון תינוקות,הבנק החברתי למזון תינוקות,≤100
111464468649829,יששכר מקונן לראשות המועצה האזורית חבל יבנה,יששכר מקונן לראשות המועצה האזורית חבל יבנה,≤100
128753804569169,"עו""ד רחל פרץ גלם לראשות המועצה האזורית באר טוביה","עו""ד רחל פרץ גלם לראשות המועצה האזורית באר טוביה",≤100
124395890927240,הקרן החדשה לישראל,הקרן החדשה לישראל,≤100
103907495935157,צו חירום,צו חירום,≤100
