Page ID,Page name,Disclaimer,Amount spent (BOB)
1239026999516818,Luis Fernando Camacho,Luis Fernando Camacho,≤100
100301178044225,Viralcom,ViralComtv,≤100
964080723662055,Carlos Subirana Responde,Editorial CSS,≤100
116943271709470,De Tarija Lo Mejor,De Tarija..Lo mejor!!,≤100
104302605648398,Miguel Rejas,Miguel Rejas,≤100
104257317751894,Santiago Condori Apaza,Sandro Iquise Vincenti,≤100
636958269681223,Mauricio Lea Plaza P.,Mauricio Adolfo Lea Plaza Peláez,≤100
181646422172306,FAM BOLIVIA,Edwin Quispe Ortiz,≤100
1967100150206417,Instituto de Formación Femenina Integral - IFFI,Maya Fatima Garcia Rodriguez,≤100
110584768117092,BoliviaFederal,These ads ran without a disclaimer,≤100
2328823850688165,José M. Ormachea,José M. Ormachea,≤100
131347596900240,Servindi,These ads ran without a disclaimer,≤100
458248597966121,Economy,Economy,≤100
101434362823135,rolandoprusak,These ads ran without a disclaimer,≤100
106236005306369,bolzancibersecurityacademy,These ads ran without a disclaimer,≤100
227622537655549,CGTN en Español,These ads ran without a disclaimer,≤100
