Page ID,Page name,Disclaimer,Amount spent (CZK)
60516116431,Člověk v tísni,Člověk v tísni o.p.s.,2297
55876739776,Greenpeace Česká republika,Greenpeace Česká republika,900
120343698070515,Liberální institut,Liberální institut,619
179497582061065,Tomio Okamura - SPD,Svoboda a přímá demokracie - SPD,514
713015556168009,Novinky Czech,These ads ran without a disclaimer,404
251656685576,KDU-ČSL,KDU-ČSL,364
104768355190287,Sázíme Česko,PlanetWe Rewild s.r.o.,334
30575632699,ODS - Občanská demokratická strana,ODS - Občanská demokratická strana,258
206407509818,Blesk.cz,CZECH NEWS CENTER a. s.,254
370583064327,Starostové a nezávislí • STAN,Starostové a nezávislí • STAN,208
394570898000897,Kniha Revoluce - Jakub Trpiš,Jakub Trpis,162
34825122262,Časopis Reflex,CZECH NEWS CENTER a. s.,156
356451014434612,Marian Jurečka,KDU-ČSL,148
103430204491217,Robert Šlachta,PŘÍSAHA - občanské hnutí Roberta Šlachty,129
211685455639198,Ministerstvo práce a sociálních věcí,Ministerstvo práce a sociálních věcí,127
108726857444837,České zájmy v EU,DFMG,125
58887737763,Hnutí DUHA - Přátelé Země Česká republika,Hnutí DUHA - Přátelé Země Česká republika,124
137778619615350,Voyo.cz,TV Nova s. r. o.,105
264983260329918,Rádio Universum,Kupředu do minulosti s.r.o.,103
106834174877753,Svět hospodářství,"SH media, spol. s r.o.",≤100
693725074166331,Naše zdravotnictví,Naše zdravotnictví,≤100
149945438407451,Svoboda zvířat,"Svoboda zvířat Plzeň, z.s.",≤100
123858471641,iROZHLAS.cz,Český rozhlas,≤100
178362315106,European Parliament,European Parliament,≤100
1757913860945739,ORLEN Unipetrol,ORLEN Unipetrol a.s.,≤100
171936526824,EKONOM.cz,"Economia, a.s.",≤100
460558621177512,Zálohujme.cz,Zálohujme,≤100
1416733788557863,Pravda o vodě a voda lidem,Pravda o vodě a voda lidem,≤100
424114981002397,Český rozhlas Plus,Český rozhlas,≤100
120461304659141,O2 CZ,O2 Czech republic,≤100
101288484695293,Evropská soda,DFMG,≤100
106940900140,Kafe.cz - pohoda pro ženy,VLTAVA LABE MEDIA a.s.,≤100
102907672280977,Co bude dál?_________,NFSix.org,≤100
487445514669670,Petr Fiala,ODS - Občanská demokratická strana,≤100
282765711734893,Piráti Moravskoslezský kraj,Dedek Jakub,≤100
109664387308142,Poradna pro obce,KVB advokátní kancelář s.r.o.,≤100
100515362077191,Sencito,"Sencito.com,s.r.o.",≤100
52479821102,Týdeník Respekt,Týdeník Respekt,≤100
996724667073669,Piráti Ostrava,Dedek Jakub,≤100
220814337523,Kurzy.cz,"Kurzy.cz, spol. s r.o.",≤100
1824133914469306,Ženy.cz,CZECH NEWS CENTER a. s.,≤100
106248149037837,Whether,These ads ran without a disclaimer,≤100
416190415243,Fakulta životního prostředí - ČZU v Praze,Fakulta životního prostředí,≤100
111383388252844,Kamil Mach - zastupitel města Frýdek-Místek,Kamil Mach,≤100
100955509189359,Redakce NF Svědomí národa,Nadační fond Svědomí národa,≤100
378827025796132,Peak.cz,Peak.cz,≤100
284944781875,EURACTIV.cz,EURACTIV.cz,≤100
111210916534,Příběhy bezpráví,"Člověk v tísni, o.p.s.",≤100
413476830191,Prague Security Studies Institute,Prague Security Studies Institute,≤100
1558359124403846,Každá plechovka se počítá,Každá plechovka se počítá,≤100
124152241443,Čmelák - Společnost Přátel Přírody,Čmelák - Společnost přátel přírody,≤100
265056436921261,NOVÁ SÍŤ,Nová síť z.s.,≤100
90002267161,TOP 09,TOP 09,≤100
113743658978459,Meltingpot,Meltingpot,≤100
100713699374019,Richard Brabec,Richard Brabec,≤100
153384318085064,EUROPEUM Institute for European Policy,EUROPEUM Institute for European Policy,≤100
201535993705342,Radim Sršeň,Radim Sršeň,≤100
111617451012493,Libor Turek,ODS,≤100
194467420912201,Já volím děti,Já volím děti,≤100
1776002445975063,V síti Ivana Langera,RiverSong s.r.o.,≤100
226207821151572,Marek Novák - poslanec zlínského kraje,Marek Novák,≤100
164024787880257,Adapterra,Nadace Partnerství,≤100
126192198099,Richard Vereš,Veres Richard,≤100
176173883021695,Robert Stržínek,Robert Stržínek,≤100
