Page ID,Page name,Disclaimer,Amount spent (BOB)
964080723662055,Carlos Subirana Responde,Editorial CSS,≤100
113371878345174,Tarija al día,hypertienda,≤100
106403237850347,Goberna Bolivia,Goberna,≤100
269633369881331,Senador Rodrigo Paz,Gabriela Pacello Guillen,≤100
2328823850688165,José M. Ormachea,José M. Ormachea,≤100
517750071766113,SEDES - BENI,Cedecap Bolivia,≤100
101824857848955,Enrique Urquidi - Diputado,Enrique Fernando Urquidi Daza,≤100
105941541719195,Concejo Municipal de El Alto,Ronald Wilson Morales Llerena,≤100
370615526396567,Pablo Arízaga Ruiz,Walter Pablo Arizaga Ruiz,≤100
108683083934527,Emmanuel - Chatbot Profesional,These ads ran without a disclaimer,≤100
270082823183144,Canton Fair,These ads ran without a disclaimer,≤100
127871740620547,Agustín Zambrana en El Bunker,Walter Agustin Zambrana Arze,≤100
183391831715311,Utel Universidad,These ads ran without a disclaimer,≤100
