Page ID,Page name,Disclaimer,Amount spent (GBP)
100771226087265,Susie's Tips,Susie's Tips,1040
105325515394672,Local Recovery,Local Recovery,664
102639461303190,Fair Pay For All,Fair Pay For All,656
248887561894779,Home Energy Scotland,Home Energy Scotland,556
408582579294175,UK government,UK Government,446
159100234275780,UK Government Scotland,Office of the Secretary of State for Scotland,430
6233536938,War Child UK,War Child UK,372
311627208673,WWF UK,WWF UK,296
1160491283986885,Parent Club Scotland,Parent Club Scotland,265
9250349228,Greenpeace UK,Greenpeace UK,235
7715002593,UNICEF UK,Unicef UK,212
47612991154,Dignity in Dying,Dignity in Dying,211
320344981331677,Net Zero Scotland,The Scottish Government,194
442816382865338,Social Security Scotland,Social Security Scotland,186
10499876484,Compassion in World Farming,Compassion in World Farming,164
348366988862054,Oxfam Campaigns,Oxfam Great Britain,160
799576543492660,The Week Junior,The Week Junior,102
365948210785448,Criminal Injuries Helpline,Criminal Injuries Helpline,≤100
693288220851199,Natalie Glaze,These ads ran without a disclaimer,≤100
1645963095654688,Healthier Scotland,The Scottish Government,≤100
104677264773039,We Eat Balanced,Agriculture and Horticulture Development Board,≤100
310039442421596,Scottish Labour Party,Scottish Labour Party,≤100
7043497714,Christian Aid,Christian Aid,≤100
200786289976224,The Scottish Government,The Scottish Government,≤100
7624294394,Amnesty International UK,Amnesty International UK,≤100
104259838288065,Independent Monitoring Authority,Independent Monitoring Authority,≤100
208573062515662,Freedom from Torture,Freedom from Torture,≤100
35671512696,World Animal Protection UK,World Animal Protection UK,≤100
121936349543,World Vision UK,World Vision UK,≤100
314545075249245,Glasgow City Council,Spiritmedia Ltd.,≤100
19895907944,CAFOD,CAFOD,≤100
1046117708754519,Care4Calais,Care4Calais,≤100
54779960819,United Nations,United Nations with Facebook Ad Credits,≤100
7527864602,WaterAid UK,WaterAid UK,≤100
18168505158,The Woodland Trust,Woodland Trust,≤100
177855115588808,The Week UK,The Week UK,≤100
1660600037490738,Guardian Labs,Guardian Labs,≤100
97116898596,Sightsavers,Sightsavers,≤100
657070411062471,Anas Sarwar,Scottish Labour Party,≤100
105325515394672,Local Recovery,These ads ran without a disclaimer,≤100
101558386889,Shelter Scotland,Shelter Scotland,≤100
103359739162746,The News Agents,The News Agents,≤100
18044497940,Plan International UK,Plan International UK,≤100
8807334278,Conservatives,The Conservative Party,≤100
26698813123,British Red Cross,British Red Cross,≤100
158077247591710,Refuge,Refuge,≤100
117476785190,Save the Children UK,Save the Children UK,≤100
220543443746,International Rescue Committee - UK,International Rescue Committee UK,≤100
195754307110390,Right To Life UK,Right To Life UK,≤100
103662352102391,Family Debt Help,Ian Keith Parsons,≤100
143837658998810,WWT,Wildfowl and Wetlands Trust,≤100
10677003998,Shelter,Shelter,≤100
514212165305248,Leigh Day,Leigh Day,≤100
358126247463,Speech and Language UK,Speech and Language UK,≤100
401847960644025,Extinction Rebellion UK,Extinction Rebellion,≤100
263162170381168,The Salvation Army United Kingdom and Ireland Territory,The Salvation Army United Kingdom with the Republic of Ireland,≤100
394936823930287,Age International,Age International,≤100
18366996074,War on Want,War on Want,≤100
13047522725,Crimestoppers,Crimestoppers,≤100
134077510212,Aberlour Children's Charity,"Aberlour Child Care Trust,",≤100
490007667679401,Hugh James,Hugh James,≤100
169042736456594,All Out,All Out,≤100
40409120801,Refugee Council,Andrea Corinaldesi,≤100
13695746395,Guide Dogs UK,Guide Dogs,≤100
1863944713844924,Best For Britain,Best for Britain,≤100
7214031395,Oxfam Great Britain,Oxfam Great Britain,≤100
103458012300068,Renters' Reform Coalition,Renters Reform Coalition,≤100
103559634900519,Oltco Ltd,Oltco Ltd,≤100
18933990398,Stonewall,Stonewall UK,≤100
2047806148766050,Animal Equality UK,Animal Equality UK,≤100
114738159729,"Praxis, for Migrants and Refugees","Praxis, for Migrants and Refugees",≤100
119436041436456,ESPC,ESPC,≤100
112712550420527,Ekō UK,SumOfUs,≤100
11055104471,ONE,ONE Against Poverty (UK),≤100
10986039307,VSO,VSO,≤100
353224381469808,ifaw,IFAW,≤100
8876787713,Mental Health Foundation,Mental Health Foundation,≤100
346684596111093,KinKind,KinKind Ltd,≤100
430016723726801,Business for Scotland,Business for Scotland,≤100
32514078659,Liberty,Liberty,≤100
397986050296687,Scottish Liberal Democrats,"and promoted by the Scottish Liberal Democrats, 4 Clifton Terrace, Edinburgh, EH12 5DR.",≤100
246872175166,Action Against Hunger UK,Action Against Hunger UK,≤100
1682367945366856,POWER Film,Power Film,≤100
112403793494016,healthandcare.scot,Healthcare News Scotland,≤100
100134222618382,East Renfrewshire SNP,Mr Adam Cabuk,≤100
159969930741814,The Wildlife Trusts,The Wildlife Trusts,≤100
110538548040758,Care2 UK,John Ayling & Associates,≤100
249209468838241,Good Law Project,Good Law Project,≤100
1463126643980071,Alex Rowley MSP,Alex Rowley,≤100
6708565748,CBM UK,CBM UK,≤100
112845639376,Refugee Action,Refugee Action,≤100
9695206314,Sustrans,Sustrans,≤100
446908312440837,Pepper Money UK,Pepper Money UK,≤100
100854403381908,Pay Justice,Pay Justice,≤100
8422578815,Soil Association,Soil Association,≤100
202798122688,Chatham House,Chatham House,≤100
303760836322372,Bullen Healthcare,Bullen Healthcare,≤100
139695000173,Good Energy,Good Energy,≤100
601388547012748,Ecologi,Ecologi,≤100
284245658291357,Leukaemia Care,Leukaemia Care,≤100
77680316823,Finisterre,Finisterre,≤100
111503161740182,AGBI,AGBI,≤100
147877005250711,The Lemon Tree,Aberdeen Performing Arts,≤100
358706239805,Scope,Scope,≤100
163862575762,Embrace the Middle East,Embrace the Middle East,≤100
178151678649,Simply Business,Simply Business,≤100
164362913586214,Womankind Worldwide,Womankind Worldwide,≤100
10114144851,NSPCC,NSPCC,≤100
101886255290758,SNP Pentlands West,Dylan James Roberts,≤100
251962071804061,Four Nine,Four Nine,≤100
38877517657,Ecotricity,Ecotricity,≤100
20186429434,Hope and Homes for Children,Hope and Homes for Children,≤100
1239655572849437,Aviva plc,Aviva,≤100
105411905372844,Free to Switch,Shared Voice,≤100
