Page ID,Page name,Disclaimer,Amount spent (ILS)
107217383988190,מגזין אפוק,Epoch Magazine,≤100
403470203161681,"קרן רש""י - Rashi Foundation","קרן רש""י לצמצום פערים חברתיים",≤100
111919847028684,שומרים - המרכז לתקשורת ודמוקרטיה,שומרים - המרכז לתקשורת ודמוקרטיה,≤100
155300937864628,המרכז להעצמת האזרח,המרכז להעצמת האזרח,≤100
124395890927240,הקרן החדשה לישראל,הקרן החדשה לישראל,≤100
134896023193138,יוזמת ז'נבה,יוזמת ז'נבה,≤100
108787681841168,רישיון נשק בקליק,Michael Michel Levi,≤100
2145340712350945,נעמה לזימי - Naama Lazimi,נעמה לזימי - Naama Lazimi,≤100
1546772755634761,עמותת  מִפרקים צעירים - Mifrakim Tzeirim association,עמותת מפרקים צעירים,≤100
248788905529463,Детали / новости Израиля,Детали / новости Израиля,≤100
121181764576038,ORT Israel - אורט ישראל,Ort Israel,≤100
281651925267113,ארגון סגל ההוראה והמחקר באוניברסיטת תל אביב,ארגון סגל ההוראה והמחקר באוניברסיטת תל אביב,≤100
1506163609667780,שקוף - גוף התקשורת של הציבור,שקוף,≤100
1354359724719468,"הסתדרות המעו""ף","הסתדרות המעו""ף",≤100
126099790738165,אנימלס,אנימלס,≤100
159416337497662,Nir Barkat - ניר ברקת,Nir Barkat - ניר ברקת,≤100
266097474067652,בני גנץ - Benny Gantz,מפלגת כחול לבן,≤100
849824028408565,תנועת אם תרצו,תנועת אם תרצו,≤100
189208555041327,המיזם למיגור העישון,המיזם למיגור העישון בישראל,≤100
