Page ID,Page name,Disclaimer,Amount spent (ISK)
737169626371453,Heimildin,Stundin,281
357896717565932,Jóhanna Gunnarsdóttir í stjórn VR 2023,Jóhanna Gunnarsdóttir í stjórn VR 2023,113
430089884101936,Þingflokkur Pírata,Þingflokkur Pírata,≤100
106979180938014,Samstöðin,Samstöðin ehf,≤100
441539862613489,Foreldrasamtök gegn áfengisauglýsingum,Árni Guðmundsson,≤100
1587835178108517,Ekill.is,These ads ran without a disclaimer,≤100
357896717565932,Jóhanna Gunnarsdóttir í stjórn VR 2023,These ads ran without a disclaimer,≤100
314036327204,VR,These ads ran without a disclaimer,≤100
128854307193614,Landsvirkjun,Landsvirkjun,≤100
196907954119033,Orkustofnun,Orkustofnun,≤100
154893001218870,ADHD samtökin,ADHD samtökin,≤100
276600879474149,Icelandic Wildlife Fund,The Icelandic Wildlife Fund,≤100
103357006018056,Kjósum Helgu Ingólfs í stjórn VR 2023-2025,These ads ran without a disclaimer,≤100
107002601345017,VÁ - Félag um vernd fjarðar,These ads ran without a disclaimer,≤100
117923164930140,Lifandi vísindi- Lifandi saga,Guðbjartur Finnbjörnsson,≤100
423451321043674,Vinstrihreyfingin - grænt framboð,Vinstrihreyfingin - grænt framboð,≤100
622220361283956,Samorka,Samorka,≤100
276274722490886,Alþýðusamband Íslands - ASÍ,These ads ran without a disclaimer,≤100
626846780726124,Viðreisn,Viðreisn,≤100
