Page ID,Page name,Disclaimer,Amount spent (BOB)
167878593236712,UNICEF en español,UNICEF con créditos publicitarios de Facebook,≤100
964080723662055,Carlos Subirana Responde,Editorial CSS,≤100
162964977170060,Solidar Suiza Bolivia - Doctora Edilicia,Doctora Edilicia,≤100
580038358771795,Horacio Poppe,Horacio Poppe Inch,≤100
101029268584854,José Carlos Sánchez Verazaín,Boris Christian Lehm Murillo,≤100
105941541719195,Concejo Municipal de El Alto,Ronald Wilson Morales Llerena,≤100
128692467209771,Visita Cochabamba,Smart Group,≤100
856012741442139,Ipas LAC,NEUMA,≤100
100393048247870,Daniela Cabrera Concejal,Daniela Cabrera Guillén,≤100
68793499001,UNICEF,UNICEF with Facebook Ad Credits,≤100
326937770773228,Government Press Office,These ads ran without a disclaimer,≤100
102199795319206,Pablo Marçal Oficial,These ads ran without a disclaimer,≤100
227622537655549,CGTN en Español,These ads ran without a disclaimer,≤100
124252504303223,UNICEF (FR),UNICEF avec des crédits publicitaires Facebook,≤100
299227550122220,Radio Cina Internazionale,These ads ran without a disclaimer,≤100
