Page ID,Page name,Disclaimer,Amount spent (ZAR)
195909420099,Solidariteit,Solidariteit,104
246425659800809,Central News,Central News,≤100
136956534616,Times LIVE,TimesLIVE,≤100
6011868110,Democratic Alliance,Democratic Alliance,≤100
478479492268974,Sunday Times ZA,Sunday Times,≤100
116657351312927,Pledge To Vote SA,Pledge to Vote,≤100
239687026196456,Afri Guard,These ads ran without a disclaimer,≤100
2145594122138312,Action Society,Action Society,≤100
106172744063430,The Daily Friend,The Daily Friend,≤100
105758608971668,Free Speech Union South Africa,Free Speech Union South Africa,≤100
119736861394881,Financial Mail,BusinessLIVE,≤100
181204251979581,NEASA,National Employers' Association of South Africa,≤100
108096858922548,The People's Movement,The People's Movement,≤100
109136451414156,Educate Don't Indoctrinate,Educate Don't Indocrinate,≤100
794336640617861,Cyril Ramaphosa Foundation,Cyril Ramaphosa Foundation,≤100
530927007388252,Vrye Weekblad,Vrye Weekblad (Nuwe Vrye Weekblad Mediagroep),≤100
1271402709601865,HEALA,HEALA,≤100
1019691118063870,Traverse Le Goff MP,Traverse Le Goff MP,≤100
614441158766955,Vote Dr Sipho P. Malapane And The Independent Campaign 2024,Sipho Pienaar Malapane,≤100
217696894929887,FW de Klerk Foundation,FW de Klerk Foundation,≤100
434577883273454,Sihle Zikalala,Sihle Zikalala,≤100
1442286572460668,Inside Education,Inside Education,≤100
187645864452,Vryheidsfront Plus / Freedom Front Plus,Vryheidsfront Plus / Freedom Front Plus,≤100
102265308016316,Al Jama-ah,Al Jama-ah,≤100
134187920103120,Dr. J. Reid (Neurologist),Johan Reid,≤100
153911331339003,ACDP Western Cape,African Christian Democratic Party,≤100
100912541413695,Más Impulso,These ads ran without a disclaimer,≤100
112757083778788,"Economic Daily, China",These ads ran without a disclaimer,≤100
106461555772915,henryarinze_,These ads ran without a disclaimer,≤100
