Page ID,Page name,Disclaimer,Amount spent (BOB)
964080723662055,Carlos Subirana Responde,Editorial CSS,131
195933611171149,Eva Copa,Teclea,≤100
128692467209771,Visita Cochabamba,Smart Group,≤100
269633369881331,Senador Rodrigo Paz,Gabriela Pacello Guillen,≤100
104257317751894,Santiago Condori Apaza,Sandro Iquise Vincenti,≤100
1616241865111812,Soberanía Alimentaria IPDSA,Coordenada Digital,≤100
102536645161497,Pierre Chain - C O N C E J A L,Pierre Chain - C O N C E J A L,≤100
110584768117092,BoliviaFederal,These ads ran without a disclaimer,≤100
100432322646591,Magnom Properties,These ads ran without a disclaimer,≤100
102351595022048,Carlos Montaño Alcalde,Richard Chambi Gutierrez,≤100
1929798810569475,Somos de Warnes,Raul Paniagua Gil,≤100
106059408814909,Red Global de Venezuela,These ads ran without a disclaimer,≤100
2332178610182579,Centro FABRO,These ads ran without a disclaimer,≤100
131189377574,MDPI,These ads ran without a disclaimer,≤100
53298096310,Prague City University,These ads ran without a disclaimer,≤100
107315728882929,Bia Araujo,These ads ran without a disclaimer,≤100
338109312883186,China Xinhua News,These ads ran without a disclaimer,≤100
100417379468020,Agronomy MDPI,These ads ran without a disclaimer,≤100
106918888863637,Veterinary Sciences MDPI,These ads ran without a disclaimer,≤100
103061592394639,Flor Liz,These ads ran without a disclaimer,≤100
107419398838282,Global Digital Inclusion Partnership,These ads ran without a disclaimer,≤100
